Time (s);Bx (µT);By (µT);Bz (µT)
5.3902613065;21.4792185667;-1933.4576078049;-38.6703402495
5.4025678392;21.3021779459;-1931.6056975610;-39.3691059411
5.4148743719;20.4169748421;-1932.2230009756;-38.3908339728
5.4271809045;20.7710560836;-1931.1427200000;-41.3256498776
5.4394874372;20.4169748421;-1931.6056975610;-40.7666373243
5.4517939698;20.4169748421;-1932.2230009756;-41.1858967392
5.4641005025;19.8858529798;-1931.9143492683;-40.3473779093
5.4764070352;19.3547311174;-1931.6056975610;-39.0895996644
5.4887135678;19.5317717382;-1931.2970458537;-44.4002189206
5.5010201005;20.2399342213;-1932.3773268293;-43.4219469524
5.5133266332;19.0006498759;-1930.6797424390;-42.7231812608
5.5256331658;19.8858529798;-1931.6056975610;-41.4654030159
5.5379396985;18.8236092551;-1932.6859785366;-41.3256498776
5.5502462312;19.0006498759;-1930.8340682927;-40.9063904626
5.5625527638;19.0006498759;-1931.1427200000;-40.6268841859
5.5748592965;18.1154467721;-1931.4513717073;-42.4436749841
5.5871658291;18.6465686344;-1933.1489560976;-41.7449092925
5.5994723618;17.9384061513;-1931.9143492683;-42.1641687075
5.6117788945;17.5843249097;-1932.9946302439;-40.3473779093
5.6240854271;17.5843249097;-1933.7662595122;-40.7666373243
5.6363919598;17.7613655305;-1933.4576078049;-40.2076247710
5.6486984925;16.8761624267;-1932.2230009756;-39.3691059411
5.6610050251;16.3450405644;-1933.1489560976;-40.6268841859
5.6733115578;16.6991218059;-1932.8403043902;-39.2293528027
5.6856180905;15.9909593228;-1933.4576078049;-42.4436749841
5.6979246231;16.5220811851;-1931.9143492683;-41.7449092925
5.7102311558;15.8139187020;-1932.3773268293;-41.1858967392
5.7225376884;15.9909593228;-1932.0686751220;-43.5617000907
5.7348442211;15.4598374605;-1931.9143492683;-41.0461436009
5.7471507538;15.6368780813;-1932.5316526829;-43.0026875374
5.7594572864;16.6991218059;-1931.4513717073;-45.0989846122
5.7717638191;15.8139187020;-1931.2970458537;-45.3784908889
5.7840703518;16.3450405644;-1931.6056975610;-41.7449092925
5.7963768844;16.3450405644;-1933.6119336585;-42.7231812608
5.8086834171;16.3450405644;-1932.3773268293;-42.3039218458
5.8209899497;17.4072842890;-1932.9946302439;-42.7231812608
5.8332964824;18.2924873928;-1932.9946302439;-43.0026875374
5.8456030151;19.0006498759;-1934.8465404878;-42.3039218458
5.8579095477;18.8236092551;-1933.7662595122;-42.5834281224
5.8702160804;18.6465686344;-1932.5316526829;-42.8629343991
5.8825226131;18.8236092551;-1935.4638439024;-41.8846624308
5.8948291457;18.8236092551;-1934.8465404878;-40.6268841859
5.9071356784;19.5317717382;-1935.0008663415;-41.8846624308
5.9194422111;20.0628936005;-1935.1551921951;-39.9281184943
5.9317487437;20.4169748421;-1934.0749112195;-39.6486122177
5.9440552764;20.5940154628;-1933.4576078049;-41.6051561542
5.9563618090;22.0103404290;-1934.0749112195;-39.7883653560
5.9686683417;22.0103404290;-1934.5378887805;-40.7666373243
5.9809748744;22.0103404290;-1934.5378887805;-40.3473779093
5.9932814070;23.2496247744;-1932.8403043902;-38.6703402495
6.0055879397;24.4889091198;-1933.7662595122;-37.6920682812
6.0178944724;25.7281934652;-1932.9946302439;-37.1330557279
6.0302010050;26.0822747067;-1934.2292370732;-34.6174992381
6.0425075377;26.7904371898;-1933.1489560976;-38.8100933878
6.0548140704;27.3215590521;-1933.4576078049;-35.8752774830
6.0671206030;28.0297215352;-1934.0749112195;-34.6174992381
6.0794271357;28.9149246390;-1935.4638439024;-35.3162649297
6.0917336683;29.2690058806;-1934.6922146341;-30.9839176418
6.1040402010;29.2690058806;-1935.6181697561;-29.0273737053
6.1163467337;29.8001277429;-1935.1551921951;-30.9839176418
6.1286532663;30.3312496052;-1935.6181697561;-30.2851519502
6.1409597990;31.2164527091;-1933.9205853659;-29.4466331203
6.1532663317;31.9246151921;-1933.3032819512;-29.3068799819
6.1655728643;32.6327776752;-1934.3835629268;-29.3068799819
6.1778793970;32.2786964337;-1934.2292370732;-27.7695954604
6.1901859296;33.3409401583;-1934.3835629268;-28.4683611520
6.2024924623;33.8720620206;-1933.9205853659;-25.5335452473
6.2147989950;34.2261432622;-1935.3095180488;-24.9745326940
6.2271055276;34.0491026414;-1934.2292370732;-27.9093485987
6.2394120603;34.9343057452;-1933.3032819512;-26.5118172155
6.2517185930;35.1113463660;-1934.3835629268;-25.6732983856
6.2640251256;35.9965494699;-1933.9205853659;-24.2757670024
6.2763316583;36.1735900906;-1933.6119336585;-25.9528046622
6.2886381910;36.8817525737;-1933.7662595122;-25.5335452473
6.3009447236;37.0587931945;-1933.4576078049;-22.8782356192
6.3132512563;37.5899150568;-1933.9205853659;-23.2974950341
6.3255577889;37.9439962983;-1932.8403043902;-23.7167544491
6.3378643216;37.9439962983;-1932.2230009756;-23.7167544491
6.3501708543;38.1210369191;-1935.4638439024;-23.4372481724
6.3624773869;38.2980775399;-1932.8403043902;-22.5987293425
6.3747839196;38.6521587814;-1933.1489560976;-21.4807042360
6.3870904523;38.6521587814;-1933.3032819512;-20.7819385443
6.3993969849;38.6521587814;-1933.4576078049;-21.7602105126
6.4117035176;38.8291994022;-1933.1489560976;-21.2011979593
6.4240100503;38.4751181606;-1933.7662595122;-21.2011979593
6.4363165829;38.6521587814;-1933.4576078049;-19.9434197144
6.4486231156;37.7669556776;-1933.4576078049;-19.5241602995
6.4609296482;38.6521587814;-1931.7600234146;-19.8036665761
6.4732361809;37.9439962983;-1933.9205853659;-23.0179887575
6.4855427136;38.2980775399;-1934.8465404878;-20.9216916827
6.4978492462;37.9439962983;-1932.3773268293;-20.5024322677
6.5101557789;37.9439962983;-1933.9205853659;-22.7384824808
6.5224623116;37.5899150568;-1931.9143492683;-20.5024322677
6.5347688442;38.1210369191;-1931.9143492683;-21.4807042360
6.5470753769;38.1210369191;-1934.3835629268;-23.9962607257
6.5593819095;37.5899150568;-1932.8403043902;-23.4372481724
6.5716884422;37.7669556776;-1933.9205853659;-19.9434197144
6.5839949749;37.7669556776;-1933.9205853659;-19.9434197144
6.5963015075;37.5899150568;-1934.8465404878;-23.9962607257
6.6086080402;37.2358338153;-1934.0749112195;-23.4372481724
6.6209145729;36.8817525737;-1933.7662595122;-22.8782356192
6.6332211055;36.3506307114;-1934.0749112195;-22.0397167892
6.6455276382;37.4128744360;-1934.0749112195;-22.4589762042
6.6578341709;37.2358338153;-1933.4576078049;-21.2011979593
6.6701407035;36.8817525737;-1932.8403043902;-22.5987293425
6.6824472362;37.2358338153;-1933.7662595122;-24.6950264173
6.6947537688;36.8817525737;-1933.6119336585;-23.9962607257
6.7070603015;37.0587931945;-1934.2292370732;-25.5335452473
6.7193668342;36.3506307114;-1933.3032819512;-25.1142858323
6.7316733668;35.6424682283;-1934.3835629268;-26.2323109389
6.7439798995;34.5802245037;-1934.3835629268;-25.6732983856
6.7562864322;35.6424682283;-1934.5378887805;-24.9745326940
6.7685929648;35.1113463660;-1935.0008663415;-25.5335452473
6.7808994975;35.8195088491;-1934.8465404878;-25.9528046622
6.7932060302;34.0491026414;-1933.9205853659;-25.3937921089
6.8055125628;34.2261432622;-1934.2292370732;-26.5118172155
6.8178190955;33.8720620206;-1935.3095180488;-26.6515703538
6.8301256281;34.5802245037;-1936.3897990244;-25.1142858323
6.8424321608;34.4031838829;-1935.9268214634;-29.3068799819
6.8547386935;34.7572651245;-1936.5441248781;-27.2105829071
6.8670452261;33.1638995375;-1935.4638439024;-28.4683611520
6.8793517588;33.3409401583;-1936.3897990244;-25.5335452473
6.8916582915;34.0491026414;-1936.6984507317;-27.9093485987
6.9039648241;33.3409401583;-1935.4638439024;-28.7478674287
6.9162713568;33.6950213998;-1935.6181697561;-28.4683611520
6.9285778894;33.1638995375;-1936.8527765854;-29.4466331203
6.9408844221;32.9868589168;-1935.7724956098;-29.7261393969
6.9531909548;33.1638995375;-1937.0071024390;-25.3937921089
6.9654974874;32.4557370545;-1934.5378887805;-28.6081142903
6.9778040201;32.4557370545;-1935.0008663415;-29.8658925352
6.9901105528;32.4557370545;-1935.0008663415;-28.7478674287
7.0024170854;33.1638995375;-1935.6181697561;-26.6515703538
7.0147236181;33.1638995375;-1936.2354731707;-25.6732983856
7.0270301508;33.3409401583;-1936.2354731707;-24.8347795557
7.0393366834;32.8098182960;-1937.0071024390;-26.3720640772
7.0516432161;33.6950213998;-1935.9268214634;-27.9093485987
7.0639497487;32.9868589168;-1936.8527765854;-26.7913234922
7.0762562814;33.6950213998;-1937.6244058537;-25.6732983856
7.0885628141;34.4031838829;-1935.3095180488;-26.0925578005
7.1008693467;33.8720620206;-1936.3897990244;-25.3937921089
7.1131758794;33.8720620206;-1937.0071024390;-25.6732983856
7.1254824121;34.5802245037;-1936.0811473171;-23.8565075874
7.1377889447;34.0491026414;-1935.1551921951;-21.7602105126
7.1500954774;34.4031838829;-1936.0811473171;-23.9962607257
7.1624020101;34.4031838829;-1937.1614282927;-21.8999636509
7.1747085427;34.7572651245;-1935.4638439024;-22.7384824808
7.1870150754;35.4654276076;-1936.2354731707;-21.4807042360
7.1993216080;35.1113463660;-1937.4700800000;-21.3409510976
7.2116281407;36.5276713322;-1935.4638439024;-18.9651477462
7.2239346734;36.1735900906;-1934.6922146341;-21.6204573743
7.2362412060;36.7047119529;-1935.3095180488;-19.1049008845
7.2485477387;36.8817525737;-1936.2354731707;-19.9434197144
7.2608542714;37.7669556776;-1935.4638439024;-20.2229259911
7.2731608040;37.2358338153;-1935.4638439024;-19.2446540228
7.2854673367;37.2358338153;-1935.0008663415;-17.7073695013
7.2977738693;37.4128744360;-1934.6922146341;-17.8471226396
7.3100804020;36.7047119529;-1935.4638439024;-16.5893443947
7.3223869347;37.2358338153;-1935.4638439024;-15.7508255648
7.3346934673;37.2358338153;-1935.4638439024;-15.7508255648
7.3470000000;37.9439962983;-1934.6922146341;-13.5147753516
7.3593065327;37.9439962983;-1935.1551921951;-14.3532941816
7.3716130653;38.1210369191;-1933.9205853659;-12.2569971068
7.3839195980;38.6521587814;-1934.0749112195;-9.8811937553
7.3962261307;38.4751181606;-1934.2292370732;-11.9774908301
7.4085326633;39.0062400230;-1932.5316526829;-10.8594657235
7.4208391960;38.6521587814;-1935.0008663415;-9.8811937553
7.4331457286;38.8291994022;-1934.5378887805;-8.9029217871
7.4454522613;39.0062400230;-1934.8465404878;-11.5582314152
7.4577587940;39.3603212645;-1933.4576078049;-11.5582314152
7.4700653266;39.0062400230;-1934.0749112195;-11.8377376918
7.4823718593;39.7144025060;-1934.2292370732;-10.7197125852
7.4946783920;39.1832806437;-1934.6922146341;-8.4836623721
7.5069849246;39.3603212645;-1934.8465404878;-10.4402063086
7.5192914573;39.5373618853;-1933.6119336585;-11.8377376918
7.5315979899;40.2455243684;-1932.9946302439;-8.3439092338
7.5439045226;39.1832806437;-1934.3835629268;-7.3656372655
7.5562110553;39.7144025060;-1933.1489560976;-7.2258841272
7.5685175879;39.8914431268;-1932.5316526829;-6.1078590206
7.5808241206;39.3603212645;-1931.9143492683;-5.4090933290
7.5931306533;38.4751181606;-1932.0686751220;-7.5053904038
7.6054371859;39.0062400230;-1932.3773268293;-4.9898339141
7.6177437186;39.7144025060;-1933.7662595122;-8.2041560954
7.6300502513;39.8914431268;-1933.3032819512;-9.3221812020
7.6423567839;39.7144025060;-1933.4576078049;-7.9246498188
7.6546633166;39.3603212645;-1933.1489560976;-7.5053904038
7.6669698492;39.3603212645;-1933.3032819512;-8.4836623721
7.6792763819;39.0062400230;-1932.3773268293;-9.4619343403
7.6915829146;39.5373618853;-1934.3835629268;-9.4619343403
7.7038894472;39.1832806437;-1932.9946302439;-10.0209468936
7.7161959799;38.8291994022;-1932.3773268293;-11.2787251385
7.7285025126;38.6521587814;-1933.7662595122;-9.3221812020
7.7408090452;39.1832806437;-1933.6119336585;-10.9992188619
7.7531155779;39.8914431268;-1932.6859785366;-12.8160096600
7.7654221106;39.7144025060;-1932.9946302439;-10.0209468936
7.7777286432;39.8914431268;-1931.9143492683;-10.4402063086
7.7900351759;39.5373618853;-1933.4576078049;-11.1389720002
7.8023417085;39.5373618853;-1932.2230009756;-11.1389720002
7.8146482412;39.8914431268;-1932.2230009756;-11.4184782768
7.8269547739;39.3603212645;-1933.4576078049;-11.9774908301
7.8392613065;39.3603212645;-1934.0749112195;-12.5365033834
7.8515678392;38.2980775399;-1933.1489560976;-11.8377376918
7.8638743719;39.1832806437;-1932.8403043902;-13.2352690750
7.8761809045;39.0062400230;-1932.8403043902;-12.3967502451
7.8884874372;39.0062400230;-1933.9205853659;-13.2352690750
7.9007939698;39.0062400230;-1935.3095180488;-11.9774908301
7.9131005025;39.3603212645;-1934.5378887805;-15.6110724265
7.9254070352;39.3603212645;-1935.0008663415;-17.4278632246
7.9377135678;39.3603212645;-1934.8465404878;-15.4713192881
7.9500201005;38.1210369191;-1935.1551921951;-17.2881100863
7.9623266332;38.4751181606;-1935.0008663415;-15.4713192881
7.9746331658;38.6521587814;-1935.1551921951;-18.4061351929
7.9869396985;38.6521587814;-1934.6922146341;-16.0303318414
7.9992462312;38.6521587814;-1935.6181697561;-16.7290975330
8.0115527638;38.2980775399;-1934.8465404878;-17.5676163630
8.0238592965;37.7669556776;-1936.8527765854;-18.4061351929
8.0361658291;38.4751181606;-1935.1551921951;-17.4278632246
8.0484723618;38.2980775399;-1935.4638439024;-19.9434197144
8.0607788945;37.9439962983;-1934.6922146341;-20.0831728527
8.0730854271;38.6521587814;-1937.7787317073;-16.5893443947
8.0853919598;37.4128744360;-1935.6181697561;-17.5676163630
8.0976984925;37.9439962983;-1936.6984507317;-17.5676163630
8.1100050251;37.2358338153;-1936.0811473171;-17.4278632246
8.1223115578;38.1210369191;-1936.6984507317;-15.8905787031
8.1346180905;37.2358338153;-1936.2354731707;-16.4495912564
8.1469246231;36.5276713322;-1937.3157541463;-15.6110724265
8.1592311558;37.4128744360;-1937.6244058537;-17.9868757779
8.1715376884;36.8817525737;-1937.0071024390;-17.7073695013
8.1838442211;37.0587931945;-1937.0071024390;-17.0086038097
8.1961507538;36.5276713322;-1937.3157541463;-17.2881100863
8.2084572864;35.6424682283;-1938.0873834146;-16.4495912564
8.2207638191;35.6424682283;-1937.3157541463;-17.2881100863
8.2330703518;36.1735900906;-1935.9268214634;-17.9868757779
8.2453768844;34.9343057452;-1937.9330575610;-16.7290975330
8.2576834171;36.1735900906;-1937.4700800000;-17.1483569480
8.2699899497;36.7047119529;-1936.6984507317;-16.1700849798
8.2822964824;35.9965494699;-1935.9268214634;-16.1700849798
8.2946030151;36.3506307114;-1936.6984507317;-14.3532941816
8.3069095477;35.4654276076;-1938.3960351220;-12.8160096600
8.3192160804;36.3506307114;-1935.7724956098;-13.5147753516
8.3315226131;36.3506307114;-1936.5441248781;-14.0737879049
8.3438291457;36.7047119529;-1935.9268214634;-11.8377376918
8.3561356784;36.1735900906;-1936.8527765854;-11.1389720002
8.3684422111;35.8195088491;-1937.1614282927;-12.1172439684
8.3807487437;36.7047119529;-1936.3897990244;-10.5799594469
8.3930552764;35.9965494699;-1936.5441248781;-10.4402063086
8.4053618090;36.1735900906;-1937.4700800000;-9.6016874787
8.4176683417;36.1735900906;-1936.5441248781;-9.6016874787
8.4299748744;37.0587931945;-1936.3897990244;-7.2258841272
8.4422814070;36.5276713322;-1937.0071024390;-5.2693401907
8.4545879397;35.6424682283;-1936.5441248781;-8.3439092338
8.4668944724;36.3506307114;-1935.9268214634;-6.2476121590
8.4792010050;36.5276713322;-1935.7724956098;-3.5923025309
8.4915075377;35.8195088491;-1936.0811473171;-3.4525493925
8.5038140704;35.8195088491;-1935.1551921951;-5.5488464673
8.5161206030;35.9965494699;-1935.6181697561;-3.0332899776
8.5284271357;36.1735900906;-1935.7724956098;-3.1730431159
8.5407336683;35.6424682283;-1933.9205853659;-1.6357585944
8.5530402010;35.9965494699;-1935.9268214634;-2.7537837009
8.5653467337;36.1735900906;-1934.8465404878;-0.2382272111
8.5776532663;35.8195088491;-1933.3032819512;-2.0550180093
8.5899597990;36.3506307114;-1932.9946302439;-1.9152648710
8.6022663317;35.2883869868;-1932.3773268293;-0.9369929027
8.6145728643;36.3506307114;-1932.9946302439;1.5785635870
8.6268793970;36.5276713322;-1933.1489560976;1.4388104487
8.6391859296;35.8195088491;-1932.5316526829;-2.7537837009
8.6514924623;36.3506307114;-1933.1489560976;-0.9369929027
8.6637989950;36.7047119529;-1932.5316526829;1.2990573104
8.6761055276;36.1735900906;-1933.4576078049;2.1375761403
8.6884120603;35.9965494699;-1932.8403043902;3.1158481086
8.7007185930;35.9965494699;-1932.6859785366;1.5785635870
8.7130251256;36.7047119529;-1932.5316526829;-0.2382272111
8.7253316583;36.7047119529;-1931.4513717073;2.4170824170
8.7376381910;35.9965494699;-1933.1489560976;3.6748606618
8.7499447236;36.3506307114;-1931.7600234146;1.8580698637
8.7622512563;35.8195088491;-1933.1489560976;2.5568355553
8.7745577889;35.8195088491;-1932.0686751220;2.6965886936
8.7868643216;35.6424682283;-1932.0686751220;2.9760949702
8.7991708543;35.1113463660;-1932.5316526829;2.8363418319
8.8114773869;35.2883869868;-1933.7662595122;1.9978230020
8.8237839196;35.2883869868;-1932.5316526829;1.7183167254
8.8360904523;35.9965494699;-1931.7600234146;3.5351075235
8.8483969849;35.4654276076;-1931.6056975610;3.1158481086
8.8607035176;35.4654276076;-1932.0686751220;3.3953543852
8.8730100503;35.2883869868;-1930.6797424390;2.6965886936
8.8853165829;35.8195088491;-1931.7600234146;3.3953543852
8.8976231156;35.8195088491;-1931.1427200000;3.9543669385
8.9099296482;36.7047119529;-1931.9143492683;1.2990573104
8.9222361809;35.9965494699;-1932.6859785366;-0.5177334878
8.9345427136;36.1735900906;-1932.6859785366;1.5785635870
8.9468492462;36.1735900906;-1934.5378887805;0.3207853421
8.9591557789;36.7047119529;-1932.5316526829;1.2990573104
8.9714623116;36.3506307114;-1934.6922146341;-1.2164991794
8.9837688442;36.3506307114;-1932.9946302439;-1.0767460411
8.9960753769;36.1735900906;-1933.4576078049;-2.7537837009
9.0083819095;35.8195088491;-1934.2292370732;-0.0984740728
9.0206884422;36.1735900906;-1933.6119336585;-1.2164991794
9.0329949749;35.9965494699;-1933.6119336585;-0.0984740728
9.0453015075;36.7047119529;-1934.2292370732;-3.7320556692
9.0576080402;36.7047119529;-1934.2292370732;-5.1295870524
9.0699145729;36.5276713322;-1935.4638439024;-3.0332899776
9.0822211055;36.3506307114;-1934.6922146341;-1.3562523177
9.0945276382;36.3506307114;-1934.0749112195;-2.4742774243
9.1068341709;36.5276713322;-1935.0008663415;-3.5923025309
9.1191407035;35.9965494699;-1934.2292370732;-3.3127962542
9.1314472362;36.5276713322;-1934.2292370732;-4.2910682225
9.1437537688;36.8817525737;-1935.9268214634;-5.1295870524
9.1560603015;36.7047119529;-1935.6181697561;-4.1513150841
9.1683668342;36.3506307114;-1936.5441248781;-3.8718088075
9.1806733668;37.4128744360;-1935.7724956098;-4.7103276374
9.1929798995;37.0587931945;-1935.1551921951;-7.3656372655
9.2052864322;36.5276713322;-1936.3897990244;-8.4836623721
9.2175929648;36.7047119529;-1936.8527765854;-7.9246498188
9.2298994975;36.1735900906;-1936.8527765854;-6.2476121590
9.2422060302;36.8817525737;-1937.7787317073;-6.3873652973
9.2545125628;36.7047119529;-1938.2417092683;-6.1078590206
9.2668190955;37.0587931945;-1936.3897990244;-6.8066247122
9.2791256281;36.5276713322;-1937.4700800000;-6.9463778506
9.2914321608;36.1735900906;-1936.6984507317;-7.3656372655
9.3037386935;35.9965494699;-1936.8527765854;-8.0644029571
9.3160452261;36.1735900906;-1937.9330575610;-7.0861309889
9.3283517588;35.9965494699;-1937.4700800000;-5.8283527440
9.3406582915;35.2883869868;-1937.7787317073;-6.2476121590
9.3529648241;35.2883869868;-1938.2417092683;-5.9681058823
9.3652713568;35.1113463660;-1938.0873834146;-5.4090933290
9.3775778894;35.2883869868;-1937.3157541463;-6.8066247122
9.3898844221;34.7572651245;-1936.3897990244;-6.9463778506
9.4021909548;34.5802245037;-1938.2417092683;-5.1295870524
9.4144974874;34.9343057452;-1935.7724956098;-4.0115619458
9.4268040201;34.7572651245;-1936.8527765854;-3.8718088075
9.4391105528;33.6950213998;-1937.1614282927;-3.4525493925
9.4514170854;33.5179807791;-1937.1614282927;-6.5271184356
9.4637236181;33.8720620206;-1937.1614282927;-4.1513150841
9.4760301508;33.1638995375;-1937.1614282927;-2.3345242860
9.4883366834;32.6327776752;-1936.6984507317;-0.7972397644
9.5006432161;32.8098182960;-1937.3157541463;-4.0115619458
9.5129497487;32.2786964337;-1937.3157541463;-0.3779803495
9.5252562814;32.2786964337;-1937.3157541463;-0.0984740728
9.5375628141;31.3934933298;-1936.5441248781;1.1593041721
9.5498693467;31.3934933298;-1937.9330575610;-0.7972397644
9.5621758794;30.3312496052;-1937.9330575610;1.2990573104
9.5744824121;30.3312496052;-1937.4700800000;1.1593041721
9.5867889447;29.6230871221;-1936.2354731707;3.6748606618
9.5990954774;29.4460465014;-1937.3157541463;3.8146138002
9.6114020101;29.8001277429;-1936.8527765854;4.3736263535
9.6237085427;29.8001277429;-1936.2354731707;4.2338732151
9.6360150754;29.6230871221;-1936.2354731707;3.1158481086
9.6483216080;28.5608433975;-1936.0811473171;5.6314045983
9.6606281407;28.5608433975;-1936.2354731707;6.7494297049
9.6729346734;28.3838027767;-1937.0071024390;8.2867142264
9.6852412060;27.6756402937;-1935.4638439024;6.8891828432
9.6975477387;28.3838027767;-1936.2354731707;8.1469610881
9.7098542714;27.6756402937;-1934.6922146341;8.7059736414
9.7221608040;27.6756402937;-1935.3095180488;8.5662205031
9.7344673367;26.4363559483;-1935.0008663415;9.9637518863
9.7467738693;26.7904371898;-1935.0008663415;9.9637518863
9.7590804020;27.3215590521;-1934.2292370732;9.1252330564
9.7713869347;26.4363559483;-1934.6922146341;10.5227644396
9.7836934673;25.7281934652;-1933.3032819512;9.9637518863
9.7960000000;25.7281934652;-1932.3773268293;11.0817769929
9.8083065327;25.9052340860;-1933.3032819512;11.5010364078
9.8206130653;25.3741122236;-1931.4513717073;12.1998020994
9.8329195980;25.1970716029;-1931.9143492683;13.0383209294
9.8452261307;25.0200309821;-1932.8403043902;10.9420238545
9.8575326633;24.3118684990;-1931.4513717073;15.2743711425
9.8698391960;23.2496247744;-1930.5254165854;12.3395552378
9.8821457286;23.4266653952;-1931.7600234146;12.7588146527
9.8944522613;23.9577872575;-1930.6797424390;13.8768397593
9.9067587940;24.1348278782;-1930.9883941463;15.1346180042
9.9190653266;23.9577872575;-1931.1427200000;15.4141242808
9.9313718593;23.4266653952;-1930.9883941463;12.3395552378
9.9436783920;24.8429903613;-1930.9883941463;13.7370866210
9.9559849246;24.4889091198;-1930.9883941463;12.8985677910
9.9682914573;23.6037060159;-1930.9883941463;15.9731368341
9.9805979899;24.3118684990;-1930.0624390244;13.4575803443
9.9929045226;24.3118684990;-1931.9143492683;12.8985677910
10.0052110553;24.3118684990;-1929.1364839024;12.7588146527
10.0175175879;25.0200309821;-1930.2167648781;12.0600489611
10.0298241206;24.6659497406;-1930.0624390244;14.7153585892
10.0421306533;24.4889091198;-1931.1427200000;11.5010364078
10.0544371859;24.8429903613;-1929.9081131707;12.1998020994
10.0667437186;24.4889091198;-1931.7600234146;11.6407895462
10.0790502513;24.6659497406;-1931.2970458537;13.0383209294
10.0913567839;25.0200309821;-1931.2970458537;11.3612832695
10.1036633166;24.1348278782;-1931.1427200000;11.6407895462
10.1159698492;24.8429903613;-1931.1427200000;12.0600489611
10.1282763819;24.8429903613;-1932.0686751220;12.0600489611
10.1405829146;25.3741122236;-1932.0686751220;12.7588146527
10.1528894472;25.3741122236;-1932.0686751220;10.5227644396
10.1651959799;25.1970716029;-1931.1427200000;11.3612832695
10.1775025126;25.3741122236;-1931.9143492683;11.0817769929
10.1898090452;26.0822747067;-1934.0749112195;9.9637518863
10.2021155779;25.7281934652;-1932.8403043902;11.2215301312
10.2144221106;26.4363559483;-1932.8403043902;7.0289359816
10.2267286432;26.4363559483;-1933.7662595122;9.1252330564
10.2390351759;26.6133965690;-1934.3835629268;8.4264673648
10.2513417085;26.7904371898;-1934.6922146341;7.4481953965
10.2636482412;27.1445184313;-1933.4576078049;7.4481953965
10.2759547739;27.1445184313;-1934.0749112195;11.6407895462
10.2882613065;26.9674778106;-1934.6922146341;8.0072079498
10.3005678392;27.4985996729;-1936.3897990244;7.4481953965
10.3128743719;26.2593153275;-1935.1551921951;8.9854799180
10.3251809045;26.9674778106;-1934.6922146341;8.2867142264
10.3374874372;27.3215590521;-1935.9268214634;6.7494297049
10.3497939698;27.3215590521;-1934.6922146341;7.1686891199
10.3621005025;27.1445184313;-1933.9205853659;10.2432581629
10.3744070352;27.6756402937;-1935.6181697561;7.5879485348
10.3867135678;26.7904371898;-1935.4638439024;7.4481953965
10.3990201005;26.6133965690;-1935.9268214634;6.0506640133
10.4113266332;26.9674778106;-1935.6181697561;7.0289359816
10.4236331658;26.7904371898;-1937.1614282927;5.7711577367
10.4359396985;26.0822747067;-1936.5441248781;6.0506640133
10.4482462312;26.6133965690;-1938.3960351220;3.6748606618
10.4605527638;27.3215590521;-1938.7046868293;7.7277016732
10.4728592965;26.4363559483;-1937.1614282927;6.1904171516
10.4851658291;26.6133965690;-1938.0873834146;5.4916514600
10.4974723618;25.7281934652;-1937.7787317073;7.3084422582
10.5097788945;25.7281934652;-1937.3157541463;5.7711577367
10.5220854271;26.0822747067;-1937.4700800000;7.8674548115
10.5343919598;25.3741122236;-1938.7046868293;7.4481953965
10.5466984925;25.1970716029;-1937.7787317073;6.4699234283
10.5590050251;24.3118684990;-1937.1614282927;7.5879485348
10.5713115578;24.1348278782;-1937.7787317073;8.0072079498
10.5836180905;23.6037060159;-1936.8527765854;8.9854799180
10.5959246231;22.3644216705;-1938.3960351220;9.6842456097
10.6082311558;22.0103404290;-1937.4700800000;8.9854799180
10.6205376884;21.1251373252;-1937.3157541463;10.2432581629
10.6328442211;20.9480967044;-1936.8527765854;9.4047393330
10.6451507538;20.5940154628;-1939.3219902439;8.8457267797
10.6574572864;19.3547311174;-1936.8527765854;11.5010364078
10.6697638191;19.8858529798;-1937.1614282927;10.2432581629
10.6820703518;18.4695280136;-1937.7787317073;12.3395552378
10.6943768844;18.1154467721;-1936.3897990244;10.8022707162
10.7066834171;16.8761624267;-1937.6244058537;11.3612832695
10.7189899497;16.5220811851;-1937.0071024390;12.4793083761
10.7312964824;15.2827968397;-1935.4638439024;12.1998020994
10.7436030151;14.3975937359;-1935.9268214634;11.6407895462
10.7559095477;13.5123906320;-1936.0811473171;11.9202958228
10.7682160804;12.9812687697;-1935.1551921951;15.2743711425
10.7805226131;12.0960656659;-1934.6922146341;14.9948648659
10.7928291457;11.9190250451;-1935.4638439024;15.1346180042
10.8051356784;11.0338219412;-1933.4576078049;15.5538774191
10.8174422111;10.6797406997;-1934.5378887805;15.1346180042
10.8297487437;9.0863751128;-1932.8403043902;16.3923962491
10.8420552764;7.8470907674;-1933.1489560976;16.1128899724
10.8543618090;8.0241313881;-1932.2230009756;16.5321493874
10.8666683417;6.9618876635;-1932.3773268293;18.6284464622
10.8789748744;6.7848470427;-1932.3773268293;18.0694339089
10.8912814070;6.0766845597;-1932.8403043902;16.6719025257
10.9035879397;5.1914814558;-1933.6119336585;18.9079527388
10.9158944724;4.3062783520;-1931.7600234146;19.4669652921
10.9282010050;4.1292377312;-1932.6859785366;19.0477058772
10.9405075377;3.4210752481;-1931.2970458537;18.7681996005
10.9528140704;2.1817909027;-1930.8340682927;18.7681996005
10.9651206030;1.8277096612;-1930.3710907317;19.6067184305
10.9774271357;1.8277096612;-1929.9081131707;18.0694339089
