Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
5.3424651163;0.2055611655;10.7405264626;-1.5005482726
5.3523953488;0.2535189003;10.8420890684;-1.3034948112
5.3623255814;0.2247442594;10.8517616975;-0.9382249803
5.3722558140;0.2295400329;10.8759432703;-0.5200871476
5.3821860465;0.1815822980;10.8179074956;-0.0683060409
5.3921162791;0.1528076571;10.6921633169;0.4411492495
5.4020465116;0.0712795079;10.4600202179;0.8881241742
5.4119767442;0.0041386791;10.2182044898;1.3158743709
5.4219069767;-0.0677979232;10.0054066490;1.6475009279
5.4318372093;-0.1157556581;9.8796624704;1.9022285731
5.4417674419;-0.1733049399;9.7926088082;2.0464140327
5.4516976744;-0.2356499952;9.7345730335;2.0560263967
5.4616279070;-0.3267696914;9.7200640898;2.0319954867
5.4715581395;-0.3555443323;9.5846472820;1.8541667533
5.4814883721;-0.3747274263;9.7249004044;1.6859503838
5.4914186047;-0.3747274263;9.9618798179;1.4216103746
5.5013488372;-0.3699316528;9.9715524471;1.0563405437
5.5112790698;-0.3171781444;9.7200640898;0.6766521668
5.5212093023;-0.2692204096;9.6088288548;0.2873514260
5.5311395349;-0.2164669012;9.6910462024;-0.0875307689
5.5410697674;-0.1637133929;9.8506445830;-0.3903202340
5.5510000000;-0.0965725641;9.7249004044;-0.5969860594
5.5609302326;-0.0534106027;9.4879209908;-0.7700086108
5.5708604651;0.0137302260;9.3718494413;-0.8421013406
5.5807906977;0.0808710548;9.4008673286;-0.8613260686
5.5907209302;0.1048499223;9.5653020238;-0.7507838829
5.6006511628;0.1863780715;9.6088288548;-0.6162107873
5.6105813953;0.2199484859;9.2993047228;-0.3807078700
5.6205116279;0.2247442594;9.2122510607;-0.0731122229
5.6304418605;0.2391315798;9.2944684083;0.3113823359
5.6403720930;0.2487231268;9.4975936199;0.6670398028
5.6503023256;0.2295400329;9.3863583850;1.0371158157
5.6602325581;0.2007653920;9.2074147461;1.3687423727
5.6701627907;0.1480118836;9.0961795112;1.6619194738
5.6800930233;0.0904626018;9.1638879151;1.8974223911
5.6900232558;0.1096456957;9.2025784316;2.0079645768
5.6999534884;-0.0054528679;9.0526526801;2.0704449426
5.7098837209;-0.0725936967;8.8930542995;2.1040882165
5.7198139535;-0.1109598846;8.9946169054;2.0175769408
5.7297441860;-0.1733049399;9.1929058024;1.9166471191
5.7396744186;-0.2116711278;9.3718494413;1.6811442018
5.7496046512;-0.2548330891;9.4492304743;1.3831609187
5.7595348837;-0.2788119566;9.5846472820;1.0034725418
5.7694651163;-0.2884035035;9.8312993247;0.6285903470
5.7793953488;-0.2931992770;10.0344245364;0.2056463322
5.7893255814;-0.2692204096;10.1408234568;-0.2269100465
5.7992558140;-0.2404457687;10.0924603111;-0.5777613314
5.8091860465;-0.2020795808;10.1214781985;-0.8805507965
5.8191162791;-0.1253472050;10.2327134335;-1.0776042579
5.8290465116;-0.0725936967;10.4019844432;-1.2698515373
5.8389767442;0.0185259995;10.4648565325;-1.2217897175
5.8489069767;0.0473006404;10.5470738800;-1.1016351678
5.8588372093;0.1336245632;10.7066722606;-0.9045817064
5.8687674419;0.1863780715;10.8565980121;-0.6402416972
5.8786976744;0.2103569389;11.0210327072;-0.3086151402
5.8886279070;0.2727019942;11.0307053363;0.0662670546
5.8985581395;0.2727019942;10.9775058761;0.4988234333
5.9084883721;0.2631104473;10.8904522140;0.8448685363
5.9184186047;0.2631104473;10.8082348664;1.1861074573
5.9283488372;0.2247442594;10.6873270024;1.4504474665
5.9382790698;0.1719907511;10.5277286218;1.6090514720
5.9482093023;0.1240330162;10.4068207577;1.6907565658
5.9581395349;0.0808710548;10.3149307810;1.5369587422
5.9680697674;0.0185259995;10.2762402645;1.5129278323
5.9780000000;-0.0582063762;10.2665676354;1.2726187330
5.9879302326;-0.1157556581;10.2907492082;0.9361859940
5.9978604651;-0.2020795808;10.3584576121;0.5949470731
6.0077906977;-0.2308542217;10.3729665558;0.1575845124
6.0177209302;-0.2836077300;10.3971481286;-0.2845842303
6.0276511628;-0.2836077300;10.2955855228;-0.7267529730
6.0375813953;-0.3027908240;10.1553324005;-1.0631857120
6.0475116279;-0.2931992770;10.0054066490;-1.3467504491
6.0574418605;-0.2596288626;10.0779513674;-1.6927955521
6.0673720930;-0.2500373156;10.1021329403;-1.6591522782
6.0773023256;-0.2116711278;9.8796624704;-1.7216326440
6.0872325581;-0.1445302990;9.5653020238;-1.6495399142
6.0971627907;-0.0917767906;9.7587546063;-1.5438039105
6.1070930233;-0.0582063762;9.9957340199;-1.3755875410
6.1170232558;-0.0006570944;10.0295882218;-1.1304722598
6.1269534884;0.0329133200;9.7394093480;-0.7796209748
6.1368837209;0.0760752814;9.6475193714;-0.4528005998
6.1468139535;0.1240330162;9.7490819772;-0.1115616788
6.1567441860;0.1719907511;9.8119540665;0.2152586962
6.1666744186;0.1576034306;9.5749746529;0.5276605253
6.1766046512;0.1815822980;9.2509415772;0.7199078047
6.1865348837;0.1863780715;9.1348700277;0.8929303562
6.1964651163;0.1623992041;9.1929058024;0.9890539959
6.2063953488;0.1288287897;9.2074147461;1.0130849058
6.2163255814;0.0952583753;9.0768342529;0.9506045400
6.2262558140;0.0568921874;9.0139621636;0.8208376264
6.2361860465;-0.0150444149;9.1832331733;0.6382027109
6.2461162791;-0.0534106027;9.4298852160;0.3786688837
6.2560465116;-0.1301429785;9.5411204510;0.0758794186
6.2659767442;-0.1589176194;9.5314478218;-0.2605533204
6.2759069767;-0.2356499952;9.5072662490;-0.6065984233
6.2858372093;-0.2931992770;9.6571920005;-0.9045817064
6.2957674419;-0.3219739179;9.7394093480;-1.2217897175
6.3056976744;-0.3363612384;9.6765372587;-1.6351213682
6.3156279070;-0.3459527853;9.5556293947;-1.4620988168
6.3255581395;-0.3651358793;9.6136651694;-1.6927955521
6.3354883721;-0.3555443323;9.6910462024;-1.7024079160
6.3454186047;-0.3411570119;9.8216266956;-1.6303151862
6.3553488372;-0.3123823709;9.8312993247;-1.4957420907
6.3652790698;-0.2644246361;9.9570435034;-1.2986886292
6.3752093023;-0.2116711278;10.0972966257;-0.9910929822
6.3851395349;-0.1637133929;10.2472223771;-0.6306293333
6.3950697674;-0.1109598846;10.3246034102;-0.2365224104
6.4050000000;-0.0390232823;10.3004218373;0.1720030583
6.4149302326;0.0377090935;10.2859128937;0.5709161631
6.4248604651;0.0712795079;10.2907492082;0.9025427201
6.4347906977;0.1384203367;10.3197670956;1.2149445492
6.4447209302;0.1719907511;10.2568950063;1.4023856466
6.4546511628;0.1815822980;10.2617313208;1.5225401963
6.4645813953;0.1959696185;10.3100944665;1.4840907404
6.4745116279;0.1719907511;10.4890381053;1.4216103746
6.4844418605;0.1576034306;10.6438001713;1.3206805529
6.4943720930;0.1240330162;10.7453627771;0.9890539959
6.5043023256;0.0568921874;10.8517616975;0.7006830767
6.5142325581;0.0041386791;10.9097974723;0.3065761539
6.5241627907;-0.0725936967;10.9436516742;-0.0634998590
6.5340930233;-0.1349387520;10.9001248431;-0.4095449619
6.5440232558;-0.1781007134;10.8179074956;-0.7171406090
6.5539534884;-0.2404457687;10.6776543732;-0.9334187983
6.5638837209;-0.2788119566;10.5519101946;-1.0679918939
6.5738139535;-0.3027908240;10.4793654762;-1.2314020814
6.5837441860;-0.3411570119;10.3778028703;-1.1304722598
6.5936744186;-0.3747274263;10.2472223771;-0.8949693425
6.6036046512;-0.3747274263;10.1940229170;-0.7507838829
6.6135348837;-0.3459527853;10.1166418840;-0.4191573259
6.6234651163;-0.3075865975;10.0489334801;-0.1019493148
6.6333953488;-0.2452415422;9.9667161325;0.2729328800
6.6433255814;-0.1828964868;9.9715524471;0.6718459848
6.6532558140;-0.1109598846;9.9183529869;1.0371158157
6.6631860465;-0.0438190558;9.7539182917;1.3639361907
6.6731162791;0.0185259995;9.4202125869;1.6090514720
6.6830465116;0.0904626018;9.3089773520;1.8157172974
6.6929767442;0.1719907511;9.4637394180;1.8685852992
6.7029069767;0.1911738450;9.3573404976;1.9118409371
6.7128372093;0.2343358064;9.2074147461;1.8445543893
6.7227674419;0.2631104473;9.1445426568;1.7580431136
6.7326976744;0.2774977677;9.3234862956;1.6042452900
6.7426279070;0.2774977677;9.4443941597;1.3975794646
6.7525581395;0.2583146738;9.4540667888;1.1044023635
6.7624883721;0.2391315798;9.4395578451;0.7968067165
6.7724186047;0.1863780715;9.4057036432;0.4844048874
6.7823488372;0.1384203367;9.4830846762;0.1623906944
6.7922790698;0.0520964139;9.4685757325;-0.1019493148
6.8022093023;0.0041386791;9.3573404976;-0.3230336862
6.8121395349;-0.0486148293;9.2654505209;-0.4768315097
6.8220697674;-0.1061641111;9.3138136665;-0.5489242395
6.8320000000;-0.1541218459;9.3379952393;-0.5921798774
6.8419302326;-0.1828964868;9.3283226102;-0.5633427855
6.8518604651;-0.2356499952;9.3379952393;-0.4672191457
6.8617906977;-0.2452415422;9.4637394180;-0.2797780483
6.8717209302;-0.2740161831;9.5846472820;-0.0394689490
6.8816511628;-0.2548330891;9.6765372587;0.2392896061
6.8915813953;-0.2404457687;9.6765372587;0.5613037992
6.9015116279;-0.2068753543;9.6426830568;0.8544809003
6.9114418605;-0.1349387520;9.6523556859;1.1428518194
6.9213720930;-0.0869810171;9.6958825170;1.4312227385
6.9313023256;-0.0198401884;9.6813735733;1.6138576540
6.9412325581;0.0329133200;9.6813735733;1.7436245676
6.9511627907;0.1240330162;9.7103914607;1.7436245676
6.9610930233;0.2055611655;9.8312993247;1.7772678415
6.9710232558;0.2583146738;9.9570435034;1.7243998397
6.9809534884;0.3350470495;10.0295882218;1.5225401963
6.9908837209;0.3590259170;10.1311508276;1.2966496429
7.0008139535;0.3782090109;10.2955855228;0.9746354499
7.0107441860;0.3878005579;10.4406749597;0.6189779830
7.0206744186;0.3590259170;10.5712554529;0.2537081521
7.0306046512;0.3014766352;10.6147822839;-0.1500111347
7.0405348837;0.2247442594;10.6583091150;-0.4960562377
7.0504651163;0.1623992041;10.6776543732;-0.7652024288
7.0603953488;0.0568921874;10.6921633169;-1.0007053461
7.0703255814;-0.0246359618;10.7018359461;-1.1304722598
7.0802558140;-0.1013683376;10.7356901480;-1.2410144454
7.0901860465;-0.1733049399;10.6679817441;-1.1160537138
7.1001162791;-0.2404457687;10.7356901480;-1.0103177101
7.1100465116;-0.3267696914;10.7115085752;-0.8180704307
7.1199767442;-0.3603401058;10.7501990917;-0.5441180575
7.1299069767;-0.3891147467;10.6824906878;-0.2509409564
7.1398372093;-0.4082978407;10.6631454296;0.0999103285
7.1497674419;-0.3843189732;10.5809280820;0.3978936117
7.1596976744;-0.3267696914;10.4842017907;0.6910707128
7.1696279070;-0.2884035035;10.3632939267;0.9121550841
7.1795581395;-0.2164669012;10.2085318606;1.0755652716
7.1894883721;-0.1157556581;10.0876239966;1.1476580014
7.1994186047;-0.0582063762;9.9135166723;1.1716889113
7.2093488372;-0.0006570944;9.8409719539;1.0275034518
7.2192790698;0.0760752814;9.9908977053;0.9025427201
7.2292093023;0.1623992041;10.0247519073;0.6958768948
7.2391395349;0.1863780715;9.9280256160;0.4267307036
7.2490697674;0.2199484859;9.8458082684;0.1047165105
7.2590000000;0.2439273533;9.9425345597;-0.2365224104
7.2689302326;0.2295400329;10.0489334801;-0.5585366035
7.2788604651;0.2007653920;10.0054066490;-0.8517137046
7.2887906977;0.1623992041;9.7926088082;-1.0872166219
7.2987209302;0.0952583753;9.6378467422;-1.2746577193
7.3086511628;0.0425048670;9.5362841364;-1.4188431789
7.3185813953;-0.0198401884;9.5121025636;-1.4669049987
7.3285116279;-0.1061641111;9.5121025636;-1.4909359087
7.3384418605;-0.1781007134;9.4008673286;-1.4236493609
7.3483720930;-0.2404457687;9.3234862956;-1.2794639013
7.3583023256;-0.3315654649;9.2751231500;-1.0968289859
7.3682325581;-0.4130936141;9.3234862956;-0.9238064344
7.3781627907;-0.4754386694;9.3379952393;-0.6498540612
7.3880930233;-0.5186006308;9.2799594646;-0.3999325979
7.3980232558;-0.5329879513;9.3138136665;-0.1115616788
7.4079534884;-0.5521710452;9.3573404976;0.1623906944
