Time (s);Bx (µT);By (µT);Bz (µT)
10.8288184438;24.1348278782;-1936.8527765854;8.0072079498
10.8411239193;23.0725841536;-1936.6984507317;7.1686891199
10.8534293948;23.6037060159;-1937.9330575610;8.0072079498
10.8657348703;23.4266653952;-1937.6244058537;5.9109108750
10.8780403458;24.4889091198;-1937.3157541463;6.6096765666
10.8903458213;24.8429903613;-1938.0873834146;5.7711577367
10.9026512968;24.6659497406;-1939.1676643902;6.1904171516
10.9149567723;25.1970716029;-1938.2417092683;7.3084422582
10.9272622478;24.6659497406;-1938.5503609756;5.4916514600
10.9395677233;24.3118684990;-1938.8590126829;5.2121451834
10.9518731988;24.6659497406;-1938.0873834146;5.3518983217
10.9641786744;24.6659497406;-1939.3219902439;6.1904171516
10.9764841499;23.9577872575;-1939.0133385366;5.4916514600
10.9887896254;23.6037060159;-1939.1676643902;5.7711577367
11.0010951009;23.9577872575;-1939.4763160976;6.7494297049
11.0134005764;23.6037060159;-1938.5503609756;4.5133794918
11.0257060519;24.1348278782;-1937.7787317073;5.6314045983
11.0380115274;22.7185029121;-1938.3960351220;6.1904171516
11.0503170029;22.8955435329;-1938.2417092683;9.1252330564
11.0626224784;22.7185029121;-1938.2417092683;5.0723920451
11.0749279539;23.6037060159;-1937.7787317073;7.0289359816
11.0872334294;22.7185029121;-1936.5441248781;8.0072079498
11.0995389049;22.3644216705;-1938.3960351220;5.9109108750
11.1118443804;21.4792185667;-1937.4700800000;7.8674548115
11.1241498559;21.4792185667;-1937.6244058537;6.7494297049
11.1364553314;21.1251373252;-1936.8527765854;6.8891828432
11.1487608069;20.9480967044;-1938.0873834146;8.0072079498
11.1610662824;21.6562591875;-1937.6244058537;6.7494297049
11.1733717579;20.5940154628;-1938.0873834146;7.5879485348
11.1856772334;21.4792185667;-1937.4700800000;7.8674548115
11.1979827089;20.0628936005;-1936.0811473171;7.7277016732
11.2102881844;20.0628936005;-1936.8527765854;10.5227644396
11.2225936599;19.5317717382;-1936.6984507317;10.1035050246
11.2348991354;19.3547311174;-1936.3897990244;9.6842456097
11.2472046110;18.1154467721;-1936.5441248781;9.9637518863
11.2595100865;19.7088123590;-1935.9268214634;13.4575803443
11.2718155620;19.8858529798;-1934.8465404878;12.0600489611
11.2841210375;19.1776904967;-1934.5378887805;13.8768397593
11.2964265130;19.5317717382;-1934.3835629268;10.8022707162
11.3087319885;19.5317717382;-1933.4576078049;12.4793083761
11.3210374640;19.1776904967;-1935.1551921951;14.0165928976
11.3333429395;20.0628936005;-1933.9205853659;12.3395552378
11.3456484150;18.6465686344;-1934.3835629268;11.3612832695
11.3579538905;19.1776904967;-1933.4576078049;12.8985677910
11.3702593660;19.0006498759;-1933.6119336585;15.6936305575
11.3825648415;19.5317717382;-1932.9946302439;13.3178272060
11.3948703170;20.5940154628;-1933.7662595122;13.5973334826
11.4071757925;20.9480967044;-1933.4576078049;12.3395552378
11.4194812680;19.5317717382;-1932.9946302439;13.7370866210
11.4317867435;19.7088123590;-1932.9946302439;15.1346180042
11.4440922190;20.7710560836;-1933.1489560976;13.8768397593
11.4563976945;21.3021779459;-1933.1489560976;14.0165928976
11.4687031700;20.4169748421;-1931.9143492683;15.4141242808
11.4810086455;22.0103404290;-1932.9946302439;14.9948648659
11.4933141210;22.3644216705;-1932.3773268293;14.8551117275
11.5056195965;23.0725841536;-1932.8403043902;12.8985677910
11.5179250720;22.1873810498;-1931.4513717073;14.9948648659
11.5302305476;23.6037060159;-1931.6056975610;15.2743711425
11.5425360231;24.1348278782;-1930.8340682927;14.5756054509
11.5548414986;23.9577872575;-1930.8340682927;12.4793083761
11.5671469741;24.1348278782;-1930.6797424390;13.5973334826
11.5794524496;25.1970716029;-1930.3710907317;13.5973334826
11.5917579251;25.3741122236;-1931.1427200000;11.5010364078
11.6040634006;25.1970716029;-1932.6859785366;11.2215301312
11.6163688761;25.3741122236;-1931.1427200000;9.6842456097
11.6286743516;26.7904371898;-1932.6859785366;10.1035050246
11.6409798271;26.7904371898;-1933.3032819512;8.1469610881
11.6532853026;28.2067621560;-1932.5316526829;8.7059736414
11.6655907781;27.8526809144;-1934.2292370732;7.0289359816
11.6778962536;28.5608433975;-1933.6119336585;8.5662205031
11.6902017291;28.5608433975;-1933.3032819512;8.9854799180
11.7025072046;29.2690058806;-1934.2292370732;8.0072079498
11.7148126801;29.2690058806;-1934.0749112195;7.5879485348
11.7271181556;30.3312496052;-1935.0008663415;7.0289359816
11.7394236311;29.6230871221;-1933.7662595122;6.6096765666
11.7517291066;30.3312496052;-1934.0749112195;5.4916514600
11.7640345821;31.5705339506;-1933.7662595122;5.7711577367
11.7763400576;31.7475745714;-1932.6859785366;6.8891828432
11.7886455331;31.5705339506;-1932.2230009756;6.6096765666
11.8009510086;32.1016558129;-1932.3773268293;7.0289359816
11.8132564841;32.6327776752;-1934.3835629268;4.7928857684
11.8255619597;32.6327776752;-1934.3835629268;2.9760949702
11.8378674352;32.2786964337;-1936.5441248781;1.4388104487
11.8501729107;32.8098182960;-1936.5441248781;1.4388104487
11.8624783862;33.3409401583;-1935.4638439024;2.1375761403
11.8747838617;32.9868589168;-1936.2354731707;-1.0767460411
11.8870893372;33.6950213998;-1936.2354731707;0.3207853421
11.8993948127;33.6950213998;-1935.7724956098;1.1593041721
11.9117002882;32.8098182960;-1936.6984507317;0.1810322038
11.9240057637;33.1638995375;-1936.8527765854;-4.0115619458
11.9363112392;33.1638995375;-1937.0071024390;-3.0332899776
11.9486167147;33.1638995375;-1936.3897990244;-2.6140305626
11.9609221902;34.2261432622;-1938.5503609756;-2.3345242860
11.9732276657;33.6950213998;-1937.1614282927;-4.8500807757
11.9855331412;33.6950213998;-1937.0071024390;-4.1513150841
11.9978386167;34.7572651245;-1937.6244058537;-5.8283527440
12.0101440922;34.0491026414;-1938.2417092683;-1.7755117327
12.0224495677;34.0491026414;-1937.4700800000;-4.8500807757
12.0347550432;34.2261432622;-1938.2417092683;-4.5705744991
12.0470605187;34.5802245037;-1938.0873834146;-5.8283527440
12.0593659942;34.4031838829;-1937.7787317073;-4.9898339141
12.0716714697;33.8720620206;-1937.7787317073;-5.6885996057
12.0839769452;34.0491026414;-1939.3219902439;-3.7320556692
12.0962824207;34.0491026414;-1940.2479453659;-5.1295870524
12.1085878963;33.3409401583;-1939.9392936585;-5.8283527440
12.1208933718;34.0491026414;-1940.7109229268;-6.8066247122
12.1331988473;33.1638995375;-1939.9392936585;-8.2041560954
12.1455043228;33.6950213998;-1938.2417092683;-6.6668715739
12.1578097983;32.4557370545;-1939.3219902439;-5.1295870524
12.1701152738;33.1638995375;-1939.4763160976;-4.2910682225
12.1824207493;31.7475745714;-1938.2417092683;-4.1513150841
12.1947262248;31.9246151921;-1938.7046868293;-4.0115619458
12.2070317003;31.5705339506;-1938.7046868293;-4.9898339141
12.2193371758;32.1016558129;-1939.4763160976;-3.1730431159
12.2316426513;31.2164527091;-1937.7787317073;-1.2164991794
12.2439481268;30.8623714675;-1938.0873834146;-3.3127962542
12.2562536023;31.3934933298;-1939.1676643902;-2.4742774243
12.2685590778;31.0394120883;-1937.9330575610;-2.3345242860
12.2808645533;31.5705339506;-1938.5503609756;-1.2164991794
12.2931700288;31.2164527091;-1937.9330575610;-0.5177334878
12.3054755043;31.7475745714;-1937.9330575610;1.4388104487
12.3177809798;30.5082902260;-1938.2417092683;0.1810322038
12.3300864553;30.8623714675;-1938.8590126829;1.4388104487
12.3423919308;30.1542089844;-1937.9330575610;3.1158481086
12.3546974063;30.6853308468;-1938.2417092683;-0.6574866261
12.3670028818;30.5082902260;-1939.1676643902;-0.3779803495
12.3793083573;31.2164527091;-1937.4700800000;0.3207853421
12.3916138329;30.1542089844;-1936.6984507317;2.1375761403
12.4039193084;30.1542089844;-1937.1614282927;0.6002916188
12.4162247839;30.1542089844;-1935.9268214634;2.1375761403
12.4285302594;30.5082902260;-1936.0811473171;1.7183167254
12.4408357349;29.9771683637;-1935.1551921951;2.1375761403
12.4531412104;29.4460465014;-1936.3897990244;3.9543669385
12.4654466859;30.5082902260;-1936.2354731707;2.6965886936
12.4777521614;30.6853308468;-1935.3095180488;4.0941200768
12.4900576369;30.6853308468;-1935.0008663415;4.9326389067
12.5023631124;30.6853308468;-1934.6922146341;6.0506640133
12.5146685879;29.9771683637;-1934.3835629268;5.2121451834
12.5269740634;29.6230871221;-1933.4576078049;5.7711577367
12.5392795389;29.8001277429;-1933.1489560976;4.2338732151
12.5515850144;31.0394120883;-1934.2292370732;3.5351075235
12.5638904899;30.8623714675;-1933.6119336585;5.4916514600
12.5761959654;30.6853308468;-1933.1489560976;5.2121451834
12.5885014409;31.3934933298;-1931.7600234146;4.5133794918
12.6008069164;31.5705339506;-1932.9946302439;5.4916514600
12.6131123919;31.7475745714;-1932.3773268293;4.9326389067
12.6254178674;31.5705339506;-1932.3773268293;5.3518983217
12.6377233429;32.1016558129;-1932.3773268293;6.0506640133
12.6500288184;32.8098182960;-1932.5316526829;2.5568355553
12.6623342939;32.9868589168;-1931.7600234146;2.4170824170
12.6746397695;33.1638995375;-1931.9143492683;6.0506640133
12.6869452450;33.1638995375;-1932.3773268293;4.2338732151
12.6992507205;33.6950213998;-1933.4576078049;5.4916514600
12.7115561960;33.5179807791;-1931.7600234146;3.2556012469
12.7238616715;34.2261432622;-1931.2970458537;5.9109108750
12.7361671470;34.0491026414;-1931.2970458537;3.8146138002
12.7484726225;34.4031838829;-1930.6797424390;6.8891828432
12.7607780980;34.7572651245;-1930.5254165854;4.5133794918
12.7730835735;34.5802245037;-1932.2230009756;5.0723920451
12.7853890490;35.2883869868;-1932.6859785366;3.9543669385
12.7976945245;36.1735900906;-1931.6056975610;5.0723920451
12.8100000000;35.8195088491;-1931.2970458537;6.3301702899
12.8223054755;35.8195088491;-1932.6859785366;2.4170824170
12.8346109510;35.9965494699;-1932.2230009756;1.7183167254
12.8469164265;36.7047119529;-1932.0686751220;-2.1947711476
12.8592219020;36.3506307114;-1931.1427200000;-0.0984740728
12.8715273775;36.5276713322;-1932.0686751220;-3.0332899776
12.8838328530;36.5276713322;-1933.9205853659;-1.0767460411
12.8961383285;36.7047119529;-1932.3773268293;-1.3562523177
12.9084438040;37.2358338153;-1932.5316526829;-2.6140305626
12.9207492795;37.2358338153;-1932.6859785366;-0.6574866261
12.9330547550;37.4128744360;-1932.9946302439;-0.9369929027
12.9453602305;37.2358338153;-1933.9205853659;-3.4525493925
12.9576657061;37.2358338153;-1933.9205853659;-1.2164991794
12.9699711816;37.2358338153;-1932.8403043902;-3.5923025309
12.9822766571;37.2358338153;-1933.1489560976;-4.4308213608
12.9945821326;37.7669556776;-1935.0008663415;-3.5923025309
13.0068876081;37.7669556776;-1934.5378887805;-3.7320556692
13.0191930836;37.0587931945;-1935.0008663415;-6.8066247122
13.0314985591;37.2358338153;-1936.5441248781;-4.7103276374
13.0438040346;36.7047119529;-1935.1551921951;-4.8500807757
13.0561095101;37.4128744360;-1935.6181697561;-7.2258841272
13.0684149856;37.0587931945;-1936.2354731707;-9.4619343403
13.0807204611;36.3506307114;-1936.0811473171;-8.2041560954
13.0930259366;36.8817525737;-1937.3157541463;-9.0426749254
13.1053314121;36.1735900906;-1937.1614282927;-9.7414406170
13.1176368876;36.7047119529;-1936.5441248781;-10.8594657235
13.1299423631;36.3506307114;-1936.2354731707;-10.5799594469
13.1422478386;35.9965494699;-1935.9268214634;-14.2135410433
13.1545533141;36.3506307114;-1937.9330575610;-10.9992188619
13.1668587896;36.3506307114;-1936.8527765854;-13.5147753516
13.1791642651;35.6424682283;-1937.3157541463;-12.6762565217
13.1914697406;35.8195088491;-1936.8527765854;-12.2569971068
13.2037752161;35.1113463660;-1938.0873834146;-12.5365033834
13.2160806916;35.2883869868;-1937.4700800000;-11.1389720002
13.2283861671;35.2883869868;-1937.4700800000;-10.0209468936
13.2406916427;35.2883869868;-1937.3157541463;-11.9774908301
13.2529971182;35.2883869868;-1936.6984507317;-10.0209468936
13.2653025937;35.8195088491;-1937.1614282927;-10.0209468936
13.2776080692;35.2883869868;-1938.7046868293;-11.6979845535
13.2899135447;34.7572651245;-1937.9330575610;-9.4619343403
13.3022190202;34.5802245037;-1938.8590126829;-10.8594657235
13.3145244957;33.8720620206;-1939.6306419512;-12.1172439684
13.3268299712;33.8720620206;-1939.6306419512;-12.9557627984
13.3391354467;33.8720620206;-1939.7849678049;-9.3221812020
13.3514409222;33.6950213998;-1939.9392936585;-10.9992188619
13.3637463977;32.8098182960;-1938.3960351220;-11.9774908301
13.3760518732;33.5179807791;-1939.0133385366;-9.6016874787
13.3883573487;33.8720620206;-1939.6306419512;-8.9029217871
13.4006628242;33.6950213998;-1939.0133385366;-9.1824280637
13.4129682997;33.3409401583;-1939.4763160976;-9.1824280637
13.4252737752;34.7572651245;-1939.6306419512;-9.3221812020
13.4375792507;34.0491026414;-1939.9392936585;-7.5053904038
13.4498847262;33.3409401583;-1939.3219902439;-6.6668715739
13.4621902017;32.9868589168;-1938.7046868293;-7.6451435422
13.4744956772;33.8720620206;-1938.7046868293;-4.8500807757
13.4868011527;33.3409401583;-1938.3960351220;-6.2476121590
13.4991066282;33.5179807791;-1938.2417092683;-3.8718088075
13.5114121037;32.6327776752;-1938.2417092683;-3.1730431159
13.5237175793;33.6950213998;-1936.5441248781;-1.9152648710
13.5360230548;33.5179807791;-1937.6244058537;-3.7320556692
13.5483285303;33.8720620206;-1937.4700800000;-3.3127962542
13.5606340058;34.0491026414;-1936.3897990244;-1.3562523177
13.5729394813;33.6950213998;-1935.9268214634;0.7400447571
13.5852449568;33.5179807791;-1937.3157541463;0.6002916188
13.5975504323;33.6950213998;-1936.2354731707;-2.8935368392
13.6098559078;34.0491026414;-1935.0008663415;-1.3562523177
13.6221613833;34.2261432622;-1935.6181697561;1.0195510337
13.6344668588;34.5802245037;-1935.7724956098;-0.3779803495
13.6467723343;33.5179807791;-1935.0008663415;-0.2382272111
13.6590778098;34.4031838829;-1934.2292370732;2.4170824170
13.6713832853;33.5179807791;-1935.0008663415;1.9978230020
13.6836887608;34.5802245037;-1934.0749112195;0.8797978954
13.6959942363;34.0491026414;-1934.5378887805;-1.4960054560
13.7082997118;34.9343057452;-1933.3032819512;0.4605384805
13.7206051873;34.9343057452;-1933.6119336585;2.2773292786
13.7329106628;35.6424682283;-1931.9143492683;2.4170824170
13.7452161383;34.9343057452;-1932.8403043902;3.2556012469
13.7575216138;35.6424682283;-1933.9205853659;2.1375761403
13.7698270893;35.4654276076;-1931.4513717073;3.3953543852
13.7821325648;35.8195088491;-1932.8403043902;1.4388104487
13.7944380403;35.9965494699;-1932.0686751220;0.6002916188
13.8067435159;35.1113463660;-1932.3773268293;2.1375761403
13.8190489914;35.2883869868;-1931.2970458537;2.8363418319
13.8313544669;36.5276713322;-1933.4576078049;3.3953543852
13.8436599424;36.5276713322;-1930.5254165854;0.4605384805
13.8559654179;36.7047119529;-1931.1427200000;1.2990573104
13.8682708934;36.5276713322;-1931.2970458537;2.9760949702
13.8805763689;36.8817525737;-1932.2230009756;1.0195510337
13.8928818444;37.5899150568;-1932.0686751220;1.0195510337
13.9051873199;37.5899150568;-1929.7537873171;1.7183167254
13.9174927954;36.8817525737;-1931.2970458537;0.8797978954
13.9297982709;37.2358338153;-1931.7600234146;-2.4742774243
13.9421037464;37.4128744360;-1932.5316526829;-2.4742774243
13.9544092219;37.4128744360;-1931.2970458537;1.5785635870
13.9667146974;37.2358338153;-1932.5316526829;-2.8935368392
13.9790201729;37.2358338153;-1930.6797424390;-2.3345242860
13.9913256484;37.7669556776;-1932.2230009756;-0.9369929027
14.0036311239;38.1210369191;-1932.0686751220;-1.9152648710
14.0159365994;38.2980775399;-1931.2970458537;-0.9369929027
14.0282420749;37.7669556776;-1932.2230009756;-3.7320556692
14.0405475504;39.0062400230;-1932.6859785366;-3.5923025309
14.0528530259;38.8291994022;-1932.3773268293;-2.4742774243
14.0651585014;38.2980775399;-1933.6119336585;-4.5705744991
14.0774639769;38.4751181606;-1932.8403043902;-4.2910682225
14.0897694524;37.9439962983;-1933.9205853659;-6.3873652973
14.1020749280;38.1210369191;-1933.3032819512;-5.5488464673
14.1143804035;38.4751181606;-1934.6922146341;-5.1295870524
14.1266858790;37.7669556776;-1934.2292370732;-7.5053904038
14.1389913545;37.2358338153;-1935.0008663415;-8.3439092338
14.1512968300;37.0587931945;-1934.6922146341;-8.3439092338
14.1636023055;37.4128744360;-1935.1551921951;-7.9246498188
14.1759077810;37.9439962983;-1936.3897990244;-9.4619343403
14.1882132565;36.7047119529;-1936.3897990244;-9.1824280637
14.2005187320;36.8817525737;-1935.7724956098;-10.8594657235
14.2128242075;37.9439962983;-1937.1614282927;-9.3221812020
14.2251296830;37.4128744360;-1938.2417092683;-11.5582314152
14.2374351585;36.7047119529;-1937.3157541463;-12.3967502451
14.2497406340;37.0587931945;-1936.6984507317;-9.6016874787
14.2620461095;37.4128744360;-1937.1614282927;-14.0737879049
14.2743515850;36.8817525737;-1937.7787317073;-14.4930473199
14.2866570605;36.3506307114;-1938.0873834146;-14.9123067349
14.2989625360;35.9965494699;-1937.3157541463;-13.7942816283
14.3112680115;36.3506307114;-1936.8527765854;-15.3315661498
14.3235734870;36.5276713322;-1937.6244058537;-12.8160096600
14.3358789625;34.9343057452;-1937.9330575610;-15.7508255648
14.3481844380;35.4654276076;-1937.7787317073;-11.8377376918
14.3604899135;34.7572651245;-1938.7046868293;-14.9123067349
14.3727953890;35.2883869868;-1939.0133385366;-14.0737879049
14.3851008646;35.4654276076;-1938.8590126829;-15.1918130115
14.3974063401;34.4031838829;-1938.0873834146;-15.4713192881
14.4097118156;34.0491026414;-1938.2417092683;-13.6545284900
14.4220172911;33.5179807791;-1938.0873834146;-15.1918130115
14.4343227666;33.6950213998;-1937.3157541463;-15.4713192881
14.4466282421;34.5802245037;-1939.4763160976;-14.2135410433
14.4589337176;33.6950213998;-1939.1676643902;-13.3750222133
14.4712391931;33.5179807791;-1939.1676643902;-13.0955159367
14.4835446686;33.3409401583;-1940.8652487805;-13.5147753516
14.4958501441;32.9868589168;-1939.0133385366;-12.9557627984
14.5081556196;33.5179807791;-1938.3960351220;-13.2352690750
14.5204610951;33.5179807791;-1941.1739004878;-12.2569971068
14.5327665706;34.4031838829;-1939.7849678049;-13.0955159367
14.5450720461;34.0491026414;-1940.8652487805;-13.3750222133
14.5573775216;33.8720620206;-1941.0195746341;-13.5147753516
14.5696829971;33.6950213998;-1939.3219902439;-8.9029217871
14.5819884726;34.0491026414;-1939.6306419512;-10.1607000319
14.5942939481;33.6950213998;-1938.8590126829;-11.5582314152
14.6065994236;33.6950213998;-1939.0133385366;-10.1607000319
14.6189048991;33.6950213998;-1939.0133385366;-10.0209468936
14.6312103746;34.5802245037;-1939.1676643902;-8.0644029571
14.6435158501;33.8720620206;-1939.0133385366;-7.0861309889
14.6558213256;34.0491026414;-1939.3219902439;-9.1824280637
14.6681268012;34.2261432622;-1939.3219902439;-7.0861309889
14.6804322767;34.0491026414;-1937.6244058537;-5.2693401907
14.6927377522;34.2261432622;-1937.0071024390;-4.8500807757
14.7050432277;34.2261432622;-1937.0071024390;-4.8500807757
14.7173487032;33.8720620206;-1936.8527765854;-4.0115619458
14.7296541787;33.8720620206;-1935.9268214634;-3.8718088075
14.7419596542;33.8720620206;-1935.6181697561;-4.0115619458
14.7542651297;33.8720620206;-1935.9268214634;-1.9152648710
14.7665706052;34.2261432622;-1936.2354731707;-4.5705744991
14.7788760807;35.4654276076;-1935.6181697561;-3.7320556692
14.7911815562;34.4031838829;-1934.5378887805;-0.7972397644
14.8034870317;35.1113463660;-1935.1551921951;-3.1730431159
14.8157925072;33.6950213998;-1934.3835629268;-3.0332899776
14.8280979827;35.1113463660;-1933.6119336585;-3.7320556692
14.8404034582;35.8195088491;-1933.9205853659;-3.4525493925
14.8527089337;37.0587931945;-1934.3835629268;-2.1947711476
14.8650144092;36.3506307114;-1933.9205853659;-0.9369929027
14.8773198847;35.4654276076;-1933.4576078049;-0.7972397644
14.8896253602;35.9965494699;-1933.3032819512;-0.6574866261
14.9019308357;36.7047119529;-1933.3032819512;1.1593041721
14.9142363112;36.5276713322;-1933.1489560976;-1.0767460411
14.9265417867;36.8817525737;-1932.5316526829;-0.9369929027
14.9388472622;36.8817525737;-1931.7600234146;0.7400447571
14.9511527378;36.7047119529;-1930.5254165854;2.8363418319
14.9634582133;37.0587931945;-1932.2230009756;-1.2164991794
14.9757636888;36.8817525737;-1930.6797424390;-0.9369929027
14.9880691643;37.5899150568;-1931.6056975610;-0.2382272111
15.0003746398;37.4128744360;-1932.2230009756;0.1810322038
15.0126801153;37.7669556776;-1930.5254165854;0.8797978954
15.0249855908;37.9439962983;-1930.3710907317;-2.6140305626
15.0372910663;37.7669556776;-1931.4513717073;-1.0767460411
15.0495965418;37.7669556776;-1931.6056975610;-0.7972397644
15.0619020173;38.2980775399;-1930.3710907317;-0.6574866261
15.0742074928;38.4751181606;-1930.5254165854;-1.4960054560
15.0865129683;38.8291994022;-1931.1427200000;-1.4960054560
15.0988184438;38.6521587814;-1930.5254165854;-2.1947711476
15.1111239193;39.3603212645;-1930.6797424390;-4.5705744991
15.1234293948;39.0062400230;-1932.0686751220;-1.9152648710
15.1357348703;39.5373618853;-1930.8340682927;-2.4742774243
15.1480403458;39.3603212645;-1931.2970458537;-2.3345242860
15.1603458213;39.3603212645;-1932.3773268293;-2.1947711476
15.1726512968;39.1832806437;-1931.1427200000;-3.7320556692
15.1849567723;39.1832806437;-1932.0686751220;-2.4742774243
15.1972622478;40.0684837476;-1932.8403043902;-3.3127962542
15.2095677233;39.3603212645;-1932.2230009756;-5.1295870524
15.2218731988;39.1832806437;-1932.3773268293;-3.4525493925
15.2341786744;38.1210369191;-1932.0686751220;-4.2910682225
15.2464841499;39.3603212645;-1933.1489560976;-6.5271184356
15.2587896254;37.7669556776;-1931.7600234146;-8.4836623721
15.2710951009;38.2980775399;-1932.6859785366;-6.1078590206
15.2834005764;37.7669556776;-1932.9946302439;-6.9463778506
15.2957060519;38.4751181606;-1933.9205853659;-6.9463778506
15.3080115274;38.1210369191;-1933.7662595122;-8.0644029571
15.3203170029;38.4751181606;-1934.2292370732;-9.3221812020
15.3326224784;38.2980775399;-1932.8403043902;-9.6016874787
15.3449279539;38.6521587814;-1935.3095180488;-10.9992188619
15.3572334294;38.8291994022;-1934.5378887805;-10.3004531703
15.3695389049;38.2980775399;-1936.8527765854;-11.9774908301
15.3818443804;37.0587931945;-1935.0008663415;-11.8377376918
15.3941498559;37.2358338153;-1937.0071024390;-11.5582314152
15.4064553314;37.0587931945;-1937.0071024390;-14.2135410433
15.4187608069;37.2358338153;-1938.0873834146;-12.8160096600
15.4310662824;36.3506307114;-1937.3157541463;-12.8160096600
15.4433717579;36.7047119529;-1937.9330575610;-11.6979845535
15.4556772334;35.8195088491;-1937.3157541463;-12.5365033834
15.4679827089;35.8195088491;-1937.9330575610;-15.8905787031
15.4802881844;35.2883869868;-1940.2479453659;-15.8905787031
15.4925936599;35.4654276076;-1939.1676643902;-13.0955159367
15.5048991354;34.5802245037;-1939.6306419512;-13.3750222133
15.5172046110;34.7572651245;-1939.7849678049;-14.4930473199
15.5295100865;33.6950213998;-1939.9392936585;-15.8905787031
15.5418155620;33.5179807791;-1939.4763160976;-14.9123067349
15.5541210375;33.6950213998;-1939.6306419512;-15.6110724265
15.5664265130;34.2261432622;-1939.9392936585;-14.4930473199
15.5787319885;33.8720620206;-1940.2479453659;-16.8688506714
15.5910374640;34.0491026414;-1939.7849678049;-14.6328004582
15.6033429395;33.3409401583;-1938.2417092683;-14.2135410433
15.6156484150;33.1638995375;-1939.7849678049;-15.3315661498
15.6279538905;32.6327776752;-1939.1676643902;-14.3532941816
15.6402593660;32.9868589168;-1938.5503609756;-15.6110724265
15.6525648415;32.9868589168;-1939.1676643902;-12.3967502451
15.6648703170;33.3409401583;-1940.2479453659;-13.9340347666
15.6771757925;33.1638995375;-1941.1739004878;-12.1172439684
15.6894812680;32.9868589168;-1939.0133385366;-12.6762565217
15.7017867435;32.8098182960;-1941.0195746341;-13.7942816283
15.7140922190;32.4557370545;-1940.4022712195;-10.4402063086
15.7263976945;32.2786964337;-1940.7109229268;-11.5582314152
15.7387031700;33.1638995375;-1939.7849678049;-13.0955159367
15.7510086455;31.9246151921;-1939.9392936585;-11.6979845535
15.7633141210;32.8098182960;-1940.2479453659;-9.1824280637
15.7756195965;32.1016558129;-1939.6306419512;-10.4402063086
15.7879250720;32.8098182960;-1940.2479453659;-7.7848966805
15.8002305476;32.6327776752;-1940.2479453659;-9.1824280637
15.8125360231;32.9868589168;-1938.8590126829;-6.9463778506
15.8248414986;33.1638995375;-1940.0936195122;-8.2041560954
15.8371469741;32.9868589168;-1938.5503609756;-9.7414406170
15.8494524496;33.3409401583;-1937.0071024390;-7.2258841272
15.8617579251;33.8720620206;-1937.9330575610;-7.6451435422
15.8740634006;33.8720620206;-1938.5503609756;-7.2258841272
15.8863688761;34.2261432622;-1938.5503609756;-5.8283527440
15.8986743516;34.2261432622;-1936.8527765854;-6.6668715739
15.9109798271;34.2261432622;-1935.9268214634;-5.8283527440
15.9232853026;34.9343057452;-1936.3897990244;-2.1947711476
15.9355907781;35.8195088491;-1936.2354731707;-2.7537837009
15.9478962536;35.9965494699;-1935.1551921951;-3.4525493925
15.9602017291;34.9343057452;-1934.8465404878;-3.1730431159
15.9725072046;35.9965494699;-1934.6922146341;-2.7537837009
15.9848126801;35.9965494699;-1933.9205853659;-3.4525493925
15.9971181556;35.8195088491;-1934.2292370732;0.0412790655
16.0094236311;36.5276713322;-1935.6181697561;-1.0767460411
16.0217291066;36.5276713322;-1933.4576078049;-0.9369929027
16.0340345821;35.2883869868;-1933.4576078049;-0.2382272111
16.0463400576;35.9965494699;-1932.3773268293;-0.6574866261
16.0586455331;37.2358338153;-1933.4576078049;-2.4742774243
16.0709510086;37.2358338153;-1932.6859785366;-0.0984740728
16.0832564841;36.8817525737;-1931.6056975610;-0.0984740728
16.0955619597;36.5276713322;-1932.8403043902;-2.1947711476
16.1078674352;36.7047119529;-1931.7600234146;-1.0767460411
16.1201729107;37.9439962983;-1930.9883941463;-0.6574866261
16.1324783862;36.8817525737;-1931.6056975610;-3.0332899776
16.1447838617;37.7669556776;-1931.6056975610;-2.4742774243
16.1570893372;37.5899150568;-1930.9883941463;-2.0550180093
16.1693948127;37.7669556776;-1929.9081131707;0.0412790655
16.1817002882;38.6521587814;-1930.0624390244;-3.7320556692
16.1940057637;38.6521587814;-1929.9081131707;-3.1730431159
16.2063112392;38.8291994022;-1930.0624390244;0.0412790655
16.2186167147;39.3603212645;-1930.3710907317;-3.7320556692
16.2309221902;39.5373618853;-1930.2167648781;1.5785635870
16.2432276657;39.5373618853;-1930.0624390244;-1.6357585944
16.2555331412;39.3603212645;-1930.3710907317;-1.2164991794
16.2678386167;40.0684837476;-1930.0624390244;-1.0767460411
16.2801440922;39.8914431268;-1930.2167648781;-2.4742774243
16.2924495677;40.2455243684;-1930.9883941463;-2.7537837009
16.3047550432;39.8914431268;-1931.2970458537;-1.7755117327
16.3170605187;39.8914431268;-1930.0624390244;-4.7103276374
16.3293659942;40.2455243684;-1932.0686751220;-4.4308213608
16.3416714697;40.0684837476;-1931.9143492683;-5.6885996057
16.3539769452;40.0684837476;-1931.9143492683;-6.1078590206
16.3662824207;39.1832806437;-1931.7600234146;-4.1513150841
16.3785878963;39.1832806437;-1932.5316526829;-4.1513150841
16.3908933718;39.7144025060;-1931.6056975610;-7.6451435422
16.4031988473;39.0062400230;-1932.3773268293;-8.7631686487
16.4155043228;39.7144025060;-1933.7662595122;-4.9898339141
16.4278097983;39.7144025060;-1932.3773268293;-7.0861309889
