Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
9.5502734148;0.3734132374;9.3234862956;0.8304499903
9.5601803374;0.3350470495;9.2944684083;0.9457983580
9.5700872600;0.3302512761;9.3766857558;1.0371158157
9.5799941827;0.3062724086;9.4008673286;1.0947899996
9.5899011053;0.2631104473;9.3525041830;1.0707590896
9.5998080279;0.2391315798;9.3283226102;1.0467281797
9.6097149506;0.2247442594;9.3573404976;0.9986663598
9.6196218732;0.2103569389;9.4153762723;0.9265736301
9.6295287958;0.2055611655;9.4298852160;0.7823881705
9.6394357184;0.1863780715;9.4589031034;0.6478150749
9.6493426411;0.1815822980;9.5217751927;0.5084357973
9.6592495637;0.1863780715;9.6426830568;0.3306070639
9.6691564863;0.2151527124;9.7587546063;0.1768092403
9.6790634090;0.2247442594;9.8554808976;0.0278175988
9.6889703316;0.2247442594;9.9038440432;-0.0875307689
9.6988772542;0.2487231268;9.9667161325;-0.1548173167
9.7087841768;0.2727019942;10.0344245364;-0.2269100465
9.7186910995;0.2918850882;10.0827876820;-0.2557471384
9.7285980221;0.2870893147;10.1069692548;-0.2461347744
9.7385049447;0.3014766352;10.1408234568;-0.1548173167
9.7484118674;0.3062724086;10.2278771189;-0.0971431329
9.7583187900;0.3110681821;10.3149307810;0.0278175988
9.7682257126;0.3062724086;10.3923118140;0.1768092403
9.7781326353;0.2870893147;10.4164933868;0.3161885179
9.7880395579;0.2535189003;10.4116570723;0.4699863414
9.7979464805;0.2151527124;10.4358386451;0.6189779830
9.8078534031;0.1767865245;10.4261660160;0.7006830767
9.8177603258;0.1048499223;10.3778028703;0.7920005345
9.8276672484;0.1048499223;10.3778028703;0.7920005345
9.8375741710;0.0377090935;10.3391123538;0.7823881705
9.8474810937;0.0041386791;10.3439486684;0.7343263506
9.8573880163;-0.0390232823;10.3536212975;0.6478150749
9.8672949389;-0.0917767906;10.3923118140;0.5420790712
9.8772018615;-0.1301429785;10.4213297014;0.3690565197
9.8871087842;-0.1397345255;10.4455112742;0.2152586962
9.8970157068;-0.1733049399;10.4503475888;0.0133990528
9.9069226294;-0.1733049399;10.4503475888;-0.1740420446
9.9168295521;-0.1685091664;10.4164933868;-0.3134213222
9.9267364747;-0.1445302990;10.3874754995;-0.4576067818
9.9366433973;-0.1397345255;10.3391123538;-0.5537304215
9.9465503200;-0.1301429785;10.2859128937;-0.6162107873
9.9564572426;-0.0869810171;10.2327134335;-0.6450478792
9.9663641652;-0.0965725641;10.2085318606;-0.6498540612
9.9762710878;-0.0821852437;10.1698413441;-0.5873736954
9.9861780105;-0.0582063762;10.1359871422;-0.5008624196
9.9960849331;-0.0630021497;10.0972966257;-0.3999325979
10.0059918557;-0.0677979232;10.0731150529;-0.3038089582
10.0158987784;-0.0582063762;9.9957340199;-0.1548173167
10.0258057010;-0.0725936967;9.8554808976;-0.0490813130
10.0357126236;-0.1013683376;9.7394093480;0.0999103285
10.0456195462;-0.1109598846;9.7297367189;0.1912277863
10.0555264689;-0.1637133929;9.7442456626;0.2633205161
10.0654333915;-0.1876922603;9.6088288548;0.3450256098
10.0753403141;-0.2260584482;9.3815220704;0.3498317918
10.0852472368;-0.2500373156;9.3379952393;0.3209946999
10.0951541594;-0.2979950505;9.4589031034;0.2681266980
10.1050610820;-0.3507485588;9.4589031034;0.1960339683
10.1149680047;-0.3891147467;9.3863583850;0.0902979646
10.1248749273;-0.4130936141;9.3428315539;-0.0250504031
10.1347818499;-0.4322767081;9.3911946995;-0.1740420446
10.1446887725;-0.4514598020;9.4685757325;-0.2653595024
10.1545956952;-0.4610513490;9.4250489015;-0.4095449619
10.1645026178;-0.4418682550;9.3670131267;-0.5152809656
10.1744095404;-0.4370724816;9.3621768121;-0.6258231513
10.1843164631;-0.4322767081;9.4250489015;-0.7027220630
10.1942233857;-0.3987062937;9.4153762723;-0.7219467910
10.2041303083;-0.3843189732;9.3960310141;-0.7315591550
10.2140372309;-0.3603401058;9.4105399578;-0.7027220630
10.2239441536;-0.3363612384;9.5314478218;-0.6690787891
10.2338510762;-0.2979950505;9.6475193714;-0.5921798774
10.2437579988;-0.2740161831;9.7055551461;-0.4864438737
10.2536649215;-0.2692204096;9.7200640898;-0.3422584141
10.2635718441;-0.2068753543;9.7684272354;-0.2269100465
10.2734787667;-0.2356499952;9.8312993247;-0.1019493148
10.2833856894;-0.2020795808;9.8990077286;0.0662670546
10.2932926120;-0.1972838073;9.9183529869;0.2392896061
10.3031995346;-0.2116711278;9.9135166723;0.3594441558
10.3131064572;-0.1781007134;9.9328619306;0.4363430675
10.3230133799;-0.1828964868;9.9860613908;0.5228543433
10.3329203025;-0.2260584482;10.0344245364;0.5516914352
10.3428272251;-0.2212626747;10.0537697946;0.5853347091
10.3527341478;-0.2260584482;10.1214781985;0.5084357973
10.3626410704;-0.2356499952;10.2375497480;0.4507616135
10.3725479930;-0.2548330891;10.3342760393;0.3354132458
10.3824549156;-0.2500373156;10.3971481286;0.2296772422
10.3923618383;-0.2740161831;10.4455112742;0.1047165105
10.4022687609;-0.2644246361;10.4938744199;-0.0298565851
10.4121756835;-0.2644246361;10.5228923072;-0.1500111347
10.4220826062;-0.2692204096;10.5277286218;-0.2413285924
10.4319895288;-0.1972838073;10.4600202179;-0.3422584141
10.4418964514;-0.1972838073;10.4600202179;-0.3422584141
10.4518033741;-0.2164669012;10.4455112742;-0.3326460502
10.4617102967;-0.1493260725;10.4503475888;-0.2797780483
10.4716172193;-0.1493260725;10.4648565325;-0.2076853185
10.4815241419;-0.1109598846;10.4358386451;-0.1019493148
10.4914310646;-0.0773894702;10.4261660160;0.0470423267
10.5013379872;-0.0342275088;10.3778028703;0.1912277863
10.5112449098;-0.0150444149;10.3439486684;0.3690565197
10.5211518325;0.0377090935;10.2955855228;0.5372728892
10.5310587551;0.0473006404;10.1891866024;0.6958768948
10.5409656777;0.0664837344;10.0924603111;0.8112252624
10.5508726003;0.0712795079;10.0150792781;0.9169612661
10.5607795230;0.0904626018;9.9957340199;0.9602169040
10.5706864456;0.1048499223;9.9376982451;1.0034725418
10.5805933682;0.1000541488;9.9231893014;0.9938601779
10.5905002909;0.1096456957;9.8796624704;0.9602169040
10.6004072135;0.1000541488;9.8603172121;0.8881241742
10.6103141361;0.0856668283;9.8458082684;0.8064190804
10.6202210588;0.0856668283;9.7780998645;0.6910707128
10.6301279814;0.0808710548;9.7103914607;0.5997532550
10.6400349040;0.0712795079;9.6668646296;0.4795987054
10.6499418266;0.0712795079;9.6426830568;0.3594441558
10.6598487493;0.0712795079;9.6910462024;0.2681266980
10.6697556719;0.0568921874;9.6378467422;0.1960339683
10.6796625945;0.0760752814;9.5121025636;0.1335536024
10.6895695172;0.0760752814;9.5072662490;0.0902979646
10.6994764398;0.0760752814;9.5314478218;0.0951041466
10.7093833624;0.0856668283;9.5362841364;0.1287474205
10.7192902850;0.1096456957;9.4879209908;0.2104525142
10.7291972077;0.1096456957;9.4395578451;0.2537081521
10.7391041303;0.1432161101;9.4589031034;0.3450256098
10.7490110529;0.1528076571;9.4685757325;0.4507616135
10.7589179756;0.1719907511;9.4443941597;0.6045594370
10.7688248982;0.1959696185;9.4540667888;0.6958768948
10.7787318208;0.2199484859;9.5121025636;0.7775819885
10.7886387435;0.2343358064;9.5169388782;0.8833179922
10.7985456661;0.2391315798;9.5121025636;0.9409921760
10.8084525887;0.2631104473;9.5362841364;0.9698292679
10.8183595113;0.2535189003;9.5991562257;1.0178910878
10.8282664340;0.2918850882;9.6571920005;0.9938601779
10.8381733566;0.2774977677;9.6717009442;0.9457983580
10.8480802792;0.2631104473;9.7055551461;0.8785118102
10.8579872019;0.2535189003;9.7829361791;0.7823881705
10.8678941245;0.2487231268;9.8651535267;0.6862645308
10.8778010471;0.2343358064;9.9522071888;0.5228543433
10.8877079697;0.2151527124;10.0150792781;0.4075059756
10.8976148924;0.1911738450;10.0682787383;0.2777390620
10.9075218150;0.1528076571;10.1456597713;0.1383597844
10.9174287376;0.1384203367;10.2278771189;-0.0202442211
10.9273356603;0.1192372427;10.2714039500;-0.1067554968
10.9372425829;0.0808710548;10.2955855228;-0.1884605906
10.9471495055;0.0712795079;10.3197670956;-0.2124915005
10.9570564282;0.0425048670;10.3681302412;-0.2461347744
10.9669633508;0.0329133200;10.4164933868;-0.2124915005
10.9768702734;0.0185259995;10.4455112742;-0.1307864068
10.9867771960;0.0137302260;10.4745291616;-0.0538874950
10.9966841187;0.0233217730;10.4987107344;0.0470423267
11.0065910413;0.0041386791;10.5277286218;0.1623906944
11.0164979639;0.0041386791;10.5180559927;0.2729328800
11.0264048866;-0.0006570944;10.4890381053;0.3930874297
11.0363118092;0.0185259995;10.4793654762;0.4844048874
11.0462187318;0.0329133200;10.4358386451;0.5516914352
11.0561256545;0.0377090935;10.4164933868;0.5709161631
11.0660325771;0.0377090935;10.3681302412;0.5757223451
11.0759394997;0.0520964139;10.3342760393;0.5420790712
11.0858464223;0.0520964139;10.3197670956;0.4555677955
11.0957533450;0.0473006404;10.2762402645;0.3690565197
11.1056602676;0.0425048670;10.2810765791;0.2344834241
11.1155671902;0.0425048670;10.2423860626;0.0951041466
11.1254741129;0.0185259995;10.2230408043;-0.0683060409
11.1353810355;-0.0006570944;10.1940229170;-0.2221038645
11.1452879581;-0.0246359618;10.1311508276;-0.3230336862
11.1551948807;-0.0438190558;10.0876239966;-0.4720253277
11.1651018034;-0.0582063762;10.0537697946;-0.5393118755
11.1750087260;-0.1013683376;9.9908977053;-0.6450478792
11.1849156486;-0.1205514315;9.9376982451;-0.6498540612
11.1948225713;-0.1445302990;9.8603172121;-0.6450478792
11.2047294939;-0.1781007134;9.8022814374;-0.6402416972
11.2146364165;-0.2068753543;9.7490819772;-0.5873736954
11.2245433392;-0.2260584482;9.7007188315;-0.5152809656
11.2344502618;-0.2644246361;9.6813735733;-0.4143511439
11.2443571844;-0.2740161831;9.6233377985;-0.3134213222
11.2542641070;-0.2836077300;9.5749746529;-0.2124915005
11.2641710297;-0.2836077300;9.4637394180;-0.1019493148
11.2740779523;-0.3027908240;9.4492304743;-0.0202442211
11.2839848749;-0.2931992770;9.4105399578;0.0518485087
11.2938917976;-0.2836077300;9.3766857558;0.1479721484
11.3037987202;-0.2692204096;9.3525041830;0.1864216043
11.3137056428;-0.2740161831;9.3573404976;0.2056463322
11.3236125654;-0.2644246361;9.3670131267;0.1912277863
11.3335194881;-0.2404457687;9.4008673286;0.1575845124
11.3434264107;-0.2404457687;9.4395578451;0.1143288745
11.3533333333;-0.2260584482;9.4830846762;0.0085928708
11.3632402560;-0.2116711278;9.5314478218;-0.0779184049
11.3731471786;-0.2260584482;9.5604657092;-0.1884605906
11.3830541012;-0.2164669012;9.6039925403;-0.2701656843
11.3929610239;-0.2068753543;9.6620283150;-0.3614831421
11.4028679465;-0.2116711278;9.6958825170;-0.4383820538
11.4127748691;-0.2164669012;9.7297367189;-0.5104747836
11.4226817917;-0.2212626747;9.7635909209;-0.5585366035
11.4325887144;-0.2356499952;9.8167903811;-0.5729551494
11.4424956370;-0.2548330891;9.8699898412;-0.5681489674
11.4524025596;-0.2788119566;9.8844987849;-0.5393118755
11.4623094823;-0.2931992770;9.9183529869;-0.4768315097
11.4722164049;-0.3027908240;9.9715524471;-0.3807078700
11.4821233275;-0.3315654649;10.0392608509;-0.2749718663
11.4920302501;-0.3363612384;10.0537697946;-0.1548173167
11.5019371728;-0.3411570119;10.0537697946;-0.0202442211
11.5118440954;-0.3363612384;10.0827876820;0.1383597844
11.5217510180;-0.3315654649;10.1456597713;0.2825452440
11.5316579407;-0.3219739179;10.1553324005;0.3738627017
11.5415648633;-0.2931992770;10.1601687150;0.4892110694
11.5514717859;-0.2740161831;10.1940229170;0.5709161631
11.5613787086;-0.2596288626;10.2520586917;0.6093656190
11.5712856312;-0.2116711278;10.3391123538;0.6093656190
11.5811925538;-0.2116711278;10.3391123538;0.6093656190
11.5910994764;-0.1205514315;10.3971481286;0.4651801594
11.6010063991;-0.1205514315;10.3971481286;0.4651801594
11.6109133217;-0.1109598846;10.4551839034;0.3594441558
11.6208202443;-0.0725936967;10.4745291616;0.2633205161
11.6307271670;-0.0486148293;10.4358386451;0.1768092403
11.6406340896;-0.0246359618;10.4213297014;0.0758794186
11.6505410122;-0.0246359618;10.4213297014;-0.0154380391
11.6604479348;0.0089344526;10.4019844432;-0.0827245869
11.6703548575;-0.0102486414;10.3632939267;-0.1019493148
11.6802617801;-0.0102486414;10.2907492082;-0.0875307689
11.6901687027;-0.0102486414;10.2520586917;-0.0683060409
11.7000756254;0.0089344526;10.2520586917;-0.0250504031
11.7099825480;-0.0006570944;10.1795139733;0.0806856006
11.7198894706;-0.0198401884;10.0972966257;0.1768092403
11.7297963933;-0.0294317353;10.0199155927;0.3161885179
11.7397033159;-0.0246359618;9.9715524471;0.4651801594
11.7496102385;-0.0246359618;9.8990077286;0.5853347091
11.7595171611;-0.0102486414;9.8216266956;0.6862645308
11.7694240838;-0.0246359618;9.7587546063;0.7968067165
11.7793310064;0.0041386791;9.7152277752;0.8785118102
11.7892379290;-0.0054528679;9.6765372587;0.9506045400
11.7991448517;0.0281175465;9.6281741131;0.9794416319
11.8090517743;0.0329133200;9.5798109675;0.9602169040
11.8189586969;0.0664837344;9.5507930801;0.9602169040
11.8288656195;0.0952583753;9.5266115073;0.9313798120
11.8387725422;0.1288287897;9.4927573053;0.8496747183
11.8486794648;0.1432161101;9.4734120471;0.7583572606
11.8585863874;0.1767865245;9.4734120471;0.6670398028
11.8684933101;0.1959696185;9.4589031034;0.5661099811
11.8784002327;0.2151527124;9.4830846762;0.4459554315
11.8883071553;0.2391315798;9.4975936199;0.3546379738
11.8982140780;0.2487231268;9.5217751927;0.2681266980
11.9081210006;0.2583146738;9.5411204510;0.2152586962
11.9180279232;0.2822935412;9.5749746529;0.1575845124
11.9279348458;0.2822935412;9.6185014840;0.1287474205
11.9378417685;0.2774977677;9.6523556859;0.1287474205
11.9477486911;0.2774977677;9.6668646296;0.1479721484
11.9576556137;0.2679062208;9.6523556859;0.1960339683
11.9675625364;0.2679062208;9.7055551461;0.2585143341
11.9774694590;0.2583146738;9.7055551461;0.3113823359
11.9873763816;0.2247442594;9.7345730335;0.4123121576
11.9972833042;0.2247442594;9.7635909209;0.5084357973
12.0071902269;0.1959696185;9.7974451228;0.6333965289
12.0170971495;0.2055611655;9.8554808976;0.6766521668
12.0270040721;0.1719907511;9.8748261558;0.7535510786
12.0369109948;0.1528076571;9.9086803577;0.7968067165
12.0468179174;0.1576034306;9.9086803577;0.8016128984
12.0567248400;0.1480118836;9.9522071888;0.8208376264
12.0666317627;0.1240330162;10.0054066490;0.7535510786
12.0765386853;0.1432161101;10.0537697946;0.7102954407
12.0864456079;0.1336245632;10.1069692548;0.6141718010
12.0963525305;0.1432161101;10.1746776587;0.5084357973
12.1062594532;0.1288287897;10.2568950063;0.4267307036
12.1161663758;0.1623992041;10.3342760393;0.2537081521
12.1260732984;0.1384203367;10.3729665558;0.1191350565
12.1359802211;0.1432161101;10.4068207577;-0.0106318571
12.1458871437;0.1480118836;10.4358386451;-0.1211740428
12.1557940663;0.1480118836;10.4503475888;-0.2076853185
12.1657009889;0.1336245632;10.4648565325;-0.2749718663
12.1756079116;0.1288287897;10.5180559927;-0.3182275042
12.1855148342;0.1192372427;10.5132196781;-0.3182275042
12.1954217568;0.1000541488;10.5180559927;-0.2797780483
12.2053286795;0.1000541488;10.5277286218;-0.2509409564
12.2152356021;0.0616879609;10.5325649364;-0.1692358626
12.2251425247;0.0520964139;10.4842017907;-0.1067554968
12.2350494474;0.0185259995;10.4310023305;-0.0346627670
12.2449563700;-0.0054528679;10.3971481286;0.1143288745
12.2548632926;-0.0198401884;10.3536212975;0.2008401502
12.2647702152;-0.0486148293;10.2714039500;0.2681266980
12.2746771379;-0.0534106027;10.2182044898;0.3065761539
12.2845840605;-0.0821852437;10.1553324005;0.3402194278
12.2944909831;-0.1109598846;10.0779513674;0.3690565197
12.3043979058;-0.1301429785;10.0440971655;0.3161885179
12.3143048284;-0.1589176194;10.0005703344;0.2777390620
12.3242117510;-0.1733049399;9.9376982451;0.2440957881
12.3341186736;-0.1828964868;9.9086803577;0.1095226925
12.3440255963;-0.1972838073;9.8748261558;0.0182052348
12.3539325189;-0.2164669012;9.8603172121;-0.1307864068
12.3638394415;-0.2452415422;9.8167903811;-0.2269100465
12.3737463642;-0.2260584482;9.7829361791;-0.3182275042
12.3836532868;-0.2452415422;9.7490819772;-0.4335758718
12.3935602094;-0.2596288626;9.7200640898;-0.5008624196
12.4034671321;-0.2644246361;9.6958825170;-0.5585366035
12.4133740547;-0.2692204096;9.6571920005;-0.5921798774
12.4232809773;-0.2692204096;9.5991562257;-0.6017922413
12.4331878999;-0.2788119566;9.5362841364;-0.5921798774
12.4430948226;-0.3027908240;9.5024299345;-0.5296995116
12.4530017452;-0.2979950505;9.4879209908;-0.4720253277
12.4629086678;-0.2931992770;9.4250489015;-0.3807078700
12.4728155905;-0.3075865975;9.4298852160;-0.2990027763
12.4827225131;-0.3027908240;9.4057036432;-0.2028791365
12.4926294357;-0.3027908240;9.3960310141;-0.0971431329
12.5025363583;-0.3075865975;9.4298852160;0.0037866888
12.5124432810;-0.3315654649;9.4347215306;0.0902979646
12.5223502036;-0.3603401058;9.4492304743;0.1768092403
12.5322571262;-0.3411570119;9.4492304743;0.2056463322
12.5421640489;-0.3603401058;9.4734120471;0.2440957881
12.5520709715;-0.3891147467;9.5314478218;0.2777390620
12.5619778941;-0.3699316528;9.5507930801;0.2633205161
12.5718848168;-0.3747274263;9.5749746529;0.2392896061
12.5817917394;-0.3603401058;9.6233377985;0.2008401502
12.5916986620;-0.3987062937;9.7152277752;0.0999103285
12.6016055846;-0.3891147467;9.7877724937;0.0470423267
12.6115125073;-0.3939105202;9.8361356393;-0.0490813130
12.6214194299;-0.3891147467;9.8990077286;-0.1307864068
12.6313263525;-0.3891147467;9.9618798179;-0.1980729546
12.6412332752;-0.3843189732;9.9957340199;-0.2557471384
12.6511401978;-0.3459527853;10.0440971655;-0.3086151402
12.6610471204;-0.3555443323;10.0634424238;-0.3134213222
12.6709540430;-0.3267696914;10.0634424238;-0.3038089582
12.6808609657;-0.3075865975;10.1069692548;-0.2701656843
12.6907678883;-0.2788119566;10.1746776587;-0.2317162285
12.7006748109;-0.2644246361;10.2133681752;-0.1452049527
12.7105817336;-0.2356499952;10.2327134335;-0.0634998590
12.7204886562;-0.2212626747;10.2568950063;0.0662670546
12.7303955788;-0.1876922603;10.3052581519;0.2008401502
12.7403025015;-0.1733049399;10.3294397247;0.3161885179
12.7502094241;-0.1397345255;10.3100944665;0.4123121576
12.7601163467;-0.1157556581;10.3004218373;0.5420790712
12.7700232693;-0.0917767906;10.2955855228;0.6093656190
12.7799301920;-0.0773894702;10.3100944665;0.6574274389
12.7898371146;-0.0438190558;10.2859128937;0.7199078047
12.7997440372;-0.0438190558;10.2714039500;0.7006830767
12.8096509599;-0.0102486414;10.2762402645;0.6862645308
12.8195578825;-0.0102486414;10.2955855228;0.6574274389
12.8294648051;0.0089344526;10.2714039500;0.5901408911
12.8393717277;0.0089344526;10.2423860626;0.5180481613
12.8492786504;0.0233217730;10.2230408043;0.4219245216
12.8591855730;0.0329133200;10.2133681752;0.3306070639
12.8690924956;0.0137302260;10.1746776587;0.2392896061
12.8789994183;0.0329133200;10.1263145131;0.1527783304
12.8889063409;0.0568921874;10.0634424238;0.0951041466
12.8988132635;0.0568921874;10.0440971655;0.0854917826
12.9087201862;0.0568921874;10.0005703344;0.0374299627
12.9186271088;0.0904626018;9.9473708743;0.0710732366
12.9285340314;0.1000541488;9.9183529869;0.0999103285
12.9384409540;0.1240330162;9.8554808976;0.1720030583
12.9483478767;0.1480118836;9.8119540665;0.2440957881
12.9582547993;0.1767865245;9.7829361791;0.3113823359
12.9681617219;0.1959696185;9.7297367189;0.3978936117
12.9780686446;0.2103569389;9.7007188315;0.5084357973
12.9879755672;0.2535189003;9.6571920005;0.5709161631
12.9978824898;0.2870893147;9.6330104277;0.6862645308
13.0077894124;0.3302512761;9.6088288548;0.7247139867
13.0176963351;0.3686174639;9.5653020238;0.7775819885
13.0276032577;0.3734132374;9.5169388782;0.7920005345
13.0375101803;0.3973921049;9.5024299345;0.7920005345
13.0474171030;0.3973921049;9.4927573053;0.7727758065
13.0573240256;0.4165751988;9.5024299345;0.7343263506
13.0672309482;0.4357582927;9.4975936199;0.6814583488
13.0771378709;0.4165751988;9.5362841364;0.6141718010
13.0870447935;0.4069836518;9.6039925403;0.5180481613
13.0969517161;0.3830047844;9.6475193714;0.4411492495
13.1068586387;0.3734132374;9.6426830568;0.3306070639
13.1167655614;0.3542301435;9.6958825170;0.2392896061
13.1266724840;0.3302512761;9.7345730335;0.1575845124
13.1365794066;0.3014766352;9.7539182917;0.0710732366
13.1464863293;0.2727019942;9.7587546063;-0.0058256751
13.1563932519;0.2487231268;9.7926088082;-0.0346627670
13.1663001745;0.2439273533;9.8554808976;-0.0490813130
13.1762070971;0.2343358064;9.9231893014;-0.0538874950
13.1861140198;0.2007653920;9.9473708743;-0.0058256751
13.1960209424;0.2007653920;9.9715524471;0.0278175988
13.2059278650;0.1959696185;10.0102429636;0.1287474205
13.2158347877;0.1815822980;10.0827876820;0.1720030583
13.2257417103;0.2151527124;10.1021329403;0.2633205161
13.2356486329;0.2103569389;10.1166418840;0.3113823359
13.2455555556;0.2247442594;10.1456597713;0.3738627017
13.2554624782;0.2439273533;10.1746776587;0.4507616135
13.2653694008;0.2391315798;10.2375497480;0.4747925234
13.2752763234;0.2391315798;10.2859128937;0.5084357973
13.2851832461;0.2631104473;10.3294397247;0.5132419793
13.2950901687;0.2583146738;10.3487849830;0.4844048874
13.3049970913;0.2391315798;10.3874754995;0.4123121576
13.3149040140;0.2439273533;10.3826391849;0.3354132458
13.3248109366;0.1959696185;10.4019844432;0.2489019701
13.3347178592;0.1815822980;10.4310023305;0.1671968763
13.3446247818;0.1623992041;10.4213297014;0.0614608727
13.3545317045;0.1192372427;10.4406749597;-0.0394689490
13.3644386271;0.0712795079;10.4310023305;-0.1452049527
13.3743455497;0.0233217730;10.4068207577;-0.1884605906
13.3842524724;-0.0294317353;10.3971481286;-0.2749718663
13.3941593950;-0.0725936967;10.3874754995;-0.3182275042
13.4040663176;-0.1109598846;10.3681302412;-0.3134213222
13.4139732403;-0.1637133929;10.3246034102;-0.3230336862
13.4238801629;-0.2116711278;10.2568950063;-0.2941965943
13.4337870855;-0.2404457687;10.2085318606;-0.2461347744
13.4436940081;-0.2740161831;10.1504960859;-0.1884605906
13.4536009308;-0.2740161831;10.0876239966;-0.1211740428
13.4635078534;-0.3123823709;10.0489334801;-0.0490813130
13.4734147760;-0.3171781444;10.0005703344;0.0278175988
13.4833216987;-0.3267696914;9.9570435034;0.1335536024
13.4932286213;-0.3075865975;9.9038440432;0.1960339683
13.5031355439;-0.3075865975;9.8699898412;0.2537081521
13.5130424666;-0.2884035035;9.8216266956;0.2873514260
13.5229493892;-0.2836077300;9.7877724937;0.2825452440
13.5328563118;-0.2931992770;9.7394093480;0.2681266980
13.5427632344;-0.2884035035;9.6958825170;0.2392896061
13.5526701571;-0.2692204096;9.6475193714;0.2152586962
13.5625770797;-0.2836077300;9.6233377985;0.1239412385
13.5724840023;-0.2788119566;9.6233377985;0.0999103285
13.5823909250;-0.2836077300;9.5846472820;0.0133990528
13.5922978476;-0.3123823709;9.5411204510;-0.0538874950
13.6022047702;-0.3363612384;9.5072662490;-0.1500111347
13.6121116928;-0.3795231997;9.5024299345;-0.1932667726
13.6220186155;-0.3987062937;9.4734120471;-0.2269100465
13.6319255381;-0.4562555755;9.4250489015;-0.2509409564
13.6418324607;-0.4850302164;9.3863583850;-0.2509409564
13.6517393834;-0.5233964043;9.3863583850;-0.2653595024
13.6616463060;-0.5329879513;9.3911946995;-0.2461347744
13.6715532286;-0.5713541391;9.4057036432;-0.1836544086
13.6814601513;-0.5857414596;9.3621768121;-0.1307864068
13.6913670739;-0.5857414596;9.4008673286;-0.0731122229
13.7012739965;-0.5953330066;9.4540667888;0.0133990528
13.7111809191;-0.6049245535;9.4637394180;0.1287474205
13.7210878418;-0.5809456861;9.4492304743;0.2056463322
13.7309947644;-0.5665583657;9.4734120471;0.2969637900
13.7409016870;-0.5473752717;9.5169388782;0.3498317918
13.7508086097;-0.5186006308;9.5653020238;0.4219245216
13.7607155323;-0.4610513490;9.6185014840;0.4507616135
13.7706224549;-0.4274809346;9.6571920005;0.4747925234
13.7805293775;-0.3795231997;9.7539182917;0.5036296153
13.7904363002;-0.3123823709;9.8264630102;0.4844048874
13.8003432228;-0.2692204096;9.8844987849;0.4555677955
13.8102501454;-0.2308542217;9.9231893014;0.3978936117
13.8201570681;-0.1876922603;9.9957340199;0.3306070639
13.8300639907;-0.1589176194;10.0779513674;0.3017699719
13.8399709133;-0.1349387520;10.1021329403;0.1960339683
13.8498778360;-0.1349387520;10.1359871422;0.1575845124
13.8597847586;-0.1013683376;10.1601687150;0.1047165105
13.8696916812;-0.1013683376;10.2230408043;0.0518485087
13.8795986038;-0.0869810171;10.2859128937;-0.0058256751
13.8895055265;-0.0965725641;10.3004218373;-0.0298565851
13.8994124491;-0.1109598846;10.3004218373;-0.0106318571
13.9093193717;-0.1157556581;10.3342760393;0.0374299627
13.9192262944;-0.1157556581;10.3729665558;0.0710732366
13.9291332170;-0.1157556581;10.3632939267;0.1623906944
13.9390401396;-0.1109598846;10.3246034102;0.2296772422
13.9489470622;-0.1013683376;10.2859128937;0.2921576080
13.9588539849;-0.0773894702;10.3052581519;0.3738627017
13.9687609075;-0.0582063762;10.2810765791;0.4459554315
13.9786678301;-0.0390232823;10.2230408043;0.5372728892
13.9885747528;-0.0006570944;10.1843502878;0.5901408911
13.9984816754;0.0520964139;10.1746776587;0.6430088929
14.0083885980;0.0856668283;10.2085318606;0.6526212569
14.0182955207;0.1288287897;10.1843502878;0.6237841650
14.0282024433;0.1719907511;10.1311508276;0.6045594370
14.0381093659;0.2247442594;10.0972966257;0.5468852532
14.0480162885;0.2727019942;10.1021329403;0.4747925234
14.0579232112;0.3206597291;10.0779513674;0.3978936117
14.0678301338;0.3494343700;10.0489334801;0.3209946999
14.0777370564;0.3925963314;10.0054066490;0.2392896061
14.0876439791;0.4069836518;10.0005703344;0.1720030583
14.0975509017;0.4165751988;10.0054066490;0.0566546907
14.1074578243;0.4453498397;9.9763887616;-0.0058256751
14.1173647469;0.4357582927;9.9135166723;-0.0346627670
14.1272716696;0.4405540662;9.8844987849;-0.0827245869
14.1371785922;0.4213709723;9.8699898412;-0.0875307689
14.1470855148;0.4117794253;9.8506445830;-0.0634998590
14.1569924375;0.4021878783;9.7877724937;-0.0394689490
14.1668993601;0.3734132374;9.7442456626;-0.0106318571
14.1768062827;0.3734132374;9.7200640898;0.0470423267
14.1867132054;0.3302512761;9.7007188315;0.1287474205
14.1966201280;0.3350470495;9.6813735733;0.1912277863
14.2065270506;0.3206597291;9.6620283150;0.2585143341
14.2164339732;0.3110681821;9.6233377985;0.3017699719
14.2263408959;0.3062724086;9.6185014840;0.3594441558
14.2362478185;0.3014766352;9.6475193714;0.3594441558
14.2461547411;0.3014766352;9.6233377985;0.3930874297
14.2560616638;0.3206597291;9.6136651694;0.3786688837
14.2659685864;0.3110681821;9.6136651694;0.3642503378
14.2758755090;0.3446385965;9.6620283150;0.3402194278
14.2857824316;0.3494343700;9.7103914607;0.3017699719
14.2956893543;0.3734132374;9.7587546063;0.2344834241
14.3055962769;0.3734132374;9.7635909209;0.1575845124
14.3155031995;0.3878005579;9.8312993247;0.1047165105
14.3254101222;0.3830047844;9.8990077286;-0.0442751310
