Time (s);Pressure (kPa)
13.3100000000;101.7278940960;18.6448598131
13.3200000000;101.9065607363;18.8317757009
13.3300000000;101.8619463963;18.6448598131
13.3400000000;101.8619463963;18.6448598131
13.3500000000;101.6833344280;18.4579439252
13.3600000000;101.8619463963;18.6448598131
13.3700000000;101.7278940960;18.6448598131
13.3800000000;101.7278940960;18.6448598131
13.3900000000;101.8173320564;18.4579439252
13.4000000000;101.8619463963;18.6448598131
13.4100000000;101.6833344280;18.4579439252
13.4200000000;101.9065607363;18.8317757009
13.4300000000;101.7278940960;18.6448598131
13.4400000000;101.7278940960;18.6448598131
13.4500000000;102.1300509971;18.6448598131
13.4600000000;101.7278940960;18.6448598131
13.4700000000;101.8173320564;18.4579439252
13.4800000000;102.0406677087;18.8317757009
13.4900000000;101.7724537640;18.8317757009
13.5000000000;101.6833344280;18.4579439252
13.5100000000;101.8619463963;18.6448598131
13.5200000000;101.6833344280;18.4579439252
13.5300000000;101.7727177164;18.2710280374
13.5400000000;101.9513296848;18.4579439252
13.5500000000;101.9513296848;18.4579439252
13.5600000000;101.7724537640;18.8317757009
13.5700000000;101.8173320564;18.4579439252
13.5800000000;101.9959986967;18.6448598131
13.5900000000;101.8619463963;18.6448598131
13.6000000000;101.6833344280;18.4579439252
13.6100000000;101.5938417956;18.6448598131
13.6200000000;101.8173320564;18.4579439252
13.6300000000;101.8619463963;18.6448598131
13.6400000000;101.8619463963;18.6448598131
13.6500000000;101.9959986967;18.6448598131
13.6600000000;101.8619463963;18.6448598131
13.6700000000;101.6833344280;18.4579439252
13.6800000000;101.8619463963;18.6448598131
13.6900000000;101.8619463963;18.6448598131
13.7000000000;101.7278940960;18.6448598131
13.7100000000;101.9959986967;18.6448598131
13.7200000000;101.8619463963;18.6448598131
13.7300000000;101.6833344280;18.4579439252
13.7400000000;101.8619463963;18.6448598131
13.7500000000;101.7724537640;18.8317757009
13.7600000000;101.8619463963;18.6448598131
13.7700000000;101.6833344280;18.4579439252
13.7800000000;101.5938417956;18.6448598131
13.7900000000;101.8619463963;18.6448598131
13.8000000000;101.8619463963;18.6448598131
13.8100000000;101.7724537640;18.8317757009
13.8200000000;101.8619463963;18.6448598131
13.8300000000;101.9065607363;18.8317757009
13.8400000000;101.6833344280;18.4579439252
13.8500000000;101.7278940960;18.6448598131
13.8600000000;101.9065607363;18.8317757009
13.8700000000;101.6833344280;18.4579439252
13.8800000000;101.5938417956;18.6448598131
13.8900000000;101.7278940960;18.6448598131
13.9000000000;101.5493367995;18.4579439252
13.9100000000;101.7724537640;18.8317757009
13.9200000000;101.7724537640;18.8317757009
13.9300000000;101.6833344280;18.4579439252
13.9400000000;101.7278940960;18.6448598131
13.9500000000;101.7278940960;18.6448598131
13.9600000000;101.8619463963;18.6448598131
13.9700000000;101.5938417956;18.6448598131
13.9800000000;101.7724537640;18.8317757009
13.9900000000;101.6833344280;18.4579439252
14.0000000000;101.6833344280;18.4579439252
14.0100000000;101.9511750763;19.0186915888
14.0200000000;101.9959986967;18.6448598131
14.0300000000;101.8173320564;18.4579439252
14.0400000000;101.9959986967;18.6448598131
14.0500000000;101.8619463963;18.6448598131
14.0600000000;101.7278940960;18.6448598131
14.0700000000;101.9066606729;18.2710280374
14.0800000000;101.7724537640;18.8317757009
14.0900000000;101.7278940960;18.6448598131
14.1000000000;102.1300509971;18.6448598131
14.1100000000;101.8619463963;18.6448598131
14.1200000000;101.5493367995;18.4579439252
14.1300000000;101.8619463963;18.6448598131
14.1400000000;101.9065607363;18.8317757009
14.1500000000;101.6833344280;18.4579439252
14.1600000000;101.7278940960;18.6448598131
14.1700000000;101.8173320564;18.4579439252
14.1800000000;101.7278940960;18.6448598131
14.1900000000;101.8619463963;18.6448598131
14.2000000000;101.8619463963;18.6448598131
14.2100000000;102.1747746810;18.8317757009
14.2200000000;101.6833344280;18.4579439252
14.2300000000;101.9065607363;18.8317757009
14.2400000000;101.9513296848;18.4579439252
14.2500000000;102.1300509971;18.6448598131
14.2600000000;101.8619463963;18.6448598131
14.2700000000;101.6833344280;18.4579439252
14.2800000000;101.8619463963;18.6448598131
14.2900000000;101.5942150920;18.0841121495
14.3000000000;101.8619463963;18.6448598131
14.3100000000;101.8173320564;18.4579439252
14.3200000000;101.6833344280;18.4579439252
14.3300000000;101.8173320564;18.4579439252
14.3400000000;101.7278940960;18.6448598131
14.3500000000;101.6833344280;18.4579439252
14.3600000000;101.5938417956;18.6448598131
14.3700000000;101.8173320564;18.4579439252
14.3800000000;101.9065607363;18.8317757009
14.3900000000;101.7724537640;18.8317757009
14.4000000000;101.6833344280;18.4579439252
14.4100000000;102.1300509971;18.6448598131
14.4200000000;101.7278940960;18.6448598131
14.4300000000;101.8173320564;18.4579439252
14.4400000000;101.5942150920;18.0841121495
14.4500000000;101.8619463963;18.6448598131
14.4600000000;101.6833344280;18.4579439252
14.4700000000;101.7278940960;18.6448598131
14.4800000000;101.7278940960;18.6448598131
14.4900000000;101.6833344280;18.4579439252
14.5000000000;101.9959986967;18.6448598131
14.5100000000;101.8619463963;18.6448598131
14.5200000000;101.7278940960;18.6448598131
14.5300000000;101.6833344280;18.4579439252
14.5400000000;101.9065607363;18.8317757009
14.5500000000;101.6833344280;18.4579439252
14.5600000000;101.7278940960;18.6448598131
14.5700000000;101.6833344280;18.4579439252
14.5800000000;101.9513296848;18.4579439252
14.5900000000;101.6833344280;18.4579439252
14.6000000000;102.0853273132;18.4579439252
14.6100000000;101.8619463963;18.6448598131
14.6200000000;101.6833344280;18.4579439252
14.6300000000;101.5938417956;18.6448598131
14.6400000000;101.7724537640;18.8317757009
14.6500000000;102.1300509971;18.6448598131
14.6600000000;101.7278940960;18.6448598131
14.6700000000;101.7278940960;18.6448598131
14.6800000000;101.6833344280;18.4579439252
14.6900000000;101.8619463963;18.6448598131
14.7000000000;101.9065607363;18.8317757009
14.7100000000;101.7278940960;18.6448598131
14.7200000000;101.8173320564;18.4579439252
14.7300000000;101.7278940960;18.6448598131
14.7400000000;101.9065607363;18.8317757009
14.7500000000;101.8173320564;18.4579439252
14.7600000000;101.6833344280;18.4579439252
14.7700000000;101.8619463963;18.6448598131
14.7800000000;101.9959986967;18.6448598131
14.7900000000;101.8619463963;18.6448598131
14.8000000000;101.7278940960;18.6448598131
14.8100000000;101.8619463963;18.6448598131
14.8200000000;101.7278940960;18.6448598131
14.8300000000;101.8619463963;18.6448598131
14.8400000000;101.8619463963;18.6448598131
14.8500000000;101.8619463963;18.6448598131
14.8600000000;101.8619463963;18.6448598131
14.8700000000;101.6833344280;18.4579439252
14.8800000000;101.8619463963;18.6448598131
14.8900000000;101.7724537640;18.8317757009
14.9000000000;101.9511750763;19.0186915888
14.9100000000;101.8619463963;18.6448598131
14.9200000000;101.8619463963;18.6448598131
14.9300000000;101.9513296848;18.4579439252
14.9400000000;101.8173320564;18.4579439252
14.9500000000;102.1300509971;18.6448598131
14.9600000000;101.9959986967;18.6448598131
14.9700000000;101.5938417956;18.6448598131
14.9800000000;101.5938417956;18.6448598131
14.9900000000;101.8173320564;18.4579439252
15.0000000000;101.5938417956;18.6448598131
15.0100000000;101.6833344280;18.4579439252
15.0200000000;101.6833344280;18.4579439252
15.0300000000;101.6833344280;18.4579439252
15.0400000000;101.8619463963;18.6448598131
15.0500000000;101.7278940960;18.6448598131
15.0600000000;101.8619463963;18.6448598131
15.0700000000;101.6387747600;18.2710280374
15.0800000000;101.7278940960;18.6448598131
15.0900000000;101.8173320564;18.4579439252
15.1000000000;101.7278940960;18.6448598131
15.1100000000;101.7724537640;18.8317757009
15.1200000000;101.8619463963;18.6448598131
15.1300000000;101.5938417956;18.6448598131
15.1400000000;101.7724537640;18.8317757009
15.1500000000;101.7278940960;18.6448598131
15.1600000000;101.7727177164;18.2710280374
15.1700000000;101.7278940960;18.6448598131
15.1800000000;101.6833344280;18.4579439252
15.1900000000;101.7724537640;18.8317757009
15.2000000000;101.9959986967;18.6448598131
15.2100000000;101.7278940960;18.6448598131
15.2200000000;101.9959986967;18.6448598131
15.2300000000;101.8173320564;18.4579439252
15.2400000000;101.8619463963;18.6448598131
15.2500000000;101.9959986967;18.6448598131
15.2600000000;101.7278940960;18.6448598131
15.2700000000;101.5938417956;18.6448598131
15.2800000000;101.6383467916;18.8317757009
15.2900000000;101.7278940960;18.6448598131
15.3000000000;101.9065607363;18.8317757009
15.3100000000;101.7278940960;18.6448598131
15.3200000000;101.8173320564;18.4579439252
15.3300000000;101.7278940960;18.6448598131
15.3400000000;101.7278940960;18.6448598131
15.3500000000;101.7278940960;18.6448598131
15.3600000000;101.7278940960;18.6448598131
15.3700000000;101.6833344280;18.4579439252
15.3800000000;101.6833344280;18.4579439252
15.3900000000;101.6833344280;18.4579439252
15.4000000000;101.9065607363;18.8317757009
15.4100000000;101.6833344280;18.4579439252
15.4200000000;101.8619463963;18.6448598131
15.4300000000;101.7278940960;18.6448598131
15.4400000000;101.6833344280;18.4579439252
15.4500000000;101.6387747600;18.2710280374
15.4600000000;101.8173320564;18.4579439252
15.4700000000;101.5938417956;18.6448598131
15.4800000000;101.7278940960;18.6448598131
15.4900000000;101.5942150920;18.0841121495
15.5000000000;101.6833344280;18.4579439252
15.5100000000;101.7278940960;18.6448598131
15.5200000000;101.8173320564;18.4579439252
15.5300000000;101.7724537640;18.8317757009
15.5400000000;101.8619463963;18.6448598131
15.5500000000;101.9065607363;18.8317757009
15.5600000000;102.1300509971;18.6448598131
15.5700000000;101.9065607363;18.8317757009
15.5800000000;101.6833344280;18.4579439252
15.5900000000;101.7727177164;18.2710280374
15.6000000000;101.7724537640;18.8317757009
15.6100000000;101.7278940960;18.6448598131
15.6200000000;101.9065607363;18.8317757009
15.6300000000;101.7281033764;18.0841121495
15.6400000000;101.8619463963;18.6448598131
15.6500000000;101.9065607363;18.8317757009
15.6600000000;101.7724537640;18.8317757009
15.6700000000;101.6833344280;18.4579439252
15.6800000000;101.8619463963;18.6448598131
15.6900000000;101.8173320564;18.4579439252
15.7000000000;101.5942150920;18.0841121495
15.7100000000;101.8619463963;18.6448598131
15.7200000000;101.7278940960;18.6448598131
15.7300000000;101.8619463963;18.6448598131
15.7400000000;101.8619463963;18.6448598131
15.7500000000;101.8619463963;18.6448598131
15.7600000000;101.7278940960;18.6448598131
15.7700000000;101.6833344280;18.4579439252
15.7800000000;101.7278940960;18.6448598131
15.7900000000;101.7278940960;18.6448598131
15.8000000000;101.9065607363;18.8317757009
15.8100000000;101.7281033764;18.0841121495
15.8200000000;101.7278940960;18.6448598131
15.8300000000;101.7278940960;18.6448598131
15.8400000000;101.6833344280;18.4579439252
15.8500000000;101.8619463963;18.6448598131
15.8600000000;101.8619463963;18.6448598131
15.8700000000;101.8619463963;18.6448598131
15.8800000000;101.7278940960;18.6448598131
15.8900000000;101.7278940960;18.6448598131
15.9000000000;101.8619463963;18.6448598131
15.9100000000;101.8619463963;18.6448598131
15.9200000000;101.7278940960;18.6448598131
15.9300000000;101.8619463963;18.6448598131
15.9400000000;101.6833344280;18.4579439252
15.9500000000;101.9065607363;18.8317757009
15.9600000000;101.8619463963;18.6448598131
15.9700000000;101.7278940960;18.6448598131
15.9800000000;101.8619463963;18.6448598131
15.9900000000;102.0853273132;18.4579439252
16.0000000000;101.8619463963;18.6448598131
16.0100000000;101.7724537640;18.8317757009
16.0200000000;101.7278940960;18.6448598131
16.0300000000;101.7278940960;18.6448598131
16.0400000000;101.8619463963;18.6448598131
16.0500000000;101.7278940960;18.6448598131
16.0600000000;101.8619463963;18.6448598131
16.0700000000;102.1300509971;18.6448598131
16.0800000000;101.6833344280;18.4579439252
16.0900000000;101.6833344280;18.4579439252
16.1000000000;101.8173320564;18.4579439252
16.1100000000;101.5938417956;18.6448598131
16.1200000000;101.6833344280;18.4579439252
16.1300000000;101.7278940960;18.6448598131
16.1400000000;101.6833344280;18.4579439252
16.1500000000;101.7278940960;18.6448598131
16.1600000000;102.1300509971;18.6448598131
16.1700000000;101.9065607363;18.8317757009
16.1800000000;101.9065607363;18.8317757009
16.1900000000;101.6833344280;18.4579439252
16.2000000000;101.7278940960;18.6448598131
16.2100000000;101.9959986967;18.6448598131
16.2200000000;101.7278940960;18.6448598131
16.2300000000;101.8619463963;18.6448598131
16.2400000000;101.7278940960;18.6448598131
16.2500000000;101.8619463963;18.6448598131
16.2600000000;101.7278940960;18.6448598131
16.2700000000;101.7278940960;18.6448598131
16.2800000000;101.7724537640;18.8317757009
16.2900000000;101.5938417956;18.6448598131
16.3000000000;102.0406677087;18.8317757009
16.3100000000;101.8173320564;18.4579439252
16.3200000000;101.8619463963;18.6448598131
16.3300000000;101.7278940960;18.6448598131
16.3400000000;101.8619463963;18.6448598131
16.3500000000;101.8619463963;18.6448598131
16.3600000000;101.9959986967;18.6448598131
16.3700000000;101.7724537640;18.8317757009
16.3800000000;101.8619463963;18.6448598131
16.3900000000;101.5938417956;18.6448598131
16.4000000000;101.9959986967;18.6448598131
16.4100000000;101.7278940960;18.6448598131
16.4200000000;101.9959986967;18.6448598131
16.4300000000;101.5938417956;18.6448598131
16.4400000000;101.7278940960;18.6448598131
16.4500000000;101.6833344280;18.4579439252
16.4600000000;101.7724537640;18.8317757009
16.4700000000;101.8619463963;18.6448598131
16.4800000000;101.6828517877;19.0186915888
16.4900000000;101.8619463963;18.6448598131
16.5000000000;101.6833344280;18.4579439252
16.5100000000;101.7278940960;18.6448598131
16.5200000000;101.8173320564;18.4579439252
16.5300000000;101.9959986967;18.6448598131
16.5400000000;101.8173320564;18.4579439252
16.5500000000;101.7727177164;18.2710280374
16.5600000000;101.6833344280;18.4579439252
16.5700000000;101.7278940960;18.6448598131
16.5800000000;101.6833344280;18.4579439252
16.5900000000;101.5048318035;18.2710280374
16.6000000000;101.8619463963;18.6448598131
16.6100000000;101.8619463963;18.6448598131
16.6200000000;101.6383467916;18.8317757009
16.6300000000;101.7278940960;18.6448598131
16.6400000000;101.8619463963;18.6448598131
16.6500000000;101.7724537640;18.8317757009
16.6600000000;102.1300509971;18.6448598131
16.6700000000;101.6833344280;18.4579439252
16.6800000000;101.8173320564;18.4579439252
16.6900000000;102.1747746810;18.8317757009
16.7000000000;101.9065607363;18.8317757009
16.7100000000;102.1300509971;18.6448598131
16.7200000000;101.8619463963;18.6448598131
16.7300000000;101.8619463963;18.6448598131
16.7400000000;102.1300509971;18.6448598131
16.7500000000;101.8173320564;18.4579439252
16.7600000000;101.9065607363;18.8317757009
16.7700000000;101.8173320564;18.4579439252
16.7800000000;101.8619463963;18.6448598131
16.7900000000;102.0853273132;18.4579439252
16.8000000000;101.7278940960;18.6448598131
16.8100000000;101.6833344280;18.4579439252
16.8200000000;101.7724537640;18.8317757009
16.8300000000;101.5493367995;18.4579439252
16.8400000000;101.9065607363;18.8317757009
16.8500000000;101.6833344280;18.4579439252
16.8600000000;101.7278940960;18.6448598131
16.8700000000;101.7278940960;18.6448598131
16.8800000000;101.7278940960;18.6448598131
16.8900000000;101.7724537640;18.8317757009
16.9000000000;101.8173320564;18.4579439252
16.9100000000;101.8619463963;18.6448598131
16.9200000000;101.7278940960;18.6448598131
16.9300000000;101.7278940960;18.6448598131
16.9400000000;101.7278940960;18.6448598131
16.9500000000;101.7724537640;18.8317757009
16.9600000000;101.9959986967;18.6448598131
16.9700000000;101.7724537640;18.8317757009
16.9800000000;101.7278940960;18.6448598131
16.9900000000;101.8619463963;18.6448598131
17.0000000000;102.0406677087;18.8317757009
17.0100000000;101.7724537640;18.8317757009
17.0200000000;101.7278940960;18.6448598131
17.0300000000;101.9959986967;18.6448598131
17.0400000000;101.9959986967;18.6448598131
17.0500000000;101.8170134320;19.0186915888
17.0600000000;101.6833344280;18.4579439252
17.0700000000;101.7278940960;18.6448598131
17.0800000000;101.8619463963;18.6448598131
17.0900000000;101.6383467916;18.8317757009
17.1000000000;101.5493367995;18.4579439252
17.1100000000;101.8619463963;18.6448598131
17.1200000000;101.8619463963;18.6448598131
17.1300000000;101.7278940960;18.6448598131
17.1400000000;101.7278940960;18.6448598131
17.1500000000;101.7278940960;18.6448598131
17.1600000000;101.7724537640;18.8317757009
17.1700000000;101.6833344280;18.4579439252
17.1800000000;101.8619463963;18.6448598131
17.1900000000;101.7278940960;18.6448598131
17.2000000000;101.8173320564;18.4579439252
17.2100000000;101.7278940960;18.6448598131
17.2200000000;101.8173320564;18.4579439252
17.2300000000;101.8619463963;18.6448598131
17.2400000000;102.1300509971;18.6448598131
17.2500000000;101.8619463963;18.6448598131
17.2600000000;101.6833344280;18.4579439252
17.2700000000;101.8619463963;18.6448598131
17.2800000000;101.6833344280;18.4579439252
17.2900000000;101.8619463963;18.6448598131
17.3000000000;101.6383467916;18.8317757009
17.3100000000;101.7278940960;18.6448598131
17.3200000000;101.8173320564;18.4579439252
17.3300000000;101.7724537640;18.8317757009
17.3400000000;101.7278940960;18.6448598131
17.3500000000;101.8173320564;18.4579439252
17.3600000000;101.7278940960;18.6448598131
17.3700000000;101.8173320564;18.4579439252
17.3800000000;101.9065607363;18.8317757009
17.3900000000;101.7278940960;18.6448598131
17.4000000000;101.8619463963;18.6448598131
17.4100000000;101.8619463963;18.6448598131
17.4200000000;101.7727177164;18.2710280374
17.4300000000;101.7278940960;18.6448598131
17.4400000000;101.7278940960;18.6448598131
17.4500000000;101.7278940960;18.6448598131
17.4600000000;101.7278940960;18.6448598131
17.4700000000;101.7278940960;18.6448598131
17.4800000000;101.6833344280;18.4579439252
17.4900000000;101.8619463963;18.6448598131
17.5000000000;101.6387747600;18.2710280374
17.5100000000;101.6833344280;18.4579439252
17.5200000000;101.8173320564;18.4579439252
17.5300000000;102.1300509971;18.6448598131
17.5400000000;101.8619463963;18.6448598131
17.5500000000;101.6833344280;18.4579439252
17.5600000000;101.8173320564;18.4579439252
17.5700000000;101.6833344280;18.4579439252
17.5800000000;102.0853273132;18.4579439252
17.5900000000;101.7724537640;18.8317757009
17.6000000000;101.8619463963;18.6448598131
17.6100000000;101.7278940960;18.6448598131
17.6200000000;101.6383467916;18.8317757009
17.6300000000;102.0853273132;18.4579439252
17.6400000000;101.9065607363;18.8317757009
17.6500000000;101.8170134320;19.0186915888
17.6600000000;101.8619463963;18.6448598131
17.6700000000;101.9065607363;18.8317757009
17.6800000000;101.8619463963;18.6448598131
17.6900000000;101.6833344280;18.4579439252
17.7000000000;101.7278940960;18.6448598131
17.7100000000;101.9065607363;18.8317757009
17.7200000000;101.7278940960;18.6448598131
17.7300000000;101.9959986967;18.6448598131
17.7400000000;101.8619463963;18.6448598131
17.7500000000;101.8619463963;18.6448598131
17.7600000000;101.7278940960;18.6448598131
17.7700000000;101.7281033764;18.0841121495
17.7800000000;101.5938417956;18.6448598131
17.7900000000;101.8619463963;18.6448598131
17.8000000000;101.8619463963;18.6448598131
17.8100000000;101.7278940960;18.6448598131
17.8200000000;101.7278940960;18.6448598131
17.8300000000;101.9065607363;18.8317757009
17.8400000000;101.8619463963;18.6448598131
17.8500000000;101.7724537640;18.8317757009
17.8600000000;101.7278940960;18.6448598131
17.8700000000;102.1300509971;18.6448598131
17.8800000000;101.8619463963;18.6448598131
17.8900000000;101.9065607363;18.8317757009
17.9000000000;101.9959986967;18.6448598131
17.9100000000;101.9065607363;18.8317757009
17.9200000000;101.8619463963;18.6448598131
17.9300000000;101.7724537640;18.8317757009
17.9400000000;101.6833344280;18.4579439252
17.9500000000;101.8173320564;18.4579439252
17.9600000000;101.9065607363;18.8317757009
17.9700000000;101.7278940960;18.6448598131
17.9800000000;101.5493367995;18.4579439252
17.9900000000;101.7724537640;18.8317757009
18.0000000000;101.8170134320;19.0186915888
18.0100000000;101.8619463963;18.6448598131
18.0200000000;101.7278940960;18.6448598131
18.0300000000;101.9959986967;18.6448598131
18.0400000000;101.8619463963;18.6448598131
18.0500000000;101.9959986967;18.6448598131
18.0600000000;102.0853273132;18.4579439252
18.0700000000;101.8619463963;18.6448598131
18.0800000000;101.9959986967;18.6448598131
18.0900000000;101.7278940960;18.6448598131
18.1000000000;101.8619463963;18.6448598131
18.1100000000;101.7724537640;18.8317757009
18.1200000000;101.5942150920;18.0841121495
18.1300000000;101.9065607363;18.8317757009
18.1400000000;101.7278940960;18.6448598131
18.1500000000;101.7278940960;18.6448598131
18.1600000000;101.8619463963;18.6448598131
18.1700000000;101.9513296848;18.4579439252
18.1800000000;101.8619463963;18.6448598131
18.1900000000;101.7278940960;18.6448598131
18.2000000000;101.8173320564;18.4579439252
18.2100000000;101.7278940960;18.6448598131
18.2200000000;101.9065607363;18.8317757009
18.2300000000;101.7724537640;18.8317757009
18.2400000000;101.7724537640;18.8317757009
18.2500000000;101.7724537640;18.8317757009
18.2600000000;101.7278940960;18.6448598131
18.2700000000;101.5942150920;18.0841121495
18.2800000000;101.8619463963;18.6448598131
18.2900000000;102.1300509971;18.6448598131
18.3000000000;101.7278940960;18.6448598131
18.3100000000;101.6833344280;18.4579439252
18.3200000000;101.6383467916;18.8317757009
18.3300000000;101.8619463963;18.6448598131
18.3400000000;101.6833344280;18.4579439252
18.3500000000;101.7278940960;18.6448598131
18.3600000000;101.8619463963;18.6448598131
18.3700000000;101.7278940960;18.6448598131
18.3800000000;101.7278940960;18.6448598131
18.3900000000;101.8619463963;18.6448598131
18.4000000000;101.7724537640;18.8317757009
18.4100000000;101.6833344280;18.4579439252
18.4200000000;101.6833344280;18.4579439252
18.4300000000;101.9959986967;18.6448598131
18.4400000000;101.7724537640;18.8317757009
18.4500000000;101.7724537640;18.8317757009
18.4600000000;102.0406677087;18.8317757009
18.4700000000;102.0853273132;18.4579439252
18.4800000000;101.5938417956;18.6448598131
18.4900000000;101.5942150920;18.0841121495
18.5000000000;101.8173320564;18.4579439252
18.5100000000;101.7724537640;18.8317757009
18.5200000000;101.8173320564;18.4579439252
18.5300000000;101.9065607363;18.8317757009
18.5400000000;101.8619463963;18.6448598131
18.5500000000;101.7724537640;18.8317757009
18.5600000000;101.8173320564;18.4579439252
18.5700000000;101.8619463963;18.6448598131
18.5800000000;102.1300509971;18.6448598131
18.5900000000;101.7278940960;18.6448598131
18.6000000000;101.9959986967;18.6448598131
18.6100000000;101.7278940960;18.6448598131
18.6200000000;101.7278940960;18.6448598131
18.6300000000;101.7278940960;18.6448598131
18.6400000000;101.6833344280;18.4579439252
18.6500000000;101.8619463963;18.6448598131
18.6600000000;101.8173320564;18.4579439252
18.6700000000;101.8619463963;18.6448598131
18.6800000000;101.7278940960;18.6448598131
18.6900000000;102.1747746810;18.8317757009
18.7000000000;101.7278940960;18.6448598131
18.7100000000;101.8619463963;18.6448598131
18.7200000000;101.8619463963;18.6448598131
18.7300000000;102.0853273132;18.4579439252
18.7400000000;102.0406677087;18.8317757009
18.7500000000;101.7278940960;18.6448598131
18.7600000000;101.8619463963;18.6448598131
18.7700000000;101.9959986967;18.6448598131
18.7800000000;101.8619463963;18.6448598131
18.7900000000;101.7278940960;18.6448598131
18.8000000000;101.6833344280;18.4579439252
18.8100000000;101.6833344280;18.4579439252
18.8200000000;101.8170134320;19.0186915888
18.8300000000;101.8619463963;18.6448598131
18.8400000000;101.8619463963;18.6448598131
18.8500000000;101.9959986967;18.6448598131
18.8600000000;101.8619463963;18.6448598131
18.8700000000;101.8619463963;18.6448598131
18.8800000000;101.7724537640;18.8317757009
18.8900000000;101.7278940960;18.6448598131
18.9000000000;101.8619463963;18.6448598131
18.9100000000;101.7278940960;18.6448598131
18.9200000000;101.7278940960;18.6448598131
18.9300000000;101.5938417956;18.6448598131
18.9400000000;101.6833344280;18.4579439252
18.9500000000;101.6833344280;18.4579439252
18.9600000000;101.7278940960;18.6448598131
18.9700000000;101.9959986967;18.6448598131
18.9800000000;101.8619463963;18.6448598131
18.9900000000;101.8173320564;18.4579439252
19.0000000000;101.6383467916;18.8317757009
19.0100000000;101.8619463963;18.6448598131
19.0200000000;101.6833344280;18.4579439252
19.0300000000;101.8619463963;18.6448598131
19.0400000000;101.5048318035;18.2710280374
19.0500000000;101.8173320564;18.4579439252
19.0600000000;101.6833344280;18.4579439252
19.0700000000;101.7724537640;18.8317757009
19.0800000000;101.7278940960;18.6448598131
19.0900000000;101.7724537640;18.8317757009
19.1000000000;101.7278940960;18.6448598131
19.1100000000;101.5938417956;18.6448598131
19.1200000000;101.8173320564;18.4579439252
19.1300000000;101.6833344280;18.4579439252
19.1400000000;101.8619463963;18.6448598131
19.1500000000;101.9065607363;18.8317757009
19.1600000000;101.7278940960;18.6448598131
19.1700000000;101.6383467916;18.8317757009
19.1800000000;101.6833344280;18.4579439252
19.1900000000;101.8173320564;18.4579439252
19.2000000000;101.8173320564;18.4579439252
19.2100000000;101.5938417956;18.6448598131
19.2200000000;101.8619463963;18.6448598131
19.2300000000;101.7278940960;18.6448598131
19.2400000000;101.6833344280;18.4579439252
19.2500000000;101.8619463963;18.6448598131
19.2600000000;101.7278940960;18.6448598131
19.2700000000;101.7724537640;18.8317757009
19.2800000000;101.7278940960;18.6448598131
19.2900000000;101.7278940960;18.6448598131
19.3000000000;101.7724537640;18.8317757009
19.3100000000;101.6833344280;18.4579439252
19.3200000000;101.7724537640;18.8317757009
19.3300000000;101.7278940960;18.6448598131
19.3400000000;101.7278940960;18.6448598131
19.3500000000;102.1300509971;18.6448598131
19.3600000000;101.6387747600;18.2710280374
19.3700000000;101.8619463963;18.6448598131
19.3800000000;101.6833344280;18.4579439252
19.3900000000;101.8619463963;18.6448598131
19.4000000000;101.8619463963;18.6448598131
19.4100000000;101.9959986967;18.6448598131
19.4200000000;101.7278940960;18.6448598131
19.4300000000;101.8619463963;18.6448598131
19.4400000000;101.7278940960;18.6448598131
19.4500000000;101.9065607363;18.8317757009
19.4600000000;101.7724537640;18.8317757009
19.4700000000;101.6833344280;18.4579439252
19.4800000000;101.6387747600;18.2710280374
19.4900000000;101.8173320564;18.4579439252
19.5000000000;101.5938417956;18.6448598131
19.5100000000;101.7278940960;18.6448598131
19.5200000000;101.7724537640;18.8317757009
19.5300000000;101.9513296848;18.4579439252
19.5400000000;101.8173320564;18.4579439252
19.5500000000;101.6387747600;18.2710280374
19.5600000000;101.5938417956;18.6448598131
19.5700000000;101.8619463963;18.6448598131
19.5800000000;101.6833344280;18.4579439252
19.5900000000;101.7278940960;18.6448598131
19.6000000000;101.7278940960;18.6448598131
19.6100000000;101.8619463963;18.6448598131
19.6200000000;101.9511750763;19.0186915888
19.6300000000;101.8619463963;18.6448598131
19.6400000000;102.0406677087;18.8317757009
19.6500000000;101.6387747600;18.2710280374
19.6600000000;101.5942150920;18.0841121495
19.6700000000;101.9065607363;18.8317757009
19.6800000000;101.6387747600;18.2710280374
19.6900000000;101.9959986967;18.6448598131
19.7000000000;101.7278940960;18.6448598131
19.7100000000;102.1300509971;18.6448598131
19.7200000000;101.7278940960;18.6448598131
19.7300000000;101.8619463963;18.6448598131
19.7400000000;101.7278940960;18.6448598131
19.7500000000;101.8619463963;18.6448598131
19.7600000000;101.9065607363;18.8317757009
19.7700000000;101.7278940960;18.6448598131
19.7800000000;101.8619463963;18.6448598131
19.7900000000;101.8173320564;18.4579439252
19.8000000000;101.7724537640;18.8317757009
19.8100000000;101.6833344280;18.4579439252
19.8200000000;101.8619463963;18.6448598131
19.8300000000;101.5938417956;18.6448598131
19.8400000000;101.8619463963;18.6448598131
19.8500000000;101.8619463963;18.6448598131
19.8600000000;101.9065607363;18.8317757009
19.8700000000;101.6833344280;18.4579439252
19.8800000000;101.7724537640;18.8317757009
19.8900000000;101.8619463963;18.6448598131
19.9000000000;101.8619463963;18.6448598131
19.9100000000;101.7724537640;18.8317757009
19.9200000000;101.7278940960;18.6448598131
19.9300000000;101.7278940960;18.6448598131
19.9400000000;101.6833344280;18.4579439252
19.9500000000;101.9511750763;19.0186915888
