Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
9.9136015164;-0.3878594926;0.3781608145;-0.4086542227
9.9239174389;-0.4209883270;0.3769338207;-0.4675499282
9.9342333614;-0.4393932350;0.3744798329;-0.5178566767
9.9445492839;-0.4479821920;0.3744798329;-0.5644824435
9.9548652064;-0.4443012104;0.3744798329;-0.6037462472
9.9651811289;-0.4393932350;0.3732528391;-0.6344210939
9.9754970514;-0.4320312718;0.3720258452;-0.6528260018
9.9858129739;-0.4283502902;0.3757068268;-0.6761388853
9.9961288964;-0.4344852595;0.3695718575;-0.6920898055
10.0064448189;-0.4541171613;0.3720258452;-0.6982247748
10.0167607414;-0.4860190018;0.3658908759;-0.7043597442
10.0270766639;-0.5363257503;0.3634368881;-0.7178566767
10.0373925864;-0.6025834190;0.3658908759;-0.7215376583
10.0477085088;-0.6847920080;0.3671178697;-0.7252186399
10.0580244313;-0.7731355662;0.3622098943;-0.7338075969
10.0683403538;-0.8737490632;0.3658908759;-0.7411695601
10.0786562763;-0.9743625601;0.3634368881;-0.7534394988
10.0889721988;-1.0823380202;0.3671178697;-0.7730714006
10.0992881213;-1.1817245233;0.3732528391;-0.8012922595
10.1096040438;-1.2762030509;0.3720258452;-0.8319671061
10.1199199663;-1.3510496767;0.3793878084;-0.8614149589
10.1302358888;-1.4111723761;0.3842957838;-0.8920898055
10.1405518113;-1.4479821920;0.3879767654;-0.9264456337
10.1508677338;-1.4577981429;0.3941117348;-0.9522125049
10.1611836563;-1.4443012104;0.4014736980;-0.9804333638
10.1714995788;-1.4099453822;0.4076086673;-0.9988382718
10.1818155013;-1.3608656276;0.4125166427;-1.0123352043
10.1921314238;-1.2884729896;0.4186516121;-1.0184701736
10.2024473463;-1.2062644006;0.4272405691;-1.0172431797
10.2127632687;-1.1216018239;0.4309215507;-1.0086542227
10.2230791912;-1.0443012104;0.4370565200;-0.9890223208
10.2333951137;-0.9657736031;0.4444184832;-0.9632554497
10.2437110362;-0.8982889405;0.4480994648;-0.9264456337
10.2540269587;-0.8455282043;0.4542344341;-0.8785928730
10.2643428812;-0.8025834190;0.4615963973;-0.8221511552
10.2746588037;-0.7755895540;0.4591424096;-0.7644824435
10.2849747262;-0.7694545847;0.4628233912;-0.7019057564
10.2952906487;-0.7804975294;0.4677313667;-0.6430100509
10.3056065712;-0.7976754435;0.4677313667;-0.5792063699
10.3159224937;-0.8271232963;0.4701853544;-0.5166296828
10.3262384162;-0.8553441552;0.4714123483;-0.4700039159
10.3365543387;-0.8823380202;0.4763203237;-0.4196971675
10.3468702612;-0.9044239098;0.4812282992;-0.3718444067
10.3571861837;-0.9117858730;0.4849092808;-0.3264456337
10.3675021061;-0.9105588791;0.4873632685;-0.2884088239
10.3778180286;-0.8860190018;0.4898172562;-0.2589609712
10.3881339511;-0.8467551982;0.4873632685;-0.2221511552
10.3984498736;-0.7780435417;0.4898172562;-0.1865683331
10.4087657961;-0.6958349528;0.4910442501;-0.1534394988
10.4190817186;-0.5964484497;0.4910442501;-0.1141756951
10.4293976411;-0.4823380202;0.4910442501;-0.0724579037
10.4397135636;-0.3633196153;0.4959522256;-0.0368750816
10.4500294861;-0.2430742166;0.4996332072;0.0023887221
10.4603454086;-0.1301907810;0.4947252317;0.0428795196
10.4706613311;-0.0111723761;0.4873632685;0.0968672497
10.4809772536;0.0882141270;0.4861362746;0.1594439368
10.4912931761;0.1814656607;0.4910442501;0.2232476178
10.5016090986;0.2722632068;0.4885902624;0.2919592742
10.5119250211;0.3458828387;0.4849092808;0.3680328939
10.5222409436;0.4010975626;0.4849092808;0.4441065135
10.5325568660;0.4379073785;0.4922712440;0.5275420963
10.5428727885;0.4550852926;0.4922712440;0.6072966976
10.5531887110;0.4599932681;0.4885902624;0.6833703172
10.5635046335;0.4464963356;0.4885902624;0.7557629552
10.5738205560;0.4231834522;0.4885902624;0.8293825871
10.5841364785;0.3998705687;0.4898172562;0.8944132620
10.5944524010;0.3741036976;0.4885902624;0.9459470043
10.6047683235;0.3556987896;0.4922712440;0.9913457773
10.6150842460;0.3422018571;0.4922712440;1.0367445503
10.6254001685;0.3458828387;0.4959522256;1.0686463908
10.6357160910;0.3704227160;0.4910442501;1.0944132620
10.6460320135;0.4023245565;0.4922712440;1.1214071270
10.6563479360;0.4514043111;0.4873632685;1.1324500718
10.6666638585;0.5127540043;0.4885902624;1.1398120350
10.6769797810;0.5851466423;0.4959522256;1.1471739982
10.6872957035;0.6624472558;0.5045411826;1.1434930166
10.6976116259;0.7446558448;0.5057681765;1.1398120350
10.7079275484;0.8280914276;0.5069951703;1.1385850411
10.7182434709;0.9127540043;0.5106761519;1.1349040595
10.7285593934;0.9863736362;0.5180381151;1.1385850411
10.7388753159;1.0514043111;0.5155841274;1.1373580473
10.7491912384;1.0869871331;0.5266270722;1.1361310534
10.7595071609;1.1078460288;0.5315350476;1.1385850411
10.7698230834;1.1029380534;0.5376700170;1.1410390288
10.7801390059;1.0747171945;0.5450319802;1.1422660227
10.7904549284;1.0268644338;0.5511669495;1.1447200104
10.8007708509;0.9630607528;0.5548479311;1.1422660227
10.8110867734;0.8820791577;0.5597559065;1.1385850411
10.8214026959;0.7998705687;0.5646638820;1.1312230779
10.8317186184;0.7127540043;0.5658908759;1.1103641822
10.8420345409;0.6305454153;0.5707988513;1.0907322804
10.8523504634;0.5556987896;0.5757068268;1.0674193969
10.8626663858;0.4943490963;0.5757068268;1.0367445503
10.8729823083;0.4452693417;0.5757068268;0.9962537528
10.8832982308;0.4109135135;0.5720258452;0.9471739982
10.8936141533;0.3949625933;0.5781608145;0.8931862681
10.9039300758;0.3949625933;0.5757068268;0.8379715442
10.9142459983;0.4084595258;0.5744798329;0.7753948571
10.9245619208;0.4329994031;0.5793878084;0.7103641822
10.9348778433;0.4710362129;0.5806148022;0.6391985380
10.9451937658;0.5103000166;0.5806148022;0.5643519123
10.9555096883;0.5507908141;0.5867497716;0.4833703172
10.9658256108;0.5888276239;0.5842957838;0.4036157160
10.9761415333;0.6121405074;0.5830687900;0.3263151025
10.9864574558;0.6207294644;0.5855227777;0.2490144890
10.9967733783;0.6158214890;0.5855227777;0.1766218509
11.0070893008;0.5839196485;0.5818417961;0.1042292129
11.0174052233;0.5397478693;0.5793878084;0.0281555933
11.0277211457;0.4882141270;0.5757068268;-0.0393290693
11.0380370682;0.4170484828;0.5769338207;-0.1092677196
11.0483529907;0.3299319184;0.5707988513;-0.1865683331
11.0586689132;0.2366803847;0.5695718575;-0.2540529957
11.0689848357;0.1336129000;0.5695718575;-0.3215376583
11.0793007582;0.0440423479;0.5695718575;-0.3890223208
11.0896166807;-0.0467551982;0.5683448636;-0.4491450202
11.0999326032;-0.1363257503;0.5671178697;-0.5166296828
11.1102485257;-0.2123993699;0.5634368881;-0.5816603577
11.1205644482;-0.2749760570;0.5634368881;-0.6381020754
11.1308803707;-0.3179208423;0.5634368881;-0.7006787626
11.1411962932;-0.3436877135;0.5573019188;-0.7632554497
11.1515122157;-0.3449147074;0.5585289127;-0.8246051429
11.1618281382;-0.3375527442;0.5573019188;-0.8822738546
11.1721440607;-0.3093318853;0.5609829004;-0.9399425662
11.1824599832;-0.2712950755;0.5573019188;-0.9976112779
11.1927759056;-0.2258963024;0.5573019188;-1.0565069834
11.2030918281;-0.1743625601;0.5523939433;-1.1031327503
11.2134077506;-0.1301907810;0.5523939433;-1.1534394988
11.2237236731;-0.0921539712;0.5499399556;-1.2025192534
11.2340395956;-0.0614791245;0.5462589740;-1.2454640386
11.2443555181;-0.0418472227;0.5450319802;-1.2859548362
11.2546714406;-0.0455282043;0.5438049863;-1.3239916460
11.2649873631;-0.0602521307;0.5376700170;-1.3558934865
11.2753032856;-0.0933809650;0.5376700170;-1.3841143454
11.2856192081;-0.1375527442;0.5327620415;-1.4111082104
11.2959351306;-0.2050374067;0.5303080538;-1.4368750816
11.3062510531;-0.2762030509;0.5327620415;-1.4503720141
11.3165669756;-0.3510496767;0.5290810599;-1.4589609712
11.3268828981;-0.4332582656;0.5303080538;-1.4626419527
11.3371988206;-0.5056509037;0.5327620415;-1.4626419527
11.3475147430;-0.5645466092;0.5364430231;-1.4540529957
11.3578306655;-0.6148533577;0.5413509986;-1.4430100509
11.3681465880;-0.6406202288;0.5474859679;-1.4270591307
11.3784625105;-0.6492091859;0.5511669495;-1.3976112779
11.3887784330;-0.6418472227;0.5573019188;-1.3706174129
11.3990943555;-0.6136263638;0.5609829004;-1.3374885785
11.4094102780;-0.5731355662;0.5695718575;-1.2957707871
11.4197262005;-0.5191478362;0.5683448636;-1.2552799896
11.4300421230;-0.4528901675;0.5695718575;-1.2098812166
11.4403580455;-0.3841785110;0.5757068268;-1.1558934865
11.4506739680;-0.3105588791;0.5707988513;-1.1055867380
11.4609898905;-0.2430742166;0.5757068268;-1.0503720141
11.4713058130;-0.1841785110;0.5744798329;-0.9927033024
11.4816217355;-0.1387797380;0.5793878084;-0.9387155724
11.4919376580;-0.1093318853;0.5830687900;-0.8785928730
11.5022535805;-0.0946079589;0.5806148022;-0.8184701736
11.5125695029;-0.0933809650;0.5769338207;-0.7558934865
11.5228854254;-0.1130128669;0.5830687900;-0.6969977810
11.5332013479;-0.1485956889;0.5818417961;-0.6368750816
11.5435172704;-0.1927674681;0.5781608145;-0.5742983945
11.5538331929;-0.2430742166;0.5781608145;-0.5129487012
11.5641491154;-0.2995159343;0.5769338207;-0.4491450202
11.5744650379;-0.3559576521;0.5830687900;-0.3792063699
11.5847809604;-0.4050374067;0.5892037593;-0.3117217073
11.5950968829;-0.4528901675;0.5855227777;-0.2393290693
11.6054128054;-0.4847920080;0.5855227777;-0.1657094374
11.6157287279;-0.5031969159;0.5842957838;-0.0884088239
11.6260446504;-0.5130128669;0.5879767654;-0.0111082104
11.6363605729;-0.5056509037;0.5855227777;0.0649654092
11.6466764954;-0.4798840325;0.5879767654;0.1496279859
11.6569924179;-0.4430742166;0.5842957838;0.2367445503
11.6673083404;-0.3903134804;0.5842957838;0.3250881086
11.6776242628;-0.3277367932;0.5855227777;0.4158856546
11.6879401853;-0.2590251368;0.5842957838;0.5115911761
11.6982561078;-0.1915404742;0.5855227777;0.6023887221
11.7085720303;-0.1289637871;0.5830687900;0.6919592742
11.7188879528;-0.0700680816;0.5867497716;0.7766218509
11.7292038753;-0.0234423147;0.5892037593;0.8551494583
11.7395197978;0.0096865196;0.5879767654;0.9250881086
11.7498357203;0.0280914276;0.5904307532;0.9925727712
11.7601516428;0.0256374399;0.5892037593;1.0514684767
11.7704675653;0.0109135135;0.5855227777;1.0993212374
11.7807834878;-0.0185343393;0.5867497716;1.1471739982
11.7910994103;-0.0577981429;0.5867497716;1.1864378019
11.8014153328;-0.1105588791;0.5842957838;1.2207936301
11.8117312553;-0.1670005969;0.5867497716;1.2477874951
11.8220471778;-0.2222153209;0.5781608145;1.2686463908
11.8323631003;-0.2872459957;0.5806148022;1.2919592742
11.8426790227;-0.3387797380;0.5757068268;1.3042292129
11.8529949452;-0.3780435417;0.5744798329;1.3201801331
11.8633108677;-0.4001294313;0.5658908759;1.3312230779
11.8736267902;-0.4062644006;0.5609829004;1.3385850411
11.8839427127;-0.3976754435;0.5622098943;1.3508549798
11.8942586352;-0.3706815785;0.5585289127;1.3618979246
11.9045745577;-0.3289637871;0.5511669495;1.3692598877
11.9148904802;-0.2749760570;0.5523939433;1.3827568203
11.9252064027;-0.2148533577;0.5499399556;1.3925727712
11.9355223252;-0.1473686951;0.5499399556;1.4036157160
11.9458382477;-0.0725220693;0.5499399556;1.4122046730
11.9561541702;-0.0087183883;0.5487129618;1.4097506853
11.9664700927;0.0440423479;0.5511669495;1.4085236914
11.9767860152;0.0783981761;0.5438049863;1.4023887221
11.9871019377;0.1127540043;0.5413509986;1.3901187834
11.9974178602;0.1262509368;0.5462589740;1.3729408693
12.0077337826;0.1250239430;0.5474859679;1.3447200104
12.0180497051;0.1115270104;0.5474859679;1.3128181700
12.0283656276;0.0931221025;0.5487129618;1.2649654092
12.0386815501;0.0649012436;0.5499399556;1.2134316669
12.0489974726;0.0268644338;0.5560749249;1.1545359614
12.0593133951;-0.0173073454;0.5560749249;1.0858243049
12.0696293176;-0.0541171613;0.5523939433;1.0122046730
12.0799452401;-0.0933809650;0.5499399556;0.9349040595
12.0902611626;-0.1240558116;0.5487129618;0.8526954706
12.1005770851;-0.1350987564;0.5438049863;0.7692598877
12.1108930076;-0.1363257503;0.5474859679;0.6833703172
12.1212089301;-0.1240558116;0.5487129618;0.6011617282
12.1315248526;-0.0921539712;0.5450319802;0.5177261454
12.1418407751;-0.0492091859;0.5450319802;0.4318365749
12.1521566976;0.0072325319;0.5401240047;0.3557629552
12.1624726201;0.0698092190;0.5388970108;0.2821433233
12.1727885425;0.1385208755;0.5290810599;0.2097506853
12.1831044650;0.2170484828;0.5278540660;0.1398120350
12.1934203875;0.2894411209;0.5339890354;0.0747813601
12.2037363100;0.3618337589;0.5364430231;0.0207936301
12.2140522325;0.4354533908;0.5327620415;-0.0295131184
12.2243681550;0.4894411209;0.5364430231;-0.0847278423
12.2346840775;0.5287049245;0.5339890354;-0.1387155724
12.2450000000;0.5569257834;0.5278540660;-0.2012922595
12.2553159225;0.5728767037;0.5290810599;-0.2589609712
12.2656318450;0.5704227160;0.5290810599;-0.3166296828
12.2759477675;0.5593797712;0.5254000783;-0.3804333638
12.2862636900;0.5336129000;0.5266270722;-0.4466910325
12.2965796125;0.4943490963;0.5266270722;-0.5178566767
12.3068955350;0.4563122865;0.5229460906;-0.5927033024
12.3172114575;0.4256374399;0.5204921029;-0.6626419527
12.3275273799;0.3888276239;0.5229460906;-0.7350345908
12.3378433024;0.3618337589;0.5143571335;-0.8196971675
12.3481592249;0.3507908141;0.5143571335;-0.8994517687
12.3584751474;0.3385208755;0.5143571335;-0.9693904190
12.3687910699;0.3422018571;0.5106761519;-1.0417830570
12.3791069924;0.3581527773;0.5069951703;-1.1104947135
12.3894229149;0.3888276239;0.5069951703;-1.1706174129
12.3997388374;0.4366803847;0.5045411826;-1.2172431797
12.4100547599;0.4918951086;0.5020871949;-1.2650959405
12.4203706824;0.5446558448;0.4984062133;-1.2982247748
12.4306866049;0.6047785442;0.4934982378;-1.3215376583
12.4410025274;0.6649012436;0.4885902624;-1.3411695601
12.4513184499;0.7139809982;0.4873632685;-1.3497585172
12.4616343724;0.7569257834;0.4812282992;-1.3522125049
12.4719502949;0.7876006301;0.4787743114;-1.3473045294
12.4822662174;0.8023245565;0.4701853544;-1.3374885785
12.4925821398;0.7937355994;0.4640503851;-1.3239916460
12.5028980623;0.7667417344;0.4554614280;-1.3043597442
12.5132139848;0.7323859061;0.4493264587;-1.2896358178
12.5235299073;0.6759441884;0.4493264587;-1.2675499282
12.5338458298;0.6084595258;0.4456454771;-1.2454640386
12.5441617523;0.5422018571;0.4382835139;-1.2221511552
12.5544776748;0.4661282374;0.4333755384;-1.2012922595
12.5647935973;0.3888276239;0.4333755384;-1.1816603577
12.5751095198;0.3164349859;0.4296945568;-1.1632554497
12.5854254423;0.2563122865;0.4272405691;-1.1436235478
12.5957413648;0.2047785442;0.4260135753;-1.1227646521
12.6060572873;0.1642877466;0.4247865814;-1.1043597442
12.6163732098;0.1372938816;0.4211055998;-1.0847278423
12.6266891323;0.1237969491;0.4247865814;-1.0626419527
12.6370050548;0.1262509368;0.4174246182;-1.0381020754
12.6473209773;0.1409748632;0.4198786059;-1.0147891920
12.6576368997;0.1581527773;0.4247865814;-0.9804333638
12.6679528222;0.1777846791;0.4235595875;-0.9387155724
12.6782687447;0.2010975626;0.4247865814;-0.8945437932
12.6885846672;0.2182754767;0.4137436366;-0.8417830570
12.6989005897;0.2268644338;0.4186516121;-0.7804333638
12.7092165122;0.2244104460;0.4211055998;-0.7154026889
12.7195324347;0.2072325319;0.4198786059;-0.6442370448
12.7298483572;0.1753306914;0.4186516121;-0.5693904190
12.7401642797;0.1250239430;0.4174246182;-0.4847278423
12.7504802022;0.0698092190;0.4137436366;-0.4037462472
12.7607961247;0.0023245565;0.4223325937;-0.3129487012
12.7711120472;-0.0774300448;0.4235595875;-0.2233781491
12.7814279697;-0.1743625601;0.4235595875;-0.1374885785
12.7917438922;-0.2774300448;0.4260135753;-0.0540529957
12.8020598147;-0.3841785110;0.4247865814;0.0257016055
12.8123757372;-0.4798840325;0.4235595875;0.0944132620
12.8226916596;-0.5657736031;0.4223325937;0.1680328939
12.8330075821;-0.6443012104;0.4223325937;0.2355175565
12.8433235046;-0.7130128669;0.4247865814;0.2944132620
12.8536394271;-0.7633196153;0.4272405691;0.3496279859
12.8639553496;-0.7939944620;0.4260135753;0.4048427098
12.8742712721;-0.8099453822;0.4247865814;0.4576034460
12.8845871946;-0.8099453822;0.4186516121;0.4968672497
12.8949031171;-0.8001294313;0.4223325937;0.5373580473
12.9052190396;-0.7841785110;0.4137436366;0.5766218509
12.9155349621;-0.7498226828;0.4174246182;0.6122046730
12.9258508846;-0.7191478362;0.4186516121;0.6490144890
12.9361668071;-0.6872459957;0.4186516121;0.6845973111
12.9464827296;-0.6590251368;0.4161976243;0.7238611147
12.9567986521;-0.6406202288;0.4112896489;0.7582169430
12.9671145746;-0.6357122534;0.4100626550;0.8060697037
12.9774304971;-0.6381662411;0.4125166427;0.8477874951
12.9877464195;-0.6614791245;0.4125166427;0.8870512988
12.9980623420;-0.7019699221;0.4063816734;0.9312230779
13.0083782645;-0.7473686951;0.4027006918;0.9704868816
13.0186941870;-0.8025834190;0.4002467041;1.0097506853
13.0290101095;-0.8627061184;0.3941117348;1.0502414828
13.0393260320;-0.9252828055;0.3941117348;1.0858243049
13.0496419545;-0.9854055049;0.3842957838;1.1140451638
13.0599578770;-1.0443012104;0.3744798329;1.1398120350
13.0702737995;-1.0896999834;0.3707988513;1.1606709307
13.0805897220;-1.1154668546;0.3658908759;1.1766218509
13.0909056445;-1.1228288178;0.3573019188;1.1827568203
13.1012215670;-1.1142398607;0.3511669495;1.1827568203
13.1115374895;-1.0823380202;0.3438049863;1.1753948571
13.1218534120;-1.0369392472;0.3327620415;1.1618979246
13.1321693345;-0.9719085724;0.3315350476;1.1422660227
13.1424852570;-0.8946079589;0.3290810599;1.1152721577
13.1528011794;-0.8099453822;0.3229460906;1.0845973111
13.1631171019;-0.7179208423;0.3155841274;1.0551494583
13.1734330244;-0.6271232963;0.3119031458;1.0171126485
13.1837489469;-0.5400067319;0.3106761519;0.9827568203
13.1940648694;-0.4614791245;0.3082221642;0.9459470043
13.2043807919;-0.3903134804;0.3020871949;0.8993212374
13.2146967144;-0.3375527442;0.2996332072;0.8588304399
13.2250126369;-0.2884729896;0.2971792194;0.8183396423
13.2353285594;-0.2553441552;0.3008602010;0.7815298264
13.2456444819;-0.2369392472;0.3008602010;0.7385850411
13.2559604044;-0.2308042779;0.2984062133;0.6968672497
13.2662763269;-0.2295772840;0.2971792194;0.6600574338
13.2765922494;-0.2357122534;0.2947252317;0.6207936301
13.2869081719;-0.2393932350;0.2910442501;0.5852108080
13.2972240944;-0.2406202288;0.2898172562;0.5484009920
13.3075400168;-0.2357122534;0.2873632685;0.5103641822
13.3178559393;-0.2185343393;0.2861362746;0.4711003785
13.3281718618;-0.1952214558;0.2836822869;0.4269285994
13.3384877843;-0.1547306583;0.2861362746;0.3790758387
13.3488037068;-0.0982889405;0.2836822869;0.3287690902
13.3591196293;-0.0271232963;0.2861362746;0.2821433233
13.3694355518;0.0538582988;0.2800013053;0.2293825871
13.3797514743;0.1422018571;0.2787743114;0.1729408693
13.3900673968;0.2489503233;0.2824552930;0.1152721577
13.4003833193;0.3581527773;0.2836822869;0.0539224644
13.4106992418;0.4722632068;0.2849092808;-0.0025192534
13.4210151643;0.5876006301;0.2849092808;-0.0626419527
13.4313310868;0.6918951086;0.2849092808;-0.1313536092
13.4416470093;0.7851466423;0.2836822869;-0.1939302963
13.4519629318;0.8649012436;0.2861362746;-0.2614149589
13.4622788543;0.9287049245;0.2849092808;-0.3264456337
13.4725947767;0.9728767037;0.2885902624;-0.3865683331
13.4829106992;1.0023245565;0.2861362746;-0.4515990080
13.4932266217;1.0121405074;0.2787743114;-0.5068137319
13.5035425442;1.0060055380;0.2750933299;-0.5608014620
13.5138584667;0.9900546178;0.2775473176;-0.6086542227
13.5241743892;0.9667417344;0.2775473176;-0.6528260018
13.5344903117;0.9360668877;0.2689583605;-0.6920898055
13.5448062342;0.9066190350;0.2579154157;-0.7239916460
13.5551221567;0.8771711822;0.2591424096;-0.7546664926
13.5654380792;0.8575392804;0.2542344341;-0.7804333638
13.5757540017;0.8440423479;0.2493264587;-0.8037462472
13.5860699242;0.8428153540;0.2468724710;-0.8196971675
13.5963858467;0.8550852926;0.2431914894;-0.8344210939
13.6067017692;0.8820791577;0.2395105078;-0.8503720141
13.6170176917;0.9139809982;0.2419644955;-0.8577339773
13.6273336142;0.9544717957;0.2333755384;-0.8650959405
13.6376495366;1.0047785442;0.2321485446;-0.8736848975
13.6479654591;1.0612202620;0.2309215507;-0.8773658791
13.6582813816;1.1053920411;0.2223325937;-0.8871818300
13.6685973041;1.1507908141;0.2161976243;-0.8933167994
13.6789132266;1.1863736362;0.2125166427;-0.9043597442
13.6892291491;1.2023245565;0.2063816734;-0.9178566767
13.6995450716;1.2047785442;0.1977927164;-0.9227646521
13.7098609941;1.1888276239;0.1916577470;-0.9288996215
13.7201769166;1.1507908141;0.1892037593;-0.9387155724
13.7304928391;1.1017110595;0.1806148022;-0.9387155724
13.7408087616;1.0366803847;0.1757068268;-0.9399425662
13.7511246841;0.9532448018;0.1671178697;-0.9362615846
13.7614406066;0.8612202620;0.1585289127;-0.9362615846
13.7717565291;0.7630607528;0.1536209372;-0.9276726276
13.7820724516;0.6661282374;0.1499399556;-0.9178566767
13.7923883741;0.5655147405;0.1474859679;-0.8945437932
13.8027042965;0.4759441884;0.1474859679;-0.8687769221
13.8130202190;0.3925086055;0.1376700170;-0.8466910325
13.8233361415;0.3237969491;0.1364430231;-0.8135621981
13.8336520640;0.2599932681;0.1352160292;-0.7779793761
13.8439679865;0.2096865196;0.1315350476;-0.7276726276
13.8542839090;0.1716497098;0.1290810599;-0.6810468607
13.8645998315;0.1471098325;0.1327620415;-0.6295131184
13.8749157540;0.1237969491;0.1290810599;-0.5792063699
13.8852316765;0.1078460288;0.1290810599;-0.5227646521
13.8955475990;0.0931221025;0.1303080538;-0.4663229343
13.9058635215;0.0820791577;0.1290810599;-0.4098812166
13.9161794440;0.0661282374;0.1303080538;-0.3497585172
13.9264953665;0.0489503233;0.1327620415;-0.2969977810
13.9368112890;0.0195024706;0.1413509986;-0.2479180264
13.9471272115;-0.0283502902;0.1352160292;-0.1951572902
13.9574431340;-0.0823380202;0.1401240047;-0.1485315233
13.9677590564;-0.1547306583;0.1413509986;-0.1068137319
13.9780749789;-0.2344852595;0.1401240047;-0.0601879650
13.9883909014;-0.3252828055;0.1450319802;-0.0196971675
13.9987068239;-0.4283502902;0.1450319802;0.0158856546
14.0090227464;-0.5350987564;0.1438049863;0.0441065135
14.0193386689;-0.6381662411;0.1450319802;0.0821433233
14.0296545914;-0.7363257503;0.1462589740;0.1164991515
14.0399705139;-0.8308042779;0.1376700170;0.1496279859
14.0502864364;-0.9216018239;0.1413509986;0.1839838141
14.0606023589;-0.9964484497;0.1376700170;0.2232476178
14.0709182814;-1.0528901675;0.1364430231;0.2637384154
14.0812342039;-1.1081048914;0.1401240047;0.3030022190
14.0915501264;-1.1375527442;0.1388970108;0.3471739982
14.1018660489;-1.1547306583;0.1364430231;0.3925727712
14.1121819714;-1.1571846460;0.1364430231;0.4367445503
14.1224978939;-1.1473686951;0.1303080538;0.4845973111
14.1328138163;-1.1301907810;0.1290810599;0.5324500718
14.1431297388;-1.1056509037;0.1303080538;0.5766218509
14.1534456613;-1.0762030509;0.1254000783;0.6220206239
14.1637615838;-1.0516631736;0.1278540660;0.6698733847
14.1740775063;-1.0295772840;0.1217190967;0.7079101945
14.1843934288;-1.0136263638;0.1241730845;0.7484009920
14.1947093513;-1.0050374067;0.1168111213;0.7827568203
14.2050252738;-1.0025834190;0.1143571335;0.8134316669
14.2153411963;-1.0123993699;0.1119031458;0.8355175565
14.2256571188;-1.0283502902;0.1057681765;0.8551494583
14.2359730413;-1.0541171613;0.0971792194;0.8649654092
14.2462889638;-1.0823380202;0.0971792194;0.8674193969
14.2566048863;-1.1105588791;0.0934982378;0.8686463908
14.2669208088;-1.1363257503;0.0849092808;0.8637384154
14.2772367313;-1.1535036644;0.0763203237;0.8551494583
14.2875526537;-1.1706815785;0.0701853544;0.8453335074
14.2978685762;-1.1743625601;0.0628233912;0.8232476178
14.3081844987;-1.1633196153;0.0579154157;0.8060697037
14.3185004212;-1.1400067319;0.0566884219;0.7815298264
14.3288163437;-1.1007429282;0.0566884219;0.7717138755
14.3391322662;-1.0479821920;0.0530074403;0.7545359614
14.3494481887;-0.9743625601;0.0505534526;0.7349040595
14.3597641112;-0.8958349528;0.0456454771;0.7189531393
14.3700800337;-0.8123993699;0.0407375016;0.7103641822
14.3803959562;-0.7179208423;0.0358295262;0.6944132620
14.3907118787;-0.6295772840;0.0358295262;0.6784623417
14.4010278012;-0.5350987564;0.0358295262;0.6698733847
14.4113437237;-0.4381662411;0.0321485446;0.6600574338
14.4216596462;-0.3522766705;0.0358295262;0.6441065135
14.4319755687;-0.2712950755;0.0333755384;0.6342905626
14.4422914912;-0.2025834190;0.0309215507;0.6146586607
14.4526074136;-0.1400067319;0.0296945568;0.5950267589
14.4629233361;-0.0823380202;0.0296945568;0.5717138755
14.4732392586;-0.0369392472;0.0272405691;0.5422660227
14.4835551811;0.0072325319;0.0321485446;0.5079101945
14.4938711036;0.0391343724;0.0260135753;0.4698733847
14.5041870261;0.0587662742;0.0198786059;0.4293825871
14.5145029486;0.0783981761;0.0211055998;0.3888917896
14.5248188711;0.1053920411;0.0211055998;0.3361310534
14.5351347936;0.1372938816;0.0174246182;0.2845973111
14.5454507161;0.1765576853;0.0211055998;0.2269285994
14.5557666386;0.2195024706;0.0247865814;0.1692598877
14.5660825611;0.2734902006;0.0186516121;0.1115911761
14.5763984836;0.3397478693;0.0309215507;0.0502414828
14.5867144061;0.4145944951;0.0309215507;-0.0025192534
14.5970303286;0.4869871331;0.0296945568;-0.0601879650
14.6073462511;0.5704227160;0.0296945568;-0.1190836705
14.6176621735;0.6575392804;0.0321485446;-0.1779793761
14.6279780960;0.7495638203;0.0296945568;-0.2307401123
14.6382940185;0.8403613663;0.0284675630;-0.2761388853
14.6486099410;0.9225699552;0.0284675630;-0.3154026889
14.6589258635;0.9998705687;0.0272405691;-0.3546664926
14.6692417860;1.0673552313;0.0309215507;-0.3902493147
14.6795577085;1.1237969491;0.0260135753;-0.4209241613
14.6898736310;1.1667417344;0.0211055998;-0.4479180264
14.7001895535;1.1937355994;0.0223325937;-0.4736848975
14.7105054760;1.2096865196;0.0174246182;-0.4933167994
14.7208213985;1.2207294644;0.0112896489;-0.5166296828
14.7311373210;1.2121405074;0.0088356611;-0.5399425662
14.7414532435;1.1961895871;0.0088356611;-0.5583474742
14.7517691660;1.1790116730;0.0002467041;-0.5767523822
14.7620850885;1.1520178080;-0.0071152591;-0.5963842840
14.7724010110;1.1250239430;-0.0046612714;-0.6209241613
14.7827169334;1.0968030841;-0.0095692468;-0.6405560632
14.7930328559;1.0710362129;-0.0144772223;-0.6687769221
14.8033487784;1.0477233295;-0.0181582039;-0.6920898055
14.8136647009;1.0219564583;-0.0230661793;-0.7227646521
14.8239806234;1.0121405074;-0.0279741548;-0.7534394988
14.8342965459;1.0047785442;-0.0292011487;-0.7804333638
14.8446124684;1.0023245565;-0.0353361180;-0.8086542227
14.8549283909;1.0060055380;-0.0402440935;-0.8246051429
