Time (s);Pressure (kPa)
13.2555146199;101.8619463963;18.6448598131
13.2654736842;101.8619463963;18.6448598131
13.2754327485;101.7278940960;18.6448598131
13.2853918129;101.8619463963;18.6448598131
13.2953508772;101.7278940960;18.6448598131
13.3053099415;101.5942150920;18.0841121495
13.3152690058;101.5938417956;18.6448598131
13.3252280702;101.8173320564;18.4579439252
13.3351871345;101.7278940960;18.6448598131
13.3451461988;101.8173320564;18.4579439252
13.3551052632;101.6833344280;18.4579439252
13.3650643275;101.5493367995;18.4579439252
13.3750233918;101.8173320564;18.4579439252
13.3849824561;101.7278940960;18.6448598131
13.3949415205;101.6833344280;18.4579439252
13.4049005848;102.0853273132;18.4579439252
13.4148596491;101.5493367995;18.4579439252
13.4248187135;101.8619463963;18.6448598131
13.4347777778;101.9959986967;18.6448598131
13.4447368421;101.6387747600;18.2710280374
13.4546959064;101.6833344280;18.4579439252
13.4646549708;101.9065607363;18.8317757009
13.4746140351;102.0853273132;18.4579439252
13.4845730994;101.7727177164;18.2710280374
13.4945321637;101.8173320564;18.4579439252
13.5044912281;101.8619463963;18.6448598131
13.5144502924;101.5493367995;18.4579439252
13.5244093567;101.7278940960;18.6448598131
13.5343684211;101.7727177164;18.2710280374
13.5443274854;101.8619463963;18.6448598131
13.5542865497;101.8619463963;18.6448598131
13.5642456140;101.6833344280;18.4579439252
13.5742046784;101.8173320564;18.4579439252
13.5841637427;101.8619463963;18.6448598131
13.5941228070;101.9959986967;18.6448598131
13.6040818713;101.7278940960;18.6448598131
13.6140409357;101.6833344280;18.4579439252
13.6240000000;101.6387747600;18.2710280374
13.6339590643;101.6387747600;18.2710280374
13.6439181287;101.7278940960;18.6448598131
13.6538771930;101.7278940960;18.6448598131
13.6638362573;101.6387747600;18.2710280374
13.6737953216;101.9065607363;18.8317757009
13.6837543860;101.8619463963;18.6448598131
13.6937134503;101.8173320564;18.4579439252
13.7036725146;101.9513296848;18.4579439252
13.7136315789;101.7278940960;18.6448598131
13.7235906433;101.9513296848;18.4579439252
13.7335497076;101.7278940960;18.6448598131
13.7435087719;101.6833344280;18.4579439252
13.7534678363;101.8619463963;18.6448598131
13.7634269006;101.8619463963;18.6448598131
13.7733859649;101.6833344280;18.4579439252
13.7833450292;101.8619463963;18.6448598131
13.7933040936;102.1300509971;18.6448598131
13.8032631579;101.5938417956;18.6448598131
13.8132222222;101.9513296848;18.4579439252
13.8231812865;101.6833344280;18.4579439252
13.8331403509;101.6833344280;18.4579439252
13.8430994152;101.6833344280;18.4579439252
13.8530584795;101.8619463963;18.6448598131
13.8630175439;101.8619463963;18.6448598131
13.8729766082;101.7278940960;18.6448598131
13.8829356725;101.8173320564;18.4579439252
13.8928947368;101.7278940960;18.6448598131
13.9028538012;101.7724537640;18.8317757009
13.9128128655;101.8173320564;18.4579439252
13.9227719298;101.6833344280;18.4579439252
13.9327309942;101.9513296848;18.4579439252
13.9426900585;101.7278940960;18.6448598131
13.9526491228;101.8173320564;18.4579439252
13.9626081871;101.8173320564;18.4579439252
13.9725672515;101.7727177164;18.2710280374
13.9825263158;101.7724537640;18.8317757009
13.9924853801;101.7278940960;18.6448598131
14.0024444444;101.8619463963;18.6448598131
14.0124035088;101.7278940960;18.6448598131
14.0223625731;101.9513296848;18.4579439252
14.0323216374;101.7278940960;18.6448598131
14.0422807018;101.9959986967;18.6448598131
14.0522397661;101.6833344280;18.4579439252
14.0621988304;101.7724537640;18.8317757009
14.0721578947;101.6833344280;18.4579439252
14.0821169591;101.7724537640;18.8317757009
14.0920760234;101.8619463963;18.6448598131
14.1020350877;101.8173320564;18.4579439252
14.1119941520;101.5493367995;18.4579439252
14.1219532164;101.5493367995;18.4579439252
14.1319122807;101.6833344280;18.4579439252
14.1418713450;101.6833344280;18.4579439252
14.1518304094;101.7278940960;18.6448598131
14.1617894737;101.7278940960;18.6448598131
14.1717485380;101.7278940960;18.6448598131
14.1817076023;101.8173320564;18.4579439252
14.1916666667;101.9513296848;18.4579439252
14.2016257310;101.7278940960;18.6448598131
14.2115847953;102.0406677087;18.8317757009
14.2215438596;101.7727177164;18.2710280374
14.2315029240;101.6387747600;18.2710280374
14.2414619883;101.9959986967;18.6448598131
14.2514210526;101.9511750763;19.0186915888
14.2613801170;101.9065607363;18.8317757009
14.2713391813;101.8619463963;18.6448598131
14.2812982456;101.9513296848;18.4579439252
14.2912573099;101.8173320564;18.4579439252
14.3012163743;101.8619463963;18.6448598131
14.3111754386;101.7278940960;18.6448598131
14.3211345029;101.9513296848;18.4579439252
14.3310935673;101.7278940960;18.6448598131
14.3410526316;101.6833344280;18.4579439252
14.3510116959;101.6833344280;18.4579439252
14.3609707602;101.9065607363;18.8317757009
14.3709298246;101.8619463963;18.6448598131
14.3808888889;101.7278940960;18.6448598131
14.3908479532;101.7727177164;18.2710280374
14.4008070175;101.6833344280;18.4579439252
14.4107660819;102.1300509971;18.6448598131
14.4207251462;101.9065607363;18.8317757009
14.4306842105;101.7278940960;18.6448598131
14.4406432749;101.7278940960;18.6448598131
14.4506023392;101.8619463963;18.6448598131
14.4605614035;101.8173320564;18.4579439252
14.4705204678;101.7278940960;18.6448598131
14.4804795322;101.6387747600;18.2710280374
14.4904385965;101.9513296848;18.4579439252
14.5003976608;101.8173320564;18.4579439252
14.5103567251;101.7278940960;18.6448598131
14.5203157895;101.7278940960;18.6448598131
14.5302748538;101.8173320564;18.4579439252
14.5402339181;101.7278940960;18.6448598131
14.5501929825;101.8619463963;18.6448598131
14.5601520468;101.7278940960;18.6448598131
14.5701111111;101.8619463963;18.6448598131
14.5800701754;102.0853273132;18.4579439252
14.5900292398;101.6833344280;18.4579439252
14.5999883041;101.7278940960;18.6448598131
14.6099473684;102.0853273132;18.4579439252
14.6199064327;101.9065607363;18.8317757009
14.6298654971;101.9065607363;18.8317757009
14.6398245614;101.8619463963;18.6448598131
14.6497836257;101.7278940960;18.6448598131
14.6597426901;101.9065607363;18.8317757009
14.6697017544;101.7727177164;18.2710280374
14.6796608187;101.7278940960;18.6448598131
14.6896198830;101.7278940960;18.6448598131
14.6995789474;101.8619463963;18.6448598131
14.7095380117;101.8619463963;18.6448598131
14.7194970760;101.7724537640;18.8317757009
14.7294561404;101.7724537640;18.8317757009
14.7394152047;101.8173320564;18.4579439252
14.7493742690;101.8173320564;18.4579439252
14.7593333333;101.8173320564;18.4579439252
14.7692923977;101.8173320564;18.4579439252
14.7792514620;101.9959986967;18.6448598131
14.7892105263;101.5942150920;18.0841121495
14.7991695906;101.5942150920;18.0841121495
14.8091286550;101.8619463963;18.6448598131
14.8190877193;101.9513296848;18.4579439252
14.8290467836;101.5938417956;18.6448598131
14.8390058480;101.7278940960;18.6448598131
14.8489649123;101.7278940960;18.6448598131
14.8589239766;101.6833344280;18.4579439252
14.8688830409;101.7278940960;18.6448598131
14.8788421053;101.5938417956;18.6448598131
14.8888011696;101.7278940960;18.6448598131
14.8987602339;101.7278940960;18.6448598131
14.9087192982;101.5938417956;18.6448598131
14.9186783626;101.9959986967;18.6448598131
14.9286374269;101.8619463963;18.6448598131
14.9385964912;101.9513296848;18.4579439252
14.9485555556;101.5938417956;18.6448598131
14.9585146199;101.5938417956;18.6448598131
14.9684736842;101.8173320564;18.4579439252
14.9784327485;101.7724537640;18.8317757009
14.9883918129;101.8173320564;18.4579439252
14.9983508772;101.8619463963;18.6448598131
15.0083099415;101.9513296848;18.4579439252
15.0182690058;101.7278940960;18.6448598131
15.0282280702;101.9959986967;18.6448598131
15.0381871345;101.7281033764;18.0841121495
15.0481461988;101.8173320564;18.4579439252
15.0581052632;101.7278940960;18.6448598131
15.0680643275;101.6833344280;18.4579439252
15.0780233918;101.7727177164;18.2710280374
15.0879824561;102.1300509971;18.6448598131
15.0979415205;101.8173320564;18.4579439252
15.1079005848;101.7278940960;18.6448598131
15.1178596491;101.8173320564;18.4579439252
15.1278187135;101.8173320564;18.4579439252
15.1377777778;101.9065607363;18.8317757009
15.1477368421;101.7727177164;18.2710280374
15.1576959064;101.8173320564;18.4579439252
15.1676549708;101.8619463963;18.6448598131
15.1776140351;101.8173320564;18.4579439252
15.1875730994;101.8173320564;18.4579439252
15.1975321637;101.9065607363;18.8317757009
15.2074912281;101.7278940960;18.6448598131
15.2174502924;101.8619463963;18.6448598131
15.2274093567;101.8173320564;18.4579439252
15.2373684211;101.8619463963;18.6448598131
15.2473274854;101.8173320564;18.4579439252
15.2572865497;101.8173320564;18.4579439252
15.2672456140;101.7278940960;18.6448598131
15.2772046784;101.7278940960;18.6448598131
15.2871637427;101.7278940960;18.6448598131
15.2971228070;101.8173320564;18.4579439252
15.3070818713;101.8173320564;18.4579439252
15.3170409357;101.7278940960;18.6448598131
15.3270000000;101.6833344280;18.4579439252
15.3369590643;101.6833344280;18.4579439252
15.3469181287;101.8173320564;18.4579439252
15.3568771930;101.7278940960;18.6448598131
15.3668362573;101.9959986967;18.6448598131
15.3767953216;101.6833344280;18.4579439252
15.3867543860;101.7727177164;18.2710280374
15.3967134503;101.9959986967;18.6448598131
15.4066725146;101.6833344280;18.4579439252
15.4166315789;101.6833344280;18.4579439252
15.4265906433;101.6833344280;18.4579439252
15.4365497076;101.9959986967;18.6448598131
15.4465087719;101.8619463963;18.6448598131
15.4564678363;101.9513296848;18.4579439252
15.4664269006;101.8173320564;18.4579439252
15.4763859649;101.8619463963;18.6448598131
15.4863450292;102.0853273132;18.4579439252
15.4963040936;101.8173320564;18.4579439252
15.5062631579;102.0853273132;18.4579439252
15.5162222222;101.6833344280;18.4579439252
15.5261812865;101.5493367995;18.4579439252
15.5361403509;101.7278940960;18.6448598131
15.5460994152;101.6833344280;18.4579439252
15.5560584795;101.7724537640;18.8317757009
15.5660175439;101.6833344280;18.4579439252
15.5759766082;101.8619463963;18.6448598131
15.5859356725;101.8619463963;18.6448598131
15.5958947368;101.7278940960;18.6448598131
15.6058538012;101.8619463963;18.6448598131
15.6158128655;101.7278940960;18.6448598131
15.6257719298;101.6833344280;18.4579439252
15.6357309942;101.7724537640;18.8317757009
15.6456900585;101.6833344280;18.4579439252
15.6556491228;101.8619463963;18.6448598131
15.6656081871;101.7724537640;18.8317757009
15.6755672515;101.8173320564;18.4579439252
15.6855263158;101.6833344280;18.4579439252
15.6954853801;101.7724537640;18.8317757009
15.7054444444;101.8619463963;18.6448598131
15.7154035088;101.9959986967;18.6448598131
15.7253625731;101.7278940960;18.6448598131
15.7353216374;101.6833344280;18.4579439252
15.7452807018;101.6833344280;18.4579439252
15.7552397661;101.6833344280;18.4579439252
15.7651988304;101.8619463963;18.6448598131
15.7751578947;101.8619463963;18.6448598131
15.7851169591;101.8619463963;18.6448598131
15.7950760234;101.7278940960;18.6448598131
15.8050350877;101.7278940960;18.6448598131
15.8149941520;101.9065607363;18.8317757009
15.8249532164;101.7278940960;18.6448598131
15.8349122807;101.7278940960;18.6448598131
15.8448713450;101.8173320564;18.4579439252
15.8548304094;101.6833344280;18.4579439252
15.8647894737;101.7724537640;18.8317757009
15.8747485380;101.7278940960;18.6448598131
15.8847076023;101.8619463963;18.6448598131
15.8946666667;102.0406677087;18.8317757009
15.9046257310;101.9066606729;18.2710280374
15.9145847953;102.0406677087;18.8317757009
15.9245438596;101.7278940960;18.6448598131
15.9345029240;101.8173320564;18.4579439252
15.9444619883;101.7724537640;18.8317757009
15.9544210526;101.8619463963;18.6448598131
15.9643801170;101.9513296848;18.4579439252
15.9743391813;101.6833344280;18.4579439252
15.9842982456;101.9958799454;18.0841121495
15.9942573099;101.8619463963;18.6448598131
16.0042163743;101.7724537640;18.8317757009
16.0141754386;101.6833344280;18.4579439252
16.0241345029;101.8619463963;18.6448598131
16.0340935673;101.8619463963;18.6448598131
16.0440526316;101.7278940960;18.6448598131
16.0540116959;101.8619463963;18.6448598131
16.0639707602;102.1747746810;18.8317757009
16.0739298246;101.6833344280;18.4579439252
16.0838888889;101.7724537640;18.8317757009
16.0938479532;101.8619463963;18.6448598131
16.1038070175;101.6833344280;18.4579439252
16.1137660819;101.5942150920;18.0841121495
16.1237251462;101.7278940960;18.6448598131
16.1336842105;101.9513296848;18.4579439252
16.1436432749;101.8619463963;18.6448598131
16.1536023392;101.8173320564;18.4579439252
16.1635614035;101.7278940960;18.6448598131
16.1735204678;101.6833344280;18.4579439252
16.1834795322;101.7278940960;18.6448598131
16.1934385965;101.8619463963;18.6448598131
16.2033976608;101.8173320564;18.4579439252
16.2133567251;101.6833344280;18.4579439252
16.2233157895;101.9511750763;19.0186915888
16.2332748538;101.8619463963;18.6448598131
16.2432339181;101.7278940960;18.6448598131
16.2531929825;101.9065607363;18.8317757009
16.2631520468;101.8619463963;18.6448598131
16.2731111111;101.7278940960;18.6448598131
16.2830701754;101.7278940960;18.6448598131
16.2930292398;102.0853273132;18.4579439252
16.3029883041;101.8173320564;18.4579439252
16.3129473684;101.9959986967;18.6448598131
16.3229064327;101.7724537640;18.8317757009
16.3328654971;101.7278940960;18.6448598131
16.3428245614;101.7278940960;18.6448598131
16.3527836257;101.7278940960;18.6448598131
16.3627426901;102.1300509971;18.6448598131
16.3727017544;101.6833344280;18.4579439252
16.3826608187;101.9513296848;18.4579439252
16.3926198830;101.8619463963;18.6448598131
16.4025789474;101.9513296848;18.4579439252
16.4125380117;101.7278940960;18.6448598131
16.4224970760;101.6387747600;18.2710280374
16.4324561404;101.8619463963;18.6448598131
16.4424152047;101.7727177164;18.2710280374
16.4523742690;101.8170134320;19.0186915888
16.4623333333;101.8619463963;18.6448598131
16.4722923977;101.8619463963;18.6448598131
16.4822514620;101.8173320564;18.4579439252
16.4922105263;101.8619463963;18.6448598131
16.5021695906;101.5493367995;18.4579439252
16.5121286550;101.6383467916;18.8317757009
16.5220877193;101.8619463963;18.6448598131
16.5320467836;101.8619463963;18.6448598131
16.5420058480;101.5493367995;18.4579439252
16.5519649123;102.1747746810;18.8317757009
16.5619239766;101.8619463963;18.6448598131
16.5718830409;101.5942150920;18.0841121495
16.5818421053;101.6383467916;18.8317757009
16.5918011696;101.7278940960;18.6448598131
16.6017602339;101.6833344280;18.4579439252
16.6117192982;102.0406677087;18.8317757009
16.6216783626;101.8619463963;18.6448598131
16.6316374269;101.8619463963;18.6448598131
16.6415964912;101.7278940960;18.6448598131
16.6515555556;101.7278940960;18.6448598131
16.6615146199;101.8173320564;18.4579439252
16.6714736842;101.6833344280;18.4579439252
16.6814327485;101.6833344280;18.4579439252
16.6913918129;101.8619463963;18.6448598131
16.7013508772;101.7278940960;18.6448598131
16.7113099415;101.7727177164;18.2710280374
16.7212690058;101.5938417956;18.6448598131
16.7312280702;101.7727177164;18.2710280374
16.7411871345;101.7278940960;18.6448598131
16.7511461988;101.6833344280;18.4579439252
16.7611052632;101.8173320564;18.4579439252
16.7710643275;101.7278940960;18.6448598131
16.7810233918;101.9959986967;18.6448598131
16.7909824561;101.8173320564;18.4579439252
16.8009415205;101.7724537640;18.8317757009
16.8109005848;101.8173320564;18.4579439252
16.8208596491;101.6833344280;18.4579439252
16.8308187135;102.1300509971;18.6448598131
16.8407777778;101.7278940960;18.6448598131
16.8507368421;101.8170134320;19.0186915888
16.8606959064;101.9513296848;18.4579439252
16.8706549708;102.0406677087;18.8317757009
16.8806140351;101.5942150920;18.0841121495
16.8905730994;101.9959986967;18.6448598131
16.9005321637;101.7278940960;18.6448598131
16.9104912281;101.8619463963;18.6448598131
16.9204502924;101.8619463963;18.6448598131
16.9304093567;101.9065607363;18.8317757009
16.9403684211;101.8619463963;18.6448598131
16.9503274854;101.7724537640;18.8317757009
16.9602865497;101.7278940960;18.6448598131
16.9702456140;101.8619463963;18.6448598131
16.9802046784;101.6833344280;18.4579439252
16.9901637427;101.8619463963;18.6448598131
17.0001228070;101.6833344280;18.4579439252
17.0100818713;101.8173320564;18.4579439252
17.0200409357;NaN
