Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
6.3669328494;-2.2418472227;0.4161976243;-0.5178566767
6.3772353297;-2.0332582656;0.4260135753;-0.4994517687
6.3875378100;-1.8111723761;0.4296945568;-0.4712309098
6.3978402904;-1.5792705356;0.4333755384;-0.4442370448
6.4081427707;-1.3510496767;0.4382835139;-0.4135621981
6.4184452511;-1.1535036644;0.4382835139;-0.3865683331
6.4287477314;-0.9817245233;0.4444184832;-0.3558934865
6.4390502117;-0.8651601061;0.4419644955;-0.3313536092
6.4493526921;-0.7964484497;0.4456454771;-0.3080407258
6.4596551724;-0.7829515172;0.4444184832;-0.2859548362
6.4699576528;-0.8185343393;0.4444184832;-0.2749118914
6.4802601331;-0.9081048914;0.4456454771;-0.2675499282
6.4905626134;-1.0209883270;0.4431914894;-0.2601879650
6.5008650938;-1.1596386337;0.4456454771;-0.2577339773
6.5111675741;-1.3056509037;0.4493264587;-0.2552799896
6.5214700544;-1.4479821920;0.4444184832;-0.2552799896
6.5317725348;-1.5670005969;0.4468724710;-0.2589609712
6.5420750151;-1.6602521307;0.4505534526;-0.2540529957
6.5523774955;-1.7068778975;0.4517804464;-0.2479180264
6.5626799758;-1.7093318853;0.4505534526;-0.2356480877
6.5729824561;-1.6614791245;0.4591424096;-0.2098812166
6.5832849365;-1.5571846460;0.4554614280;-0.1841143454
6.5935874168;-1.4001294313;0.4615963973;-0.1509855110
6.6038898972;-1.1952214558;0.4566884219;-0.1031327503
6.6141923775;-0.9510496767;0.4579154157;-0.0479180264
6.6244948578;-0.6909269773;0.4530074403;0.0072966976
6.6347973382;-0.4271232963;0.4530074403;0.0661924031
6.6450998185;-0.1596386337;0.4480994648;0.1373580473
6.6554022989;0.0992570718;0.4419644955;0.2048427098
6.6657047792;0.3495638203;0.4346025323;0.2735543663
6.6760072595;0.5753306914;0.4370565200;0.3459470043
6.6863097399;0.7556987896;0.4382835139;0.4171126485
6.6966122202;0.8955760902;0.4370565200;0.4747813601
6.7069147005;0.9925086055;0.4382835139;0.5336770657
6.7172171809;1.0452693417;0.4382835139;0.5815298264
6.7275196612;1.0428153540;0.4395105078;0.6146586607
6.7378221416;0.9974165810;0.4407375016;0.6465605012
6.7481246219;0.9201159675;0.4407375016;0.6686463908
6.7584271022;0.8219564583;0.4395105078;0.6784623417
6.7687295826;0.7090730227;0.4395105078;0.6821433233
6.7790320629;0.6023245565;0.4419644955;0.6784623417
6.7893345433;0.5115270104;0.4358295262;0.6747813601
6.7996370236;0.4366803847;0.4382835139;0.6649654092
6.8099395039;0.3949625933;0.4395105078;0.6600574338
6.8202419843;0.3998705687;0.4321485446;0.6490144890
6.8305444646;0.4403613663;0.4346025323;0.6441065135
6.8408469449;0.5348398939;0.4309215507;0.6477874951
6.8511494253;0.6747171945;0.4333755384;0.6576034460
6.8614519056;0.8489503233;0.4358295262;0.6772353479
6.8717543860;1.0477233295;0.4358295262;0.7115911761
6.8820568663;1.2636742497;0.4358295262;0.7471739982
6.8923593466;1.4845331454;0.4358295262;0.7852108080
6.9026618270;1.6955760902;0.4419644955;0.8367445503
6.9129643073;1.8869871331;0.4493264587;0.8907322804
6.9232667877;2.0452693417;0.4566884219;0.9434930166
6.9335692680;2.1569257834;0.4689583605;0.9901187834
6.9438717483;2.2182754767;0.4812282992;1.0306095810
6.9541742287;2.2182754767;0.4910442501;1.0637384154
6.9644767090;2.1655147405;0.5045411826;1.0821433233
6.9747791894;2.0612202620;0.5180381151;1.0907322804
6.9850816697;1.9127540043;0.5315350476;1.0833703172
6.9953841500;1.7336129000;0.5352160292;1.0649654092
7.0056866304;1.5336129000;0.5438049863;1.0330635687
7.0159891107;1.3225699552;0.5536209372;0.9815298264
7.0262915910;1.1201159675;0.5646638820;0.9189531393
7.0365940714;0.9397478693;0.5744798329;0.8441065135
7.0468965517;0.7790116730;0.5744798329;0.7655789061
7.0571990321;0.6624472558;0.5793878084;0.6796893356
7.0675015124;0.5888276239;0.5830687900;0.5987077405
7.0778039927;0.5544717957;0.5879767654;0.5226341209
7.0881064731;0.5728767037;0.5977927164;0.4539224644
7.0984089534;0.6244104460;0.5977927164;0.3974807466
7.1087114338;0.7066190350;0.5965657225;0.3520819736
7.1190139141;0.8060055380;0.6014736980;0.3140451638
7.1293163944;0.9139809982;0.6027006918;0.2858243049
7.1396188748;1.0195024706;0.6076086673;0.2661924031
7.1499213551;1.1090730227;0.6100626550;0.2490144890
7.1602238355;1.1826926546;0.6137436366;0.2367445503
7.1705263158;1.2231834522;0.6137436366;0.2269285994
7.1808287961;1.2293184215;0.6161976243;0.2183396423
7.1911312765;1.1888276239;0.6198786059;0.2036157160
7.2014337568;1.1053920411;0.6186516121;0.1888917896
7.2117362371;0.9839196485;0.6198786059;0.1643519123
7.2220387175;0.8268644338;0.6211055998;0.1275420963
7.2323411978;0.6317724092;0.6198786059;0.0796893356
7.2426436782;0.4158214890;0.6137436366;0.0257016055
7.2529461585;0.1937355994;0.6100626550;-0.0442370448
7.2632486388;-0.0271232963;0.6149706305;-0.1288996215
7.2735511192;-0.2504361797;0.6174246182;-0.2295131184
7.2838535995;-0.4590251368;0.6161976243;-0.3374885785
7.2941560799;-0.6418472227;0.6186516121;-0.4466910325
7.3044585602;-0.7890864865;0.6272405691;-0.5657094374
7.3147610405;-0.9019699221;0.6260135753;-0.6773658791
7.3250635209;-0.9682275908;0.6309215507;-0.7890223208
7.3353660012;-1.0001294313;0.6321485446;-0.8957707871
7.3456684815;-0.9890864865;0.6370565200;-0.9890223208
7.3559709619;-0.9338717626;0.6480994648;-1.0724579037
7.3662734422;-0.8528901675;0.6542344341;-1.1411695601
7.3765759226;-0.7498226828;0.6554614280;-1.1951572902
7.3868784029;-0.6381662411;0.6542344341;-1.2331941000
7.3971808832;-0.5240558116;0.6652773789;-1.2540529957
7.4074833636;-0.4258963024;0.6603694035;-1.2638689466
7.4177858439;-0.3498226828;0.6652773789;-1.2577339773
7.4280883243;-0.3044239098;0.6615963973;-1.2479180264
7.4383908046;-0.2958349528;0.6530074403;-1.2258321368
7.4486932849;-0.3289637871;0.6505534526;-1.1963842840
7.4589957653;-0.4025834190;0.6480994648;-1.1779793761
7.4692982456;-0.5081048914;0.6493264587;-1.1608014620
7.4796007260;-0.6492091859;0.6480994648;-1.1436235478
7.4899032063;-0.8136263638;0.6444184832;-1.1350345908
7.5002056866;-0.9890864865;0.6468724710;-1.1473045294
7.5105081670;-1.1645466092;0.6468724710;-1.1558934865
7.5208106473;-1.3314177748;0.6579154157;-1.1804333638
7.5311131276;-1.4725220693;0.6652773789;-1.2184701736
7.5414156080;-1.5841785110;0.6763203237;-1.2589609712
7.5517180883;-1.6492091859;0.6885902624;-1.3043597442
7.5620205687;-1.6700680816;0.7020871949;-1.3460775356
7.5723230490;-1.6467551982;0.7155841274;-1.3902493147
7.5826255293;-1.5768165478;0.7339890354;-1.4295131184
7.5929280097;-1.4614791245;0.7438049863;-1.4540529957
7.6032304900;-1.3154668546;0.7548479311;-1.4601879650
7.6135329704;-1.1485956889;0.7634368881;-1.4626419527
7.6238354507;-0.9694545847;0.7781608145;-1.4368750816
7.6341379310;-0.7903134804;0.7830687900;-1.3927033024
7.6444404114;-0.6197613331;0.7867497716;-1.3325806031
7.6547428917;-0.4798840325;0.7928847409;-1.2565069834
7.6650453721;-0.3620926215;0.7855227777;-1.1669364313
7.6753478524;-0.2798840325;0.7842957838;-1.0626419527
7.6856503327;-0.2357122534;0.7830687900;-0.9509855110
7.6959528131;-0.2283502902;0.7830687900;-0.8393290693
7.7062552934;-0.2541171613;0.7781608145;-0.7203106644
7.7165577737;-0.3142398607;0.7707988513;-0.6098812166
7.7268602541;-0.4050374067;0.7683448636;-0.5019057564
7.7371627344;-0.5081048914;0.7671178697;-0.4037462472
7.7474652148;-0.6160803515;0.7646638820;-0.3154026889
7.7577676951;-0.7191478362;0.7597559065;-0.2368750816
7.7680701754;-0.8173073454;0.7597559065;-0.1693904190
7.7783726558;-0.8884729896;0.7585289127;-0.1117217073
7.7886751361;-0.9350987564;0.7536209372;-0.0601879650
7.7989776165;-0.9485956889;0.7487129618;-0.0147891920
7.8092800968;-0.9289637871;0.7487129618;0.0220206239
7.8195825771;-0.8725220693;0.7425779924;0.0502414828
7.8298850575;-0.7780435417;0.7413509986;0.0919592742
7.8401875378;-0.6479821920;0.7413509986;0.1312230779
7.8504900181;-0.4946079589;0.7388970108;0.1803028325
7.8607924985;-0.3265097994;0.7388970108;0.2367445503
7.8710949788;-0.1449147074;0.7364430231;0.3017752252
7.8813974592;0.0366803847;0.7241730845;0.3766218509
7.8916999395;0.1961895871;0.7180381151;0.4661924031
7.9020024198;0.3471098325;0.7119031458;0.5631249184
7.9123049002;0.4734902006;0.7131301397;0.6711003785
7.9226073805;0.5642877466;0.7119031458;0.7815298264
7.9329098609;0.6219564583;0.7057681765;0.8968672497
7.9432123412;0.6391343724;0.7069951703;1.0158856546
7.9535148215;0.6207294644;0.7008602010;1.1373580473
7.9638173019;0.5606067650;0.6947252317;1.2514684767
7.9741197822;0.4673552313;0.6996332072;1.3582169430
7.9844222626;0.3532448018;0.6934982378;1.4502414828
7.9947247429;0.2268644338;0.6873632685;1.5250881086
8.0050272232;0.0980300779;0.6824552930;1.5864378019
8.0153297036;-0.0185343393;0.6836822869;1.6379715442
8.0256321839;-0.1314177748;0.6775473176;1.6735543663
8.0359346642;-0.2087183883;0.6714123483;1.6870512988
8.0462371446;-0.2565711491;0.6652773789;1.6919592742
8.0565396249;-0.2712950755;0.6615963973;1.6833703172
8.0668421053;-0.2430742166;0.6542344341;1.6686463908
8.0771445856;-0.1706815785;0.6493264587;1.6477874951
8.0874470659;-0.0676140939;0.6505534526;1.6183396423
8.0977495463;0.0612202620;0.6431914894;1.5901187834
8.1080520266;0.2084595258;0.6419644955;1.5655789061
8.1183545070;0.3618337589;0.6431914894;1.5434930166
8.1286569873;0.5164349859;0.6480994648;1.5275420963
8.1389594676;0.6550852926;0.6554614280;1.5115911761
8.1492619480;0.7741036976;0.6579154157;1.5042292129
8.1595644283;0.8612202620;0.6701853544;1.4968672497
8.1698669087;0.8992570718;0.6800013053;1.4968672497
8.1801693890;0.9029380534;0.6873632685;1.5079101945
8.1904718693;0.8698092190;0.6959522256;1.5103641822
8.2007743497;0.7925086055;0.6996332072;1.5066832006
8.2110768300;0.6833061515;0.7033141887;1.5066832006
8.2213793103;0.5446558448;0.7082221642;1.4907322804
8.2316817907;0.3949625933;0.7082221642;1.4723273724
8.2419842710;0.2403613663;0.7155841274;1.4453335074
8.2522867514;0.0992570718;0.7155841274;1.3962537528
8.2625892317;-0.0271232963;0.7168111213;1.3361310534
8.2728917120;-0.1277367932;0.7241730845;1.2625114215
8.2831941924;-0.2013564251;0.7229460906;1.1778488448
8.2934966727;-0.2369392472;0.7241730845;1.0845973111
8.3037991531;-0.2393932350;0.7241730845;0.9778488448
8.3141016334;-0.1989024374;0.7241730845;0.8686463908
8.3244041137;-0.1252828055;0.7204921029;0.7545359614
8.3347065941;-0.0283502902;0.7290810599;0.6379715442
8.3450090744;0.0894411209;0.7278540660;0.5238611147
8.3553115547;0.2195024706;0.7278540660;0.4085236914
8.3656140351;0.3630607528;0.7352160292;0.3005482313
8.3759165154;0.5066190350;0.7450319802;0.1962537528
8.3862189958;0.6329994031;0.7511669495;0.0980942436
8.3965214761;0.7385208755;0.7523939433;0.0134316669
8.4068239564;0.8195024706;0.7560749249;-0.0626419527
8.4171264368;0.8685822252;0.7585289127;-0.1411695601
8.4274289171;0.8747171945;0.7609829004;-0.2111082104
8.4377313975;0.8501773172;0.7634368881;-0.2835008485
8.4480338778;0.7937355994;0.7609829004;-0.3460775356
8.4583363581;0.7017110595;0.7609829004;-0.4098812166
8.4686388385;0.5888276239;0.7597559065;-0.4785928730
8.4789413188;0.4575392804;0.7573019188;-0.5485315233
8.4892437992;0.3201159675;0.7585289127;-0.6196971675
8.4995462795;0.1790116730;0.7597559065;-0.6920898055
8.5098487598;0.0587662742;0.7622098943;-0.7730714006
8.5201512402;-0.0430742166;0.7634368881;-0.8540529957
8.5304537205;-0.1191478362;0.7683448636;-0.9387155724
8.5407562008;-0.1633196153;0.7757068268;-1.0221511552
8.5510586812;-0.1719085724;0.7818417961;-1.1080407258
8.5613611615;-0.1412337258;0.7830687900;-1.2012922595
8.5716636419;-0.0762030509;0.7916577470;-1.2822738546
8.5819661222;0.0182754767;0.7916577470;-1.3608014620
8.5922686025;0.1336129000;0.7867497716;-1.4270591307
8.6025710829;0.2808521638;0.7904307532;-1.4871818300
8.6128735632;0.4379073785;0.7904307532;-1.5374885785
8.6231760436;0.5826926546;0.7892037593;-1.5828873515
8.6334785239;0.7250239430;0.7855227777;-1.6172431797
8.6437810042;0.8403613663;0.7732528391;-1.6405560632
8.6540834846;0.9201159675;0.7658908759;-1.6515990080
8.6643859649;0.9630607528;0.7573019188;-1.6552799896
8.6746884453;0.9655147405;0.7474859679;-1.6515990080
8.6849909256;0.9225699552;0.7388970108;-1.6479180264
8.6952934059;0.8477233295;0.7254000783;-1.6307401123
8.7055958863;0.7372938816;0.7119031458;-1.6172431797
8.7158983666;0.5986435749;0.7119031458;-1.6012922595
8.7262008469;0.4403613663;0.7020871949;-1.5853413393
8.7365033273;0.2747171945;0.6971792194;-1.5608014620
8.7468058076;0.1250239430;0.6885902624;-1.5423965540
8.7571082880;-0.0099453822;0.6898172562;-1.5252186399
8.7674107683;-0.1216018239;0.6922712440;-1.5104947135
8.7777132486;-0.2038104129;0.6959522256;-1.4896358178
8.7880157290;-0.2492091859;0.6996332072;-1.4675499282
8.7983182093;-0.2590251368;0.6959522256;-1.4442370448
8.8086206897;-0.2332582656;0.7020871949;-1.4111082104
8.8189231700;-0.1682275908;0.7045411826;-1.3755253883
8.8292256503;-0.0762030509;0.7020871949;-1.3325806031
8.8395281307;0.0231834522;0.6959522256;-1.2945437932
8.8498306110;0.1274779307;0.6947252317;-1.2356480877
8.8601330913;0.2391343724;0.6885902624;-1.1742983945
8.8704355717;0.3422018571;0.6836822869;-1.1068137319
8.8807380520;0.4280914276;0.6787743114;-1.0295131184
8.8910405324;0.4796251699;0.6726393421;-0.9473045294
8.9013430127;0.5066190350;0.6677313667;-0.8614149589
8.9116454930;0.4955760902;0.6566884219;-0.7792063699
8.9219479734;0.4452693417;0.6530074403;-0.6810468607
8.9322504537;0.3679687282;0.6431914894;-0.5877953270
8.9425529341;0.2550852926;0.6358295262;-0.5006787626
8.9528554144;0.1152079920;0.6296945568;-0.4074272288
8.9631578947;-0.0381662411;0.6321485446;-0.3239916460
8.9734603751;-0.2062644006;0.6296945568;-0.2344210939
8.9837628554;-0.3780435417;0.6260135753;-0.1546664926
8.9940653358;-0.5412337258;0.6247865814;-0.0736848975
9.0043678161;-0.6970619466;0.6223325937;-0.0062002350
9.0146702964;-0.8344852595;0.6211055998;0.0539224644
9.0249727768;-0.9424607196;0.6174246182;0.1226341209
9.0352752571;-1.0123993699;0.6112896489;0.1925727712
9.0455777374;-1.0479821920;0.6076086673;0.2625114215
9.0558802178;-1.0528901675;0.6027006918;0.3287690902
9.0661826981;-1.0283502902;0.6014736980;0.3987077405
9.0764851785;-0.9682275908;0.5953387286;0.4711003785
9.0867876588;-0.8933809650;0.5892037593;0.5422660227
9.0970901391;-0.7976754435;0.5818417961;0.6146586607
9.1073926195;-0.6970619466;0.5793878084;0.6919592742
9.1176950998;-0.5989024374;0.5793878084;0.7668059000
9.1279975802;-0.5130128669;0.5732528391;0.8477874951
9.1383000605;-0.4443012104;0.5683448636;0.9214071270
9.1486025408;-0.4013564251;0.5671178697;0.9974807466
9.1589050212;-0.3829515172;0.5683448636;1.0686463908
9.1692075015;-0.4013564251;0.5634368881;1.1324500718
9.1795099819;-0.4614791245;0.5634368881;1.1950267589
9.1898124622;-0.5400067319;0.5573019188;1.2416525258
9.2001149425;-0.6528901675;0.5511669495;1.2845973111
9.2104174229;-0.7866324988;0.5499399556;1.3177261454
9.2207199032;-0.9277367932;0.5425779924;1.3410390288
9.2310223835;-1.0737490632;0.5376700170;1.3545359614
9.2413248639;-1.2160803515;0.5290810599;1.3618979246
9.2516273442;-1.3387797380;0.5119031458;1.3606709307
9.2619298246;-1.4308042779;0.5020871949;1.3533089675
9.2722323049;-1.4896999834;0.4885902624;1.3496279859
9.2825347852;-1.5068778975;0.4763203237;1.3373580473
9.2928372656;-1.4872459957;0.4665043728;1.3250881086
9.3031397459;-1.4320312718;0.4591424096;1.3054562068
9.3134422263;-1.3387797380;0.4468724710;1.2907322804
9.3237447066;-1.2074913945;0.4431914894;1.2796893356
9.3340471869;-1.0614791245;0.4321485446;1.2674193969
9.3443496673;-0.8982889405;0.4247865814;1.2588304399
9.3546521476;-0.7412337258;0.4161976243;1.2502414828
9.3649546279;-0.5854055049;0.4161976243;1.2428795196
9.3752571083;-0.4443012104;0.4186516121;1.2367445503
9.3855595886;-0.3265097994;0.4137436366;1.2257016055
9.3958620690;-0.2381662411;0.4198786059;1.2158856546
9.4061645493;-0.1804975294;0.4161976243;1.2036157160
9.4164670296;-0.1547306583;0.4137436366;1.1815298264
9.4267695100;-0.1596386337;0.4174246182;1.1496279859
9.4370719903;-0.1952214558;0.4161976243;1.1177261454
9.4473744707;-0.2504361797;0.4137436366;1.0747813601
9.4576769510;-0.3142398607;0.4112896489;1.0269285994
9.4679794313;-0.3804975294;0.4112896489;0.9655789061
9.4782819117;-0.4516631736;0.4112896489;0.8968672497
9.4885843920;-0.5056509037;0.4125166427;0.8183396423
9.4988868724;-0.5400067319;0.4063816734;0.7349040595
9.5091893527;-0.5498226828;0.4112896489;0.6551494583
9.5194918330;-0.5277367932;0.4174246182;0.5704868816
9.5297943134;-0.4811110264;0.4161976243;0.4821433233
9.5400967937;-0.4013564251;0.4186516121;0.3888917896
9.5503992740;-0.2860190018;0.4235595875;0.3115911761
9.5607017544;-0.1510496767;0.4321485446;0.2330635687
9.5710042347;0.0010975626;0.4333755384;0.1545359614
9.5813067151;0.1704227160;0.4235595875;0.0870512988
9.5916091954;0.3556987896;0.4296945568;0.0342905626
9.6019116757;0.5446558448;0.4346025323;-0.0160161859
9.6122141561;0.7139809982;0.4431914894;-0.0626419527
9.6225166364;0.8734902006;0.4517804464;-0.1129487012
9.6328191168;1.0109135135;0.4505534526;-0.1558934865
9.6431215971;1.1201159675;0.4505534526;-0.1927033024
9.6534240774;1.1961895871;0.4517804464;-0.2282861245
9.6637265578;1.2501773172;0.4554614280;-0.2736848975
9.6740290381;1.2612202620;0.4579154157;-0.3141756951
9.6843315185;1.2477233295;0.4579154157;-0.3571204804
9.6946339988;1.2096865196;0.4566884219;-0.4037462472
9.7049364791;1.1446558448;0.4603694035;-0.4589609712
9.7152389595;1.0673552313;0.4591424096;-0.5190836705
9.7255414398;0.9876006301;0.4542344341;-0.5718444067
9.7358439201;0.9078460288;0.4542344341;-0.6368750816
9.7461464005;0.8391343724;0.4517804464;-0.7019057564
9.7564488808;0.7925086055;0.4579154157;-0.7657094374
9.7667513612;0.7679687282;0.4566884219;-0.8295131184
9.7770538415;0.7655147405;0.4566884219;-0.8957707871
9.7873563218;0.7998705687;0.4579154157;-0.9534394988
9.7976588022;0.8575392804;0.4579154157;-1.0074272288
9.8079612825;0.9397478693;0.4591424096;-1.0528260018
9.8182637629;1.0538582988;0.4505534526;-1.0847278423
9.8285662432;1.1790116730;0.4468724710;-1.1080407258
9.8388687235;1.0538582988;0.4505534526;-1.0847278423
9.8491712039;1.1790116730;0.4468724710;-1.1080407258
9.8594736842;1.3017110595;0.4395105078;-1.1239916460
9.8697761645;1.4231834522;0.4296945568;-1.1288996215
9.8800786449;1.5287049245;0.4186516121;-1.1301266153
9.8903811252;1.6133675012;0.4137436366;-1.1239916460
9.9006836056;1.6722632068;0.4051546795;-1.1068137319
9.9109860859;1.6980300779;0.3879767654;-1.0847278423
9.9212885662;1.6857601393;0.3793878084;-1.0577339773
9.9315910466;1.6354533908;0.3695718575;-1.0270591307
9.9418935269;1.5507908141;0.3622098943;-0.9963842840
9.9521960073;1.4391343724;0.3438049863;-0.9767523822
9.9624984876;1.3029380534;0.3327620415;-0.9546664926
9.9728009679;1.1483368264;0.3303080538;-0.9362615846
9.9831034483;0.9802386669;0.3204921029;-0.9227646521
9.9934059286;0.8145944951;0.3192651090;-0.9129487012
10.0037084090;0.6673552313;0.3155841274;-0.8982247748
10.0140108893;0.5323859061;0.3094491581;-0.8908628116
10.0243133696;0.4195024706;0.3069951703;-0.8884088239
10.0346158500;0.3262509368;0.3020871949;-0.8798198669
10.0449183303;0.2649012436;0.2996332072;-0.8785928730
10.0552208106;0.2293184215;0.2984062133;-0.8700039159
10.0655232910;0.2109135135;0.2959522256;-0.8577339773
10.0758257713;0.2207294644;0.2959522256;-0.8356480877
10.0861282517;0.2501773172;0.2910442501;-0.8098812166
10.0964307320;0.2869871331;0.2873632685;-0.7804333638
10.1067332123;0.3201159675;0.2849092808;-0.7411695601
10.1170356927;0.3532448018;0.2861362746;-0.7006787626
10.1273381730;0.3691957221;0.2824552930;-0.6417830570
10.1376406534;0.3704227160;0.2775473176;-0.5841143454
10.1479431337;0.3544717957;0.2738663360;-0.5190836705
10.1582456140;0.3152079920;0.2701853544;-0.4454640386
10.1685480944;0.2403613663;0.2591424096;-0.3742983945
10.1788505747;0.1434288509;0.2554614280;-0.3006787626
10.1891530551;0.0244104460;0.2615963973;-0.2258321368
10.1994555354;-0.1191478362;0.2640503851;-0.1558934865
10.2097580157;-0.2786570386;0.2554614280;-0.0847278423
10.2200604961;-0.4492091859;0.2566884219;-0.0184701736
10.2303629764;-0.6283502902;0.2566884219;0.0342905626
10.2406654567;-0.7964484497;0.2493264587;0.0833703172
10.2509679371;-0.9682275908;0.2444184832;0.1422660227
10.2612704174;-1.1216018239;0.2395105078;0.1815298264
10.2715728978;-1.2528901675;0.2370565200;0.2232476178
10.2818753781;-1.3559576521;0.2333755384;0.2612844276
10.2921778584;-1.4320312718;0.2296945568;0.2907322804
10.3024803388;-1.4798840325;0.2223325937;0.3250881086
10.3127828191;-1.4982889405;0.2235595875;0.3471739982
10.3230852995;-1.4823380202;0.2211055998;0.3729408693
10.3333877798;-1.4381662411;0.2161976243;0.3962537528
10.3436902601;-1.3817245233;0.2125166427;0.4257016055
10.3539927405;-1.3117858730;0.2100626550;0.4465605012
10.3642952208;-1.2320312718;0.2039276857;0.4698733847
10.3745977011;-1.1571846460;0.2014736980;0.5042292129
10.3849001815;-1.0921539712;0.1977927164;0.5410390288
10.3952026618;-1.0479821920;0.1916577470;0.5753948571
10.4055051422;-1.0209883270;0.1916577470;0.6122046730
10.4158076225;-1.0160803515;0.1867497716;0.6514684767
10.4261101028;-1.0430742166;0.1879767654;0.6980942436
10.4364125832;-1.0995159343;0.1781608145;0.7385850411
10.4467150635;-1.1743625601;0.1732528391;0.7778488448
10.4570175439;-1.3670005969;0.1597559065;0.8416525258
10.4673200242;-1.3670005969;0.1597559065;0.8416525258
10.4776225045;-1.4712950755;0.1499399556;0.8686463908
10.4879249849;-1.5706815785;0.1364430231;0.8956402558
10.4982274652;-1.6479821920;0.1266270722;0.9079101945
10.5085299456;-1.7068778975;0.1155841274;0.9177261454
10.5188324259;-1.7326447687;0.1082221642;0.9189531393
10.5291349062;-1.7289637871;0.0934982378;0.9201801331
10.5394373866;-1.6909269773;0.0812282992;0.9066832006
10.5497398669;-1.6222153209;0.0775473176;0.8895052865
10.5600423472;-1.5203748301;0.0701853544;0.8760083540
10.5703448276;-1.3927674681;0.0603694035;0.8514684767
10.5806473079;-1.2455282043;0.0566884219;0.8244746117
10.5909497883;-1.0835650141;0.0566884219;0.7999347344
10.6012522686;-0.9166938485;0.0554614280;0.7680328939
10.6115547489;-0.7510496767;0.0530074403;0.7385850411
10.6218572293;-0.5952214558;0.0493264587;0.7140451638
10.6321597096;-0.4553441552;0.0505534526;0.6882782927
10.6424621900;-0.3375527442;0.0542344341;0.6612844276
10.6527646703;-0.2357122534;0.0542344341;0.6404255319
10.6630671506;-0.1645466092;0.0542344341;0.6158856546
10.6733696310;-0.1142398607;0.0530074403;0.5937997650
10.6836721113;-0.0872459957;0.0517804464;0.5729408693
10.6939745917;-0.0737490632;0.0554614280;0.5484009920
10.7042770720;-0.0737490632;0.0542344341;0.5287690902
10.7145795523;-0.0933809650;0.0530074403;0.5054562068
10.7248820327;-0.1130128669;0.0554614280;0.4784623417
10.7351845130;-0.1216018239;0.0542344341;0.4502414828
10.7454869933;-0.1265097994;0.0542344341;0.4281555933
10.7557894737;-0.1142398607;0.0542344341;0.3999347344
10.7660919540;-0.0860190018;0.0566884219;0.3668059000
10.7763944344;-0.0357122534;0.0554614280;0.3299960841
10.7866969147;0.0342263969;0.0566884219;0.2870512988
10.7969993950;0.1213429614;0.0566884219;0.2453335074
10.8073018754;0.2403613663;0.0615963973;0.1974807466
10.8176043557;0.3814656607;0.0628233912;0.1434930166
10.8279068361;0.5336129000;0.0689583605;0.0931862681
10.8382093164;0.6906681147;0.0750933299;0.0391985380
10.8485117967;0.8599932681;0.0800013053;-0.0135621981
10.8588142771;1.0231834522;0.0800013053;-0.0736848975
10.8691167574;1.1741036976;0.0849092808;-0.1338075969
10.8794192377;1.3127540043;0.0836822869;-0.1963842840
10.8897217181;1.4280914276;0.0849092808;-0.2540529957
10.9000241984;1.5164349859;0.0861362746;-0.3080407258
10.9103266788;1.5851466423;0.0861362746;-0.3608014620
10.9206291591;1.6145944951;0.0849092808;-0.4037462472
10.9309316394;1.6231834522;0.0836822869;-0.4479180264
10.9412341198;1.5937355994;0.0800013053;-0.4859548362
10.9515366001;1.5532448018;0.0763203237;-0.5178566767
10.9618390805;1.4931221025;0.0763203237;-0.5485315233
10.9721415608;1.4133675012;0.0689583605;-0.5718444067
10.9824440411;1.3287049245;0.0652773789;-0.5939302963
10.9927465215;1.2489503233;0.0628233912;-0.6074272288
11.0030490018;1.1814656607;0.0628233912;-0.6196971675
11.0133514822;1.1274779307;0.0591424096;-0.6381020754
11.0236539625;1.0906681147;0.0566884219;-0.6479180264
11.0339564428;1.0796251699;0.0566884219;-0.6565069834
11.0442589232;1.0943490963;0.0554614280;-0.6675499282
11.0545614035;1.1299319184;0.0542344341;-0.6773658791
11.0648638838;1.1863736362;0.0554614280;-0.6908628116
11.0751663642;1.2464963356;0.0542344341;-0.6982247748
11.0854688445;1.3237969491;0.0468724710;-0.7141756951
11.0957713249;1.3974165810;0.0370565200;-0.7313536092
11.1060738052;1.4710362129;0.0321485446;-0.7497585172
11.1163762855;1.5225699552;0.0247865814;-0.7657094374
11.1266787659;1.5556987896;0.0235595875;-0.7828873515
11.1369812462;1.5593797712;0.0125166427;-0.8012922595
11.1472837266;1.5348398939;0.0039276857;-0.8184701736
11.1575862069;1.4808521638;-0.0022072836;-0.8331941000
11.1678886872;1.3998705687;-0.0107962407;-0.8393290693
11.1781911676;1.2833061515;-0.0181582039;-0.8466910325
11.1884936479;1.1507908141;-0.0255201671;-0.8442370448
11.1987961283;0.9974165810;-0.0353361180;-0.8381020754
11.2090986086;0.8366803847;-0.0365631119;-0.8282861245
11.2194010889;0.6698092190;-0.0426980812;-0.8098812166
11.2297035693;0.5103000166;-0.0463790628;-0.7865683331
11.2400060496;0.3606067650;-0.0549680198;-0.7546664926
11.2503085299;0.2145944951;-0.0598759953;-0.7166296828
11.2606110103;0.0968030841;-0.0635569769;-0.6810468607
11.2709134906;0.0010975626;-0.0623299830;-0.6381020754
11.2812159710;-0.0774300448;-0.0598759953;-0.5914763086
11.2915184513;-0.1314177748;-0.0623299830;-0.5436235478
11.3018209316;-0.1694545847;-0.0660109646;-0.4945437932
11.3121234120;-0.1890864865;-0.0660109646;-0.4466910325
