Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
9.6632495164;-0.4541171613;-0.8009802898;-0.3411695601
9.6735735010;-0.2627061184;-0.8022072836;-0.1313536092
9.6838974855;-0.2627061184;-0.8022072836;-0.1313536092
9.6942214700;-0.0492091859;-0.7997532959;0.0171126485
9.7045454545;0.0477233295;-0.8058882652;0.0674193969
9.7148694391;0.0477233295;-0.8058882652;0.0674193969
9.7251934236;0.1839196485;-0.8095692468;0.1545359614
9.7355174081;0.2158214890;-0.8107962407;0.1839838141
9.7458413926;0.2256374399;-0.8095692468;0.2158856546
9.7561653772;0.1974165810;-0.8144772223;0.2453335074
9.7664893617;0.1974165810;-0.8144772223;0.2453335074
9.7768133462;0.1397478693;-0.8107962407;0.2796893356
9.7871373308;-0.0406202288;-0.8058882652;0.3704868816
9.7974613153;-0.1608656276;-0.8058882652;0.4330635687
9.8077852998;-0.1608656276;-0.8058882652;0.4330635687
9.8181092843;-0.2884729896;-0.8071152591;0.5103641822
9.8284332689;-0.4099453822;-0.8144772223;0.6048427098
9.8387572534;-0.5191478362;-0.8206121916;0.7042292129
9.8490812379;-0.6087183883;-0.8279741548;0.8244746117
9.8594052224;-0.6762030509;-0.8353361180;0.9508549798
9.8697292070;-0.7105588791;-0.8414710873;1.0833703172
9.8800531915;-0.7031969159;-0.8476060567;1.2220206239
9.8903771760;-0.6651601061;-0.8549680198;1.3557629552
9.9007011605;-0.5841785110;-0.8660109646;1.4796893356
9.9110251451;-0.4688410877;-0.8782809033;1.5888917896
9.9213491296;-0.3326447687;-0.8880968542;1.6882782927
9.9316731141;-0.1804975294;-0.8844158726;1.7655789061
9.9419970986;-0.0148533577;-0.8831888787;1.8220206239
9.9523210832;0.1397478693;-0.8930048297;1.8526954706
9.9626450677;0.2894411209;-0.8930048297;1.8649654092
9.9729690522;0.4109135135;-0.8807348910;1.8514684767
9.9832930368;0.5066190350;-0.8684649524;1.8146586607
9.9936170213;0.5716497098;-0.8623299830;1.7606709307
10.0039410058;0.5925086055;-0.8537410260;1.6944132620
10.0142649903;0.5814656607;-0.8463790628;1.6220206239
10.0245889749;0.5287049245;-0.8353361180;1.5471739982
10.0349129594;0.4538582988;-0.8279741548;1.4723273724
10.0452369439;0.3507908141;-0.8267471609;1.4048427098
10.0555609284;0.2403613663;-0.8193851978;1.3471739982
10.0658849130;0.1250239430;-0.8193851978;1.3042292129
10.0762088975;0.0268644338;-0.8230661793;1.2637384154
10.0865328820;-0.0577981429;-0.8157042162;1.2428795196
10.0968568665;-0.1216018239;-0.8157042162;1.2342905626
10.1071808511;-0.1535036644;-0.8157042162;1.2330635687
10.1175048356;-0.1522766705;-0.8193851978;1.2404255319
10.1278288201;-0.1203748301;-0.8230661793;1.2490144890
10.1381528046;-0.0541171613;-0.8279741548;1.2551494583
10.1484767892;0.0403613663;-0.8292011487;1.2526954706
10.1588007737;0.1446558448;-0.8328821303;1.2441065135
10.1691247582;0.2747171945;-0.8292011487;1.2281555933
10.1794487427;0.4109135135;-0.8255201671;1.1950267589
10.1897727273;0.5397478693;-0.8181582039;1.1398120350
10.2000967118;0.6624472558;-0.8071152591;1.0686463908
10.2104206963;0.7569257834;-0.7960723143;0.9778488448
10.2207446809;0.8280914276;-0.7899373450;0.8649654092
10.2310686654;0.8612202620;-0.7813483879;0.7471739982
10.2413926499;0.8575392804;-0.7703054432;0.6146586607
10.2517166344;0.8280914276;-0.7641704738;0.4784623417
10.2620406190;0.7532448018;-0.7568085106;0.3349040595
10.2723646035;0.6526313049;-0.7519005352;0.1827568203
10.2826885880;0.5360668877;-0.7445385720;0.0502414828
10.2930125725;0.3961895871;-0.7420845843;-0.0798198669
10.3033365571;0.2440423479;-0.7408575904;-0.2098812166
10.3136605416;0.0943490963;-0.7371766088;-0.3276726276
10.3239845261;-0.0467551982;-0.7273606579;-0.4319671061
10.3343085106;-0.1817245233;-0.7249066701;-0.5239916460
10.3446324952;-0.3019699221;-0.7212256886;-0.6049732411
10.3549564797;-0.3866324988;-0.7199986947;-0.6798198669
10.3652804642;-0.4467551982;-0.7163177131;-0.7338075969
10.3756044487;-0.4774300448;-0.7150907192;-0.7828873515
10.3859284333;-0.4712950755;-0.7077287560;-0.8221511552
10.3962524178;-0.4381662411;-0.7052747683;-0.8540529957
10.4065764023;-0.3792705356;-0.7015937867;-0.8822738546
10.4169003868;-0.3056509037;-0.6991397990;-0.9166296828
10.4272243714;-0.2160803515;-0.6966858113;-0.9473045294
10.4375483559;-0.1301907810;-0.6942318235;-0.9755253883
10.4478723404;-0.0479821920;-0.6966858113;-1.0086542227
10.4581963250;0.0195024706;-0.6991397990;-1.0503720141
10.4685203095;0.0599932681;-0.7077287560;-1.0957707871
10.4788442940;0.0698092190;-0.7089557499;-1.1411695601
10.4891682785;0.0575392804;-0.7138637254;-1.1927033024
10.4994922631;0.0121405074;-0.7040477744;-1.2528260018
10.5098162476;-0.0725220693;-0.7052747683;-1.3092677196
10.5201402321;-0.1927674681;-0.7028207806;-1.3706174129
10.5304642166;-0.3400067319;-0.7015937867;-1.4282861245
10.5407882012;-0.5068778975;-0.7003667928;-1.4785928730
10.5511121857;-0.6700680816;-0.7003667928;-1.5264456337
10.5614361702;-0.8443012104;-0.6942318235;-1.5632554497
10.5717601547;-1.0062644006;-0.6856428665;-1.5841143454
10.5820841393;-1.1449147074;-0.6733729278;-1.5939302963
10.5924081238;-1.2516631736;-0.6660109646;-1.5939302963
10.6027321083;-1.3277367932;-0.6549680198;-1.5828873515
10.6130560928;-1.3584116399;-0.6426980812;-1.5546664926
10.6233800774;-1.3449147074;-0.6279741548;-1.5154026889
10.6337040619;-1.2995159343;-0.6144772223;-1.4687769221
10.6440280464;-1.2185343393;-0.6107962407;-1.4111082104
10.6543520309;-1.1081048914;-0.6046612714;-1.3436235478
10.6646760155;-0.9804975294;-0.5985263020;-1.2724579037
10.6750000000;-0.8406202288;-0.5923913327;-1.1976112779
10.6853239845;-0.7044239098;-0.5911643389;-1.1288996215
10.6956479691;-0.5829515172;-0.5911643389;-1.0565069834
10.7059719536;-0.4737490632;-0.5923913327;-0.9902493147
10.7162959381;-0.3903134804;-0.5887103511;-0.9252186399
10.7266199226;-0.3375527442;-0.5923913327;-0.8626419527
10.7369439072;-0.3191478362;-0.5911643389;-0.8098812166
10.7472678917;-0.3252828055;-0.5936183266;-0.7595744681
10.7575918762;-0.3633196153;-0.5923913327;-0.7080407258
10.7679158607;-0.4271232963;-0.5923913327;-0.6515990080
10.7782398453;-0.5044239098;-0.5936183266;-0.6049732411
10.7885638298;-0.5952214558;-0.5936183266;-0.5509855110
10.7988878143;-0.6872459957;-0.5972993082;-0.5006787626
10.8092117988;-0.7719085724;-0.5948453205;-0.4454640386
10.8195357834;-0.8418472227;-0.5936183266;-0.3841143454
10.8298597679;-0.8884729896;-0.5923913327;-0.3190836705
10.8401837524;-0.9093318853;-0.5923913327;-0.2528260018
10.8505077369;-0.9031969159;-0.5936183266;-0.1804333638
10.8608317215;-0.8602521307;-0.5997532959;-0.0994517687
10.8711557060;-0.7829515172;-0.6009802898;-0.0209241613
10.8814796905;-0.6823380202;-0.6022072836;0.0539224644
10.8918036750;-0.5412337258;-0.6058882652;0.1287690902
10.9021276596;-0.3780435417;-0.6083422530;0.2146586607
10.9124516441;-0.1976754435;-0.6157042162;0.2980942436
10.9227756286;-0.0185343393;-0.6169312100;0.3741678632
10.9330996132;0.1642877466;-0.6267471609;0.4539224644
10.9434235977;0.3495638203;-0.6292011487;0.5312230779
10.9537475822;0.5103000166;-0.6328821303;0.6036157160
10.9640715667;0.6526313049;-0.6316551364;0.6698733847
10.9743955513;0.7716497098;-0.6316551364;0.7324500718
10.9847195358;0.8599932681;-0.6279741548;0.7901187834
10.9950435203;0.9115270104;-0.6267471609;0.8428795196
11.0053675048;0.9348398939;-0.6242931732;0.8907322804
11.0156914894;0.9225699552;-0.6242931732;0.9312230779
11.0260154739;0.8857601393;-0.6193851978;0.9692598877
11.0363394584;0.8329994031;-0.6169312100;1.0036157160
11.0466634429;0.7618337589;-0.6144772223;1.0355175565
11.0569874275;0.6869871331;-0.6181582039;1.0551494583
11.0673114120;0.6170484828;-0.6181582039;1.0735543663
11.0776353965;0.5606067650;-0.6181582039;1.0919592742
11.0879593810;0.5274779307;-0.6157042162;1.1091371884
11.0982833656;0.5164349859;-0.6193851978;1.1140451638
11.1086073501;0.5311589123;-0.6157042162;1.1177261454
11.1189313346;0.5826926546;-0.6206121916;1.1201801331
11.1292553191;0.6636742497;-0.6218391855;1.1177261454
11.1395793037;0.7753306914;-0.6144772223;1.1054562068
11.1499032882;0.9078460288;-0.6071152591;1.0944132620
11.1602272727;1.0501773172;-0.5997532959;1.0784623417
11.1705512573;1.2035515503;-0.5936183266;1.0637384154
11.1808752418;1.3544717957;-0.5923913327;1.0416525258
11.1911992263;1.4894411209;-0.5838023757;1.0220206239
11.2015232108;1.5961895871;-0.5739864247;0.9974807466
11.2118471954;1.6747171945;-0.5617164861;0.9668059000
11.2221711799;1.7237969491;-0.5543545229;0.9385850411
11.2324951644;1.7299319184;-0.5469925597;0.9103641822
11.2428191489;1.7029380534;-0.5371766088;0.8735543663
11.2531431335;1.6317724092;-0.5236796763;0.8404255319
11.2634671180;1.5323859061;-0.5150907192;0.8060697037
11.2737911025;1.4133675012;-0.5089557499;0.7717138755
11.2841150870;1.2661282374;-0.5003667928;0.7373580473
11.2944390716;1.1152079920;-0.4856428665;0.7030022190
11.3047630561;0.9606067650;-0.4819618849;0.6625114215
11.3150870406;0.8145944951;-0.4819618849;0.6207936301
11.3254110251;0.6820791577;-0.4795078971;0.5778488448
11.3357350097;0.5741036976;-0.4733729278;0.5312230779
11.3460589942;0.4882141270;-0.4672379585;0.4809163295
11.3563829787;0.4256374399;-0.4684649524;0.4293825871
11.3667069632;0.3949625933;-0.4611029892;0.3680328939
11.3770309478;0.3839196485;-0.4586490014;0.3054562068
11.3873549323;0.3998705687;-0.4598759953;0.2416525258
11.3976789168;0.4317724092;-0.4488330505;0.1692598877
11.4080029014;0.4685822252;-0.4488330505;0.1005482313
11.4183268859;0.5213429614;-0.4463790628;0.0293825871
11.4286508704;0.5667417344;-0.4414710873;-0.0430100509
11.4389748549;0.6023245565;-0.4390170996;-0.1092677196
11.4492988395;0.6207294644;-0.4390170996;-0.1792063699
11.4596228240;0.6133675012;-0.4328821303;-0.2515990080
11.4699468085;0.5814656607;-0.4341091241;-0.3203106644
11.4802707930;0.5188889736;-0.4365631119;-0.3792063699
11.4905947776;0.4293184215;-0.4328821303;-0.4331941000
11.5009187621;0.3176619798;-0.4377901057;-0.4785928730
11.5112427466;0.1790116730;-0.4377901057;-0.5141756951
11.5215667311;0.0170484828;-0.4402440935;-0.5509855110
11.5318907157;-0.1559576521;-0.4365631119;-0.5853413393
11.5422147002;-0.3412337258;-0.4377901057;-0.6049732411
11.5525386847;-0.5289637871;-0.4365631119;-0.6221511552
11.5628626692;-0.7191478362;-0.4377901057;-0.6381020754
11.5731866538;-0.8884729896;-0.4353361180;-0.6528260018
11.5835106383;-1.0320312718;-0.4341091241;-0.6552799896
11.5938346228;-1.1571846460;-0.4341091241;-0.6724579037
11.6041586074;-1.2541171613;-0.4304281425;-0.6761388853
11.6144825919;-1.3191478362;-0.4279741548;-0.6859548362
11.6248065764;-1.3522766705;-0.4157042162;-0.7019057564
11.6351305609;-1.3510496767;-0.4132502284;-0.7141756951
11.6454545455;-1.3277367932;-0.4107962407;-0.7252186399
11.6557785300;-1.2774300448;-0.4071152591;-0.7448505417
11.6661025145;-1.2123993699;-0.4071152591;-0.7755253883
11.6764264990;-1.1412337258;-0.4034342775;-0.7951572902
11.6867504836;-1.0712950755;-0.4009802898;-0.8135621981
11.6970744681;-1.0136263638;-0.3936183266;-0.8381020754
11.7073984526;-0.9731355662;-0.3838023757;-0.8540529957
11.7177224371;-0.9485956889;-0.3874833573;-0.8687769221
11.7280464217;-0.9559576521;-0.3838023757;-0.8810468607
11.7383704062;-0.9866324988;-0.3850293695;-0.8798198669
11.7486943907;-1.0443012104;-0.3813483879;-0.8761388853
11.7590183752;-1.1228288178;-0.3739864247;-0.8650959405
11.7693423598;-1.2246693086;-0.3715324370;-0.8454640386
11.7796663443;-1.3338717626;-0.3653974677;-0.8111082104
11.7899903288;-1.4467551982;-0.3617164861;-0.7718444067
11.8003143133;-1.5510496767;-0.3531275290;-0.7227646521
11.8106382979;-1.6467551982;-0.3494465474;-0.6700039159
11.8209622824;-1.7277367932;-0.3469925597;-0.6123352043
11.8312862669;-1.7706815785;-0.3445385720;-0.5534394988
11.8416102515;-1.7854055049;-0.3396305965;-0.4920898055
11.8519342360;-1.7743625601;-0.3347226211;-0.4270591307
11.8622582205;-1.7252828055;-0.3310416395;-0.3730714006
11.8725822050;-1.6406202288;-0.3310416395;-0.3239916460
11.8829061896;-1.5350987564;-0.3249066701;-0.2736848975
11.8932301741;-1.4025834190;-0.3273606579;-0.2307401123
11.9035541586;-1.2504361797;-0.3224526824;-0.1976112779
11.9138781431;-1.0946079589;-0.3187717008;-0.1657094374
11.9242021277;-0.9326447687;-0.3224526824;-0.1436235478
11.9345261122;-0.7817245233;-0.3224526824;-0.1227646521
11.9448500967;-0.6320312718;-0.3175447070;-0.1080407258
11.9551740812;-0.5031969159;-0.3199986947;-0.0933167994
11.9654980658;-0.3989024374;-0.3187717008;-0.0798198669
11.9758220503;-0.3117858730;-0.3163177131;-0.0626419527
11.9861460348;-0.2455282043;-0.3187717008;-0.0442370448
11.9964700193;-0.2050374067;-0.3175447070;-0.0184701736
12.0067940039;-0.1976754435;-0.3187717008;0.0097506853
12.0171179884;-0.1964484497;-0.3212256886;0.0318365749
12.0274419729;-0.2136263638;-0.3249066701;0.0661924031
12.0377659574;-0.2271232963;-0.3249066701;0.1079101945
12.0480899420;-0.2430742166;-0.3236796763;0.1582169430
12.0584139265;-0.2504361797;-0.3285876517;0.2134316669
12.0687379110;-0.2467551982;-0.3322686333;0.2661924031
12.0790618956;-0.2295772840;-0.3359496149;0.3287690902
12.0893858801;-0.1890864865;-0.3445385720;0.3876647957
12.0997098646;-0.1265097994;-0.3457655659;0.4477874951
12.1100338491;-0.0369392472;-0.3506735413;0.5054562068
12.1203578337;0.0747171945;-0.3555815168;0.5545359614
12.1306818182;0.2047785442;-0.3604894922;0.6011617282
12.1410058027;0.3581527773;-0.3580355045;0.6318365749
12.1513297872;0.5287049245;-0.3555815168;0.6588304399
12.1616537718;0.7053920411;-0.3568085106;0.6735543663
12.1719777563;0.8833061515;-0.3592624984;0.6845973111
12.1823017408;1.0538582988;-0.3494465474;0.6772353479
12.1926257253;1.2096865196;-0.3457655659;0.6637384154
12.2029497099;1.3434288509;-0.3396305965;0.6477874951
12.2132736944;1.4514043111;-0.3347226211;0.6257016055
12.2235976789;1.5348398939;-0.3347226211;0.5937997650
12.2339216634;1.5839196485;-0.3285876517;0.5668059000
12.2442456480;1.6035515503;-0.3212256886;0.5336770657
12.2545696325;1.5986435749;-0.3150907192;0.5017752252
12.2648936170;1.5667417344;-0.3089557499;0.4747813601
12.2752176015;1.5103000166;-0.3089557499;0.4539224644
12.2855415861;1.4415883601;-0.3114097376;0.4318365749
12.2958655706;1.3667417344;-0.3089557499;0.4207936301
12.3061895551;1.2918951086;-0.3052747683;0.4097506853
12.3165135397;1.2280914276;-0.3015937867;0.4097506853
12.3268375242;1.1741036976;-0.2979128051;0.4122046730
12.3371615087;1.1409748632;-0.2954588174;0.4171126485
12.3474854932;1.1299319184;-0.2954588174;0.4293825871
12.3578094778;1.1422018571;-0.2917778358;0.4367445503
12.3681334623;1.1802386669;-0.2880968542;0.4465605012
12.3784574468;1.2403613663;-0.2819618849;0.4526954706
12.3887814313;1.3090730227;-0.2819618849;0.4539224644
12.3991054159;1.3961895871;-0.2795078971;0.4514684767
12.4094294004;1.4759441884;-0.2758269155;0.4306095810
12.4197533849;1.5483368264;-0.2684649524;0.4097506853
12.4300773694;1.6109135135;-0.2561950137;0.3852108080
12.4404013540;1.6550852926;-0.2537410260;0.3447200104
12.4507253385;1.6710362129;-0.2525140321;0.2980942436
12.4610493230;1.6624472558;-0.2451520689;0.2502414828
12.4713733075;1.6121405074;-0.2377901057;0.1888917896
12.4816972921;1.5434288509;-0.2365631119;0.1312230779
12.4920212766;1.4415883601;-0.2304281425;0.0674193969
12.5023452611;1.3188889736;-0.2242931732;0.0097506853
12.5126692456;1.1777846791;-0.2267471609;-0.0442370448
12.5229932302;1.0133675012;-0.2279741548;-0.1006787626
12.5333172147;0.8452693417;-0.2206121916;-0.1509855110
12.5436411992;0.6783981761;-0.2206121916;-0.1939302963
12.5539651838;0.5164349859;-0.2267471609;-0.2258321368
12.5642891683;0.3606067650;-0.2218391855;-0.2626419527
12.5746131528;0.2231834522;-0.2230661793;-0.2871818300
12.5849371373;0.1139809982;-0.2267471609;-0.3006787626
12.5952611219;0.0293184215;-0.2206121916;-0.3117217073
12.6055851064;-0.0369392472;-0.2181582039;-0.3203106644
12.6159090909;-0.0872459957;-0.2181582039;-0.3141756951
12.6262330754;-0.1203748301;-0.2206121916;-0.3080407258
12.6365570600;-0.1326447687;-0.2181582039;-0.3080407258
12.6468810445;-0.1314177748;-0.2206121916;-0.3019057564
12.6572050290;-0.1252828055;-0.2206121916;-0.2933167994
12.6675290135;-0.1179208423;-0.2193851978;-0.2945437932
12.6778529981;-0.1130128669;-0.2206121916;-0.2982247748
12.6881769826;-0.1240558116;-0.2218391855;-0.3031327503
12.6985009671;-0.1547306583;-0.2193851978;-0.3129487012
12.7088249516;-0.1939944620;-0.2193851978;-0.3313536092
12.7191489362;-0.2614791245;-0.2242931732;-0.3473045294
12.7294729207;-0.3535036644;-0.2230661793;-0.3718444067
12.7397969052;-0.4614791245;-0.2267471609;-0.3976112779
12.7501208897;-0.5890864865;-0.2267471609;-0.4270591307
12.7604448743;-0.7375527442;-0.2230661793;-0.4565069834
12.7707688588;-0.8884729896;-0.2193851978;-0.4835008485
12.7810928433;-1.0430742166;-0.2218391855;-0.5068137319
12.7914168279;-1.2001294313;-0.2181582039;-0.5276726276
12.8017408124;-1.3559576521;-0.2107962407;-0.5399425662
12.8120647969;-1.4909269773;-0.2058882652;-0.5522125049
12.8223887814;-1.6087183883;-0.2034342775;-0.5546664926
12.8327127660;-1.6995159343;-0.1997532959;-0.5509855110
12.8430367505;-1.7596386337;-0.1985263020;-0.5387155724
12.8533607350;-1.7927674681;-0.1960723143;-0.5154026889
12.8636847195;-1.7890864865;-0.1899373450;-0.4908628116
12.8740087041;-1.7596386337;-0.1862563634;-0.4552799896
12.8843326886;-1.7056509037;-0.1825753818;-0.4111082104
12.8946566731;-1.6308042779;-0.1776674063;-0.3718444067
12.9049806576;-1.5449147074;-0.1788944002;-0.3288996215
12.9153046422;-1.4577981429;-0.1764404125;-0.2810468607
12.9256286267;-1.3694545847;-0.1739864247;-0.2393290693
12.9359526112;-1.2946079589;-0.1752134186;-0.1939302963
12.9462765957;-1.2332582656;-0.1727594309;-0.1595744681
12.9566005803;-1.1792705356;-0.1788944002;-0.1276726276
12.9669245648;-1.1547306583;-0.1764404125;-0.1006787626
12.9772485493;-1.1510496767;-0.1776674063;-0.0773658791
12.9875725338;-1.1731355662;-0.1752134186;-0.0614149589
12.9978965184;-1.2123993699;-0.1776674063;-0.0565069834
13.0082205029;-1.2663871000;-0.1776674063;-0.0503720141
13.0185444874;-1.3216018239;-0.1764404125;-0.0503720141
13.0288684720;-1.3804975294;-0.1776674063;-0.0515990080
13.0391924565;-1.4295772840;-0.1801213941;-0.0515990080
13.0495164410;-1.4712950755;-0.1727594309;-0.0491450202
13.0598404255;-1.4958349528;-0.1764404125;-0.0442370448
13.0701644101;-1.4884729896;-0.1727594309;-0.0417830570
13.0804883946;-1.4627061184;-0.1715324370;-0.0270591307
13.0908123791;-1.4062644006;-0.1666244616;-0.0111082104
13.1011363636;-1.3130128669;-0.1715324370;0.0072966976
13.1114603482;-1.2062644006;-0.1788944002;0.0293825871
13.1217843327;-1.0676140939;-0.1776674063;0.0600574338
13.1321083172;-0.9019699221;-0.1727594309;0.0944132620
13.1424323017;-0.7301907810;-0.1764404125;0.1398120350
13.1527562863;-0.5571846460;-0.1752134186;0.1815298264
13.1630802708;-0.3817245233;-0.1838023757;0.2281555933
13.1734042553;-0.2160803515;-0.1813483879;0.2735543663
13.1837282398;-0.0663871000;-0.1813483879;0.3115911761
13.1940522244;0.0698092190;-0.1862563634;0.3520819736
13.2043762089;0.1912816117;-0.1936183266;0.3876647957
13.2147001934;0.2857601393;-0.1887103511;0.4109776792
13.2250241779;0.3556987896;-0.1911643389;0.4318365749
13.2353481625;0.4023245565;-0.1874833573;0.4490144890
13.2456721470;0.4354533908;-0.1838023757;0.4612844276
13.2559961315;0.4464963356;-0.1838023757;0.4625114215
13.2663201161;0.4501773172;-0.1862563634;0.4600574338
13.2766441006;0.4464963356;-0.1862563634;0.4526954706
13.2869680851;0.4379073785;-0.1887103511;0.4379715442
13.2972920696;0.4317724092;-0.1788944002;0.4183396423
13.3076160542;0.4342263969;-0.1788944002;0.4023887221
13.3179400387;0.4587662742;-0.1801213941;0.3827568203
13.3282640232;0.4955760902;-0.1825753818;0.3594439368
13.3385880077;0.5569257834;-0.1764404125;0.3349040595
13.3489119923;0.6391343724;-0.1813483879;0.3128181700
13.3592359768;0.7385208755;-0.1788944002;0.2944132620
13.3695599613;0.8538582988;-0.1727594309;0.2796893356
13.3798839458;0.9876006301;-0.1703054432;0.2661924031
13.3902079304;1.1287049245;-0.1690784493;0.2526954706
13.4005319149;1.2722632068;-0.1752134186;0.2490144890
13.4108558994;1.4158214890;-0.1653974677;0.2441065135
13.4211798839;1.5458828387;-0.1653974677;0.2465605012
13.4315038685;1.6575392804;-0.1604894922;0.2514684767
13.4418278530;1.7458828387;-0.1555815168;0.2563764522
13.4521518375;1.8121405074;-0.1543545229;0.2563764522
13.4624758221;1.8550852926;-0.1482195536;0.2576034460
13.4727998066;1.8599932681;-0.1482195536;0.2576034460
13.4831237911;1.8354533908;-0.1469925597;0.2539224644
13.4934477756;1.7900546178;-0.1445385720;0.2514684767
13.5037717602;1.7164349859;-0.1359496149;0.2404255319
13.5140957447;1.6268644338;-0.1334956272;0.2232476178
13.5244197292;1.5237969491;-0.1359496149;0.2060697037
13.5347437137;1.4219564583;-0.1359496149;0.1803028325
13.5450676983;1.3262509368;-0.1310416395;0.1508549798
13.5553916828;1.2329994031;-0.1236796763;0.1128181700
13.5657156673;1.1520178080;-0.1163177131;0.0772353479
13.5760396518;1.0992570718;-0.1126367315;0.0379715442
13.5863636364;1.0661282374;-0.1150907192;-0.0000652656
13.5966876209;1.0514043111;-0.1114097376;-0.0405560632
13.6070116054;1.0587662742;-0.1138637254;-0.0835008485
13.6173355899;1.0783981761;-0.1175447070;-0.1264456337
13.6276595745;1.1053920411;-0.1138637254;-0.1583474742
13.6379835590;1.1422018571;-0.1077287560;-0.1927033024
13.6483075435;1.1753306914;-0.1126367315;-0.2221511552
13.6586315280;1.2047785442;-0.1126367315;-0.2442370448
13.6689555126;1.2195024706;-0.1114097376;-0.2540529957
13.6792794971;1.2195024706;-0.1150907192;-0.2736848975
13.6896034816;1.1949625933;-0.1187717008;-0.2835008485
13.6999274662;1.1434288509;-0.1187717008;-0.2871818300
13.7102514507;1.0673552313;-0.1199986947;-0.2884088239
13.7205754352;0.9679687282;-0.1224526824;-0.2884088239
13.7308994197;0.8489503233;-0.1249066701;-0.2859548362
13.7412234043;0.7053920411;-0.1298146456;-0.2822738546
13.7515473888;0.5532448018;-0.1334956272;-0.2761388853
13.7618713733;0.3826926546;-0.1249066701;-0.2749118914
13.7721953578;0.2109135135;-0.1359496149;-0.2724579037
13.7825193424;0.0464963356;-0.1359496149;-0.2700039159
13.7928433269;-0.1130128669;-0.1261336640;-0.2712309098
13.8031673114;-0.2614791245;-0.1298146456;-0.2822738546
13.8134912959;-0.4013564251;-0.1334956272;-0.2920898055
13.8238152805;-0.5130128669;-0.1310416395;-0.3031327503
13.8341392650;-0.6123993699;-0.1261336640;-0.3190836705
13.8444632495;-0.6884729896;-0.1273606579;-0.3313536092
13.8547872340;-0.7375527442;-0.1261336640;-0.3485315233
13.8651112186;-0.7694545847;-0.1187717008;-0.3632554497
13.8754352031;-0.7817245233;-0.1187717008;-0.3779793761
13.8857591876;-0.7841785110;-0.1175447070;-0.3963842840
13.8960831721;-0.7780435417;-0.1163177131;-0.4074272288
13.9064071567;-0.7645466092;-0.1126367315;-0.4160161859
13.9167311412;-0.7584116399;-0.1138637254;-0.4209241613
13.9270551257;-0.7596386337;-0.1101827438;-0.4282861245
13.9373791103;-0.7719085724;-0.1065017622;-0.4233781491
13.9477030948;-0.8013564251;-0.1040477744;-0.4111082104
13.9580270793;-0.8467551982;-0.1003667928;-0.3963842840
13.9683510638;-0.9105588791;-0.1028207806;-0.3706174129
13.9786750484;-0.9927674681;-0.1015937867;-0.3436235478
13.9889990329;-1.0921539712;-0.1040477744;-0.3117217073
13.9993230174;-1.1964484497;-0.1040477744;-0.2736848975
14.0096470019;-1.3216018239;-0.1052747683;-0.2344210939
14.0199709865;-1.4406202288;-0.1003667928;-0.1963842840
14.0302949710;-1.5584116399;-0.0966858113;-0.1608014620
14.0406189555;-1.6651601061;-0.1003667928;-0.1166296828
14.0509429400;-1.7498226828;-0.1052747683;-0.0798198669
14.0612669246;-1.8173073454;-0.1138637254;-0.0454640386
14.0715909091;-1.8528901675;-0.1065017622;-0.0196971675
14.0819148936;-1.8712950755;-0.1052747683;-0.0000652656
14.0922388781;-1.8627061184;-0.1138637254;0.0171126485
14.1025628627;-1.8234423147;-0.1077287560;0.0257016055
14.1128868472;-1.7620926215;-0.1065017622;0.0293825871
14.1232108317;-1.6725220693;-0.1077287560;0.0330635687
14.1335348162;-1.5768165478;-0.1065017622;0.0342905626
14.1438588008;-1.4676140939;-0.1101827438;0.0293825871
14.1541827853;-1.3559576521;-0.1052747683;0.0330635687
14.1645067698;-1.2455282043;-0.1089557499;0.0330635687
14.1748307544;-1.1449147074;-0.1089557499;0.0355175565
14.1851547389;-1.0639331123;-0.1077287560;0.0391985380
14.1954787234;-0.9976754435;-0.1089557499;0.0502414828
14.2058027079;-0.9547306583;-0.1052747683;0.0588304399
14.2161266925;-0.9142398607;-0.1065017622;0.0784623417
14.2264506770;-0.9019699221;-0.1015937867;0.1017752252
14.2367746615;-0.9056509037;-0.1052747683;0.1214071270
14.2470986460;-0.9142398607;-0.1126367315;0.1508549798
14.2574226306;-0.9228288178;-0.1114097376;0.1852108080
14.2677466151;-0.9363257503;-0.1163177131;0.2281555933
14.2780705996;-0.9412337258;-0.1175447070;0.2637384154
14.2883945841;-0.9338717626;-0.1163177131;0.2956402558
14.2987185687;-0.9142398607;-0.1175447070;0.3324500718
14.3090425532;-0.8749760570;-0.1175447070;0.3618979246
14.3193665377;-0.8087183883;-0.1212256886;0.3950267589
14.3296905222;-0.7265097994;-0.1249066701;0.4171126485
14.3400145068;-0.6197613331;-0.1298146456;0.4355175565
14.3503384913;-0.4958349528;-0.1347226211;0.4490144890
14.3606624758;-0.3645466092;-0.1310416395;0.4576034460
14.3709864603;-0.2111723761;-0.1249066701;0.4539224644
14.3813104449;-0.0541171613;-0.1285876517;0.4539224644
14.3916344294;0.0968030841;-0.1334956272;0.4441065135
14.4019584139;0.2550852926;-0.1347226211;0.4220206239
14.4122823985;0.4084595258;-0.1261336640;0.4011617282
14.4226063830;0.5507908141;-0.1285876517;0.3753948571
14.4329303675;0.6710362129;-0.1212256886;0.3496279859
14.4432543520;0.7716497098;-0.1199986947;0.3226341209
14.4535783366;0.8612202620;-0.1187717008;0.2968672497
