Time (s);Pressure (kPa)
13.2529421353;101.6833344280;18.4579439252
13.2629217604;101.7724537640;18.8317757009
13.2729013855;101.8619463963;18.6448598131
13.2828810106;101.8173320564;18.4579439252
13.2928606357;101.8173320564;18.4579439252
13.3028402608;101.9511750763;19.0186915888
13.3128198859;101.8170134320;19.0186915888
13.3227995110;101.7278940960;18.6448598131
13.3327791361;101.6833344280;18.4579439252
13.3427587612;101.8619463963;18.6448598131
13.3527383863;101.8619463963;18.6448598131
13.3627180114;101.7278940960;18.6448598131
13.3726976365;101.7278940960;18.6448598131
13.3826772616;101.9959986967;18.6448598131
13.3926568867;101.7278940960;18.6448598131
13.4026365118;101.5938417956;18.6448598131
13.4126161369;101.6833344280;18.4579439252
13.4225957620;101.8619463963;18.6448598131
13.4325753871;101.6833344280;18.4579439252
13.4425550122;101.8619463963;18.6448598131
13.4525346373;101.8619463963;18.6448598131
13.4625142624;101.7724537640;18.8317757009
13.4724938875;101.8173320564;18.4579439252
13.4824735126;101.9959986967;18.6448598131
13.4924531377;102.0406677087;18.8317757009
13.5024327628;101.9065607363;18.8317757009
13.5124123879;101.9959986967;18.6448598131
13.5223920130;101.8619463963;18.6448598131
13.5323716381;101.9065607363;18.8317757009
13.5423512632;101.8619463963;18.6448598131
13.5523308883;101.8619463963;18.6448598131
13.5623105134;102.0406677087;18.8317757009
13.5722901385;101.7278940960;18.6448598131
13.5822697637;101.9511750763;19.0186915888
13.5922493888;102.0406677087;18.8317757009
13.6022290139;101.9065607363;18.8317757009
13.6122086390;101.6833344280;18.4579439252
13.6221882641;101.6833344280;18.4579439252
13.6321678892;102.1300509971;18.6448598131
13.6421475143;101.7278940960;18.6448598131
13.6521271394;101.5938417956;18.6448598131
13.6621067645;101.7278940960;18.6448598131
13.6720863896;101.8619463963;18.6448598131
13.6820660147;101.7278940960;18.6448598131
13.6920456398;101.8619463963;18.6448598131
13.7020252649;101.8619463963;18.6448598131
13.7120048900;101.9959986967;18.6448598131
13.7219845151;101.6833344280;18.4579439252
13.7319641402;101.9065607363;18.8317757009
13.7419437653;101.6833344280;18.4579439252
13.7519233904;101.8619463963;18.6448598131
13.7619030155;101.7724537640;18.8317757009
13.7718826406;101.8619463963;18.6448598131
13.7818622657;102.0406677087;18.8317757009
13.7918418908;101.7278940960;18.6448598131
13.8018215159;101.7278940960;18.6448598131
13.8118011410;101.8619463963;18.6448598131
13.8217807661;101.5938417956;18.6448598131
13.8317603912;101.8619463963;18.6448598131
13.8417400163;101.7278940960;18.6448598131
13.8517196414;101.7278940960;18.6448598131
13.8616992665;101.6833344280;18.4579439252
13.8716788916;101.6833344280;18.4579439252
13.8816585167;101.5938417956;18.6448598131
13.8916381418;101.9959986967;18.6448598131
13.9016177669;101.7278940960;18.6448598131
13.9115973920;101.8173320564;18.4579439252
13.9215770171;101.7278940960;18.6448598131
13.9315566422;101.7278940960;18.6448598131
13.9415362673;101.7278940960;18.6448598131
13.9515158924;101.8173320564;18.4579439252
13.9614955175;101.5938417956;18.6448598131
13.9714751426;101.8173320564;18.4579439252
13.9814547677;101.8173320564;18.4579439252
13.9914343928;101.8619463963;18.6448598131
14.0014140179;101.7278940960;18.6448598131
14.0113936430;101.6387747600;18.2710280374
14.0213732681;101.6383467916;18.8317757009
14.0313528932;101.8173320564;18.4579439252
14.0413325183;101.9959986967;18.6448598131
14.0513121434;101.8619463963;18.6448598131
14.0612917685;101.8619463963;18.6448598131
14.0712713936;101.8619463963;18.6448598131
14.0812510187;101.8619463963;18.6448598131
14.0912306438;101.9065607363;18.8317757009
14.1012102689;101.8173320564;18.4579439252
14.1111898941;101.9065607363;18.8317757009
14.1211695192;101.7278940960;18.6448598131
14.1311491443;101.6833344280;18.4579439252
14.1411287694;101.6383467916;18.8317757009
14.1511083945;101.6383467916;18.8317757009
14.1610880196;101.7278940960;18.6448598131
14.1710676447;101.6833344280;18.4579439252
14.1810472698;101.8173320564;18.4579439252
14.1910268949;101.7278940960;18.6448598131
14.2010065200;101.8619463963;18.6448598131
14.2109861451;101.7278940960;18.6448598131
14.2209657702;101.7724537640;18.8317757009
14.2309453953;101.6833344280;18.4579439252
14.2409250204;101.6383467916;18.8317757009
14.2509046455;101.7278940960;18.6448598131
14.2608842706;101.7278940960;18.6448598131
14.2708638957;101.9065607363;18.8317757009
14.2808435208;101.8173320564;18.4579439252
14.2908231459;101.7278940960;18.6448598131
14.3008027710;101.8619463963;18.6448598131
14.3107823961;101.8619463963;18.6448598131
14.3207620212;101.8619463963;18.6448598131
14.3307416463;101.6833344280;18.4579439252
14.3407212714;101.6833344280;18.4579439252
14.3507008965;101.8619463963;18.6448598131
14.3606805216;101.8619463963;18.6448598131
14.3706601467;101.8619463963;18.6448598131
14.3806397718;101.8619463963;18.6448598131
14.3906193969;101.7278940960;18.6448598131
14.4005990220;101.6833344280;18.4579439252
14.4105786471;101.7278940960;18.6448598131
14.4205582722;102.0853273132;18.4579439252
14.4305378973;101.5938417956;18.6448598131
14.4405175224;101.8619463963;18.6448598131
14.4504971475;101.9513296848;18.4579439252
14.4604767726;101.9065607363;18.8317757009
14.4704563977;101.7727177164;18.2710280374
14.4804360228;101.7278940960;18.6448598131
14.4904156479;101.5493367995;18.4579439252
14.5003952730;101.8619463963;18.6448598131
14.5103748981;101.8619463963;18.6448598131
14.5203545232;101.7724537640;18.8317757009
14.5303341483;101.8619463963;18.6448598131
14.5403137734;101.7278940960;18.6448598131
14.5502933985;101.7278940960;18.6448598131
14.5602730236;101.8619463963;18.6448598131
14.5702526487;101.9065607363;18.8317757009
14.5802322738;101.6383467916;18.8317757009
14.5902118989;101.7724537640;18.8317757009
14.6001915240;101.8173320564;18.4579439252
14.6101711491;101.8173320564;18.4579439252
14.6201507742;101.6833344280;18.4579439252
14.6301303993;101.5938417956;18.6448598131
14.6401100244;101.7724537640;18.8317757009
14.6500896496;101.8170134320;19.0186915888
14.6600692747;101.8173320564;18.4579439252
14.6700488998;101.7278940960;18.6448598131
14.6800285249;101.7724537640;18.8317757009
14.6900081500;101.7724537640;18.8317757009
14.6999877751;101.5938417956;18.6448598131
14.7099674002;101.6387747600;18.2710280374
14.7199470253;101.5938417956;18.6448598131
14.7299266504;101.7278940960;18.6448598131
14.7399062755;102.0853367206;19.0186915888
14.7498859006;102.0853367206;19.0186915888
14.7598655257;102.1747746810;18.8317757009
14.7698451508;101.9065607363;18.8317757009
14.7798247759;101.8619463963;18.6448598131
14.7898044010;101.6383467916;18.8317757009
14.7997840261;101.6833344280;18.4579439252
14.8097636512;101.7724537640;18.8317757009
14.8197432763;101.9065607363;18.8317757009
14.8297229014;101.7278940960;18.6448598131
14.8397025265;101.6833344280;18.4579439252
14.8496821516;101.7278940960;18.6448598131
14.8596617767;101.9065607363;18.8317757009
14.8696414018;102.1300509971;18.6448598131
14.8796210269;101.7278940960;18.6448598131
14.8896006520;101.9513296848;18.4579439252
14.8995802771;101.8170134320;19.0186915888
14.9095599022;101.7278940960;18.6448598131
14.9195395273;101.9511750763;19.0186915888
14.9295191524;101.7724537640;18.8317757009
14.9394987775;101.7278940960;18.6448598131
14.9494784026;101.9959986967;18.6448598131
14.9594580277;101.7724537640;18.8317757009
14.9694376528;101.9065607363;18.8317757009
14.9794172779;101.7278940960;18.6448598131
14.9893969030;102.1747746810;18.8317757009
14.9993765281;101.8619463963;18.6448598131
15.0093561532;101.9959986967;18.6448598131
15.0193357783;101.8173320564;18.4579439252
15.0293154034;101.8619463963;18.6448598131
15.0392950285;101.7724537640;18.8317757009
15.0492746536;101.7278940960;18.6448598131
15.0592542787;101.7724537640;18.8317757009
15.0692339038;101.5938417956;18.6448598131
15.0792135289;101.8619463963;18.6448598131
15.0891931540;101.7278940960;18.6448598131
15.0991727791;101.9959986967;18.6448598131
15.1091524042;101.7724537640;18.8317757009
15.1191320293;101.8619463963;18.6448598131
15.1291116544;101.7278940960;18.6448598131
15.1390912795;101.6833344280;18.4579439252
15.1490709046;101.6387747600;18.2710280374
15.1590505297;101.8619463963;18.6448598131
15.1690301548;101.8619463963;18.6448598131
15.1790097800;101.5042398193;18.8317757009
15.1889894051;101.9513296848;18.4579439252
15.1989690302;101.8619463963;18.6448598131
15.2089486553;101.8619463963;18.6448598131
15.2189282804;101.7278940960;18.6448598131
15.2289079055;101.8619463963;18.6448598131
15.2388875306;101.7278940960;18.6448598131
15.2488671557;101.7724537640;18.8317757009
15.2588467808;101.8173320564;18.4579439252
15.2688264059;101.6833344280;18.4579439252
15.2788060310;101.7724537640;18.8317757009
15.2887856561;101.7278940960;18.6448598131
15.2987652812;101.9065607363;18.8317757009
15.3087449063;101.8619463963;18.6448598131
15.3187245314;101.5942150920;18.0841121495
15.3287041565;101.7724537640;18.8317757009
15.3386837816;101.7278940960;18.6448598131
15.3486634067;101.9065607363;18.8317757009
15.3586430318;102.1300509971;18.6448598131
15.3686226569;101.7278940960;18.6448598131
15.3786022820;101.9065607363;18.8317757009
15.3885819071;101.7278940960;18.6448598131
15.3985615322;101.7278940960;18.6448598131
15.4085411573;101.7724537640;18.8317757009
15.4185207824;101.7278940960;18.6448598131
15.4285004075;102.1300509971;18.6448598131
15.4384800326;101.7278940960;18.6448598131
15.4484596577;101.8173320564;18.4579439252
15.4584392828;101.8619463963;18.6448598131
15.4684189079;102.0853367206;19.0186915888
15.4783985330;101.8173320564;18.4579439252
15.4883781581;101.9065607363;18.8317757009
15.4983577832;101.8619463963;18.6448598131
15.5083374083;101.5938417956;18.6448598131
15.5183170334;101.5938417956;18.6448598131
15.5282966585;101.8619463963;18.6448598131
15.5382762836;101.7724537640;18.8317757009
15.5482559087;101.7724537640;18.8317757009
15.5582355338;101.7278940960;18.6448598131
15.5682151589;101.9959986967;18.6448598131
15.5781947840;101.8619463963;18.6448598131
15.5881744091;101.7278940960;18.6448598131
15.5981540342;101.9959986967;18.6448598131
15.6081336593;101.7724537640;18.8317757009
15.6181132844;101.5938417956;18.6448598131
15.6280929095;101.8173320564;18.4579439252
15.6380725346;101.5938417956;18.6448598131
15.6480521597;101.8619463963;18.6448598131
15.6580317848;101.8619463963;18.6448598131
15.6680114099;101.6833344280;18.4579439252
15.6779910350;101.7278940960;18.6448598131
15.6879706601;101.7278940960;18.6448598131
15.6979502852;101.6833344280;18.4579439252
15.7079299104;101.8619463963;18.6448598131
15.7179095355;101.7278940960;18.6448598131
15.7278891606;101.6833344280;18.4579439252
15.7378687857;101.5048318035;18.2710280374
15.7478484108;101.5938417956;18.6448598131
15.7578280359;101.6833344280;18.4579439252
15.7678076610;101.6833344280;18.4579439252
15.7777872861;101.7278940960;18.6448598131
15.7877669112;101.7278940960;18.6448598131
15.7977465363;101.6833344280;18.4579439252
15.8077261614;101.7278940960;18.6448598131
15.8177057865;101.8619463963;18.6448598131
15.8276854116;101.6833344280;18.4579439252
15.8376650367;101.8619463963;18.6448598131
15.8476446618;101.7727177164;18.2710280374
15.8576242869;102.0406677087;18.8317757009
15.8676039120;101.8619463963;18.6448598131
15.8775835371;101.8619463963;18.6448598131
15.8875631622;101.8173320564;18.4579439252
15.8975427873;101.7278940960;18.6448598131
15.9075224124;101.8619463963;18.6448598131
15.9175020375;101.7278940960;18.6448598131
15.9274816626;101.7724537640;18.8317757009
15.9374612877;101.7278940960;18.6448598131
15.9474409128;101.7278940960;18.6448598131
15.9574205379;101.7724537640;18.8317757009
15.9674001630;101.7278940960;18.6448598131
15.9773797881;101.9065607363;18.8317757009
15.9873594132;102.1300509971;18.6448598131
15.9973390383;101.8619463963;18.6448598131
16.0073186634;101.7727177164;18.2710280374
16.0172982885;101.7727177164;18.2710280374
16.0272779136;101.6833344280;18.4579439252
16.0372575387;101.9065607363;18.8317757009
16.0472371638;102.1300509971;18.6448598131
16.0572167889;101.9065607363;18.8317757009
16.0671964140;101.9959986967;18.6448598131
16.0771760391;101.5493367995;18.4579439252
16.0871556642;102.1747746810;18.8317757009
16.0971352893;101.7278940960;18.6448598131
16.1071149144;101.6833344280;18.4579439252
16.1170945395;101.8619463963;18.6448598131
16.1270741646;101.5938417956;18.6448598131
16.1370537897;102.0406677087;18.8317757009
16.1470334148;101.9959986967;18.6448598131
16.1570130399;101.8619463963;18.6448598131
16.1669926650;102.1747746810;18.8317757009
16.1769722901;101.9959986967;18.6448598131
16.1869519152;101.7278940960;18.6448598131
16.1969315403;101.5938417956;18.6448598131
16.2069111654;101.8619463963;18.6448598131
16.2168907905;101.8619463963;18.6448598131
16.2268704156;101.6383467916;18.8317757009
16.2368500407;101.5938417956;18.6448598131
16.2468296659;101.9511750763;19.0186915888
16.2568092910;101.7278940960;18.6448598131
16.2667889161;101.7278940960;18.6448598131
16.2767685412;101.6833344280;18.4579439252
16.2867481663;101.7278940960;18.6448598131
16.2967277914;101.8619463963;18.6448598131
16.3067074165;101.6833344280;18.4579439252
16.3166870416;101.5493367995;18.4579439252
16.3266666667;101.8619463963;18.6448598131
16.3366462918;101.5938417956;18.6448598131
16.3466259169;101.5938417956;18.6448598131
16.3566055420;101.6833344280;18.4579439252
16.3665851671;101.7278940960;18.6448598131
16.3765647922;101.9065607363;18.8317757009
16.3865444173;101.7724537640;18.8317757009
16.3965240424;101.8619463963;18.6448598131
16.4065036675;101.6387747600;18.2710280374
16.4164832926;101.7724537640;18.8317757009
16.4264629177;101.9957894163;19.2056074766
16.4364425428;101.9065607363;18.8317757009
16.4464221679;102.1300509971;18.6448598131
16.4564017930;101.7278940960;18.6448598131
16.4663814181;101.7724537640;18.8317757009
16.4763610432;101.9513296848;18.4579439252
16.4863406683;101.8619463963;18.6448598131
16.4963202934;101.8619463963;18.6448598131
16.5062999185;101.8619463963;18.6448598131
16.5162795436;101.8173320564;18.4579439252
16.5262591687;101.7278940960;18.6448598131
16.5362387938;101.9959986967;18.6448598131
16.5462184189;101.7727177164;18.2710280374
16.5561980440;101.8619463963;18.6448598131
16.5661776691;101.9065607363;18.8317757009
16.5761572942;101.6833344280;18.4579439252
16.5861369193;102.1300509971;18.6448598131
16.5961165444;101.9065607363;18.8317757009
16.6060961695;101.6833344280;18.4579439252
16.6160757946;101.9065607363;18.8317757009
16.6260554197;101.5938417956;18.6448598131
16.6360350448;101.8619463963;18.6448598131
16.6460146699;101.6833344280;18.4579439252
16.6559942950;101.6833344280;18.4579439252
16.6659739201;101.6833344280;18.4579439252
16.6759535452;101.7278940960;18.6448598131
16.6859331703;101.5938417956;18.6448598131
16.6959127954;101.7278940960;18.6448598131
16.7058924205;101.5938417956;18.6448598131
16.7158720456;101.8619463963;18.6448598131
16.7258516707;101.7278940960;18.6448598131
16.7358312958;101.7278940960;18.6448598131
16.7458109209;101.8619463963;18.6448598131
16.7557905460;101.7278940960;18.6448598131
16.7657701711;101.6383467916;18.8317757009
16.7757497963;101.8619463963;18.6448598131
16.7857294214;101.7278940960;18.6448598131
16.7957090465;102.0406677087;18.8317757009
16.8056886716;101.6833344280;18.4579439252
16.8156682967;101.8619463963;18.6448598131
16.8256479218;101.8170134320;19.0186915888
16.8356275469;102.0406677087;18.8317757009
16.8456071720;101.8619463963;18.6448598131
16.8555867971;101.7278940960;18.6448598131
16.8655664222;101.5493367995;18.4579439252
16.8755460473;101.8619463963;18.6448598131
16.8855256724;101.6387747600;18.2710280374
16.8955052975;101.7278940960;18.6448598131
16.9054849226;101.7727177164;18.2710280374
16.9154645477;101.9065607363;18.8317757009
16.9254441728;101.7724537640;18.8317757009
16.9354237979;101.7724537640;18.8317757009
16.9454034230;101.8173320564;18.4579439252
16.9553830481;101.9065607363;18.8317757009
16.9653626732;101.7724537640;18.8317757009
16.9753422983;101.7724537640;18.8317757009
16.9853219234;101.7278940960;18.6448598131
16.9953015485;101.7724537640;18.8317757009
17.0052811736;101.5938417956;18.6448598131
17.0152607987;101.8619463963;18.6448598131
17.0252404238;101.8619463963;18.6448598131
17.0352200489;101.8173320564;18.4579439252
17.0451996740;102.1300509971;18.6448598131
17.0551792991;101.8173320564;18.4579439252
17.0651589242;101.7278940960;18.6448598131
17.0751385493;101.7724537640;18.8317757009
17.0851181744;101.7278940960;18.6448598131
17.0950977995;101.7278940960;18.6448598131
17.1050774246;102.0406677087;18.8317757009
17.1150570497;101.7278940960;18.6448598131
17.1250366748;101.7278940960;18.6448598131
17.1350162999;101.6833344280;18.4579439252
17.1449959250;101.7278940960;18.6448598131
17.1549755501;101.7278940960;18.6448598131
17.1649551752;101.6833344280;18.4579439252
17.1749348003;101.8619463963;18.6448598131
17.1849144254;101.5493367995;18.4579439252
17.1948940505;101.7278940960;18.6448598131
17.2048736756;101.8173320564;18.4579439252
17.2148533007;101.8619463963;18.6448598131
17.2248329258;101.8619463963;18.6448598131
17.2348125509;101.6833344280;18.4579439252
17.2447921760;101.7278940960;18.6448598131
17.2547718011;101.9959986967;18.6448598131
17.2647514262;101.7278940960;18.6448598131
17.2747310513;101.9065607363;18.8317757009
17.2847106764;102.1747746810;18.8317757009
17.2946903015;102.0406677087;18.8317757009
17.3046699267;102.1300509971;18.6448598131
17.3146495518;101.7278940960;18.6448598131
17.3246291769;101.9513296848;18.4579439252
17.3346088020;101.9065607363;18.8317757009
17.3445884271;101.9959986967;18.6448598131
17.3545680522;101.7278940960;18.6448598131
17.3645476773;101.9065607363;18.8317757009
17.3745273024;101.8173320564;18.4579439252
17.3845069275;101.8619463963;18.6448598131
17.3944865526;101.9511750763;19.0186915888
17.4044661777;101.6833344280;18.4579439252
17.4144458028;101.7724537640;18.8317757009
17.4244254279;101.9065607363;18.8317757009
17.4344050530;101.9065607363;18.8317757009
17.4443846781;101.9065607363;18.8317757009
17.4543643032;101.7278940960;18.6448598131
17.4643439283;101.9065607363;18.8317757009
17.4743235534;101.8619463963;18.6448598131
17.4843031785;101.8619463963;18.6448598131
17.4942828036;101.8619463963;18.6448598131
17.5042624287;101.7724537640;18.8317757009
17.5142420538;101.5493367995;18.4579439252
17.5242216789;101.7278940960;18.6448598131
17.5342013040;101.5938417956;18.6448598131
17.5441809291;101.8170134320;19.0186915888
17.5541605542;101.8619463963;18.6448598131
17.5641401793;101.7278940960;18.6448598131
17.5741198044;101.8173320564;18.4579439252
17.5840994295;101.7278940960;18.6448598131
17.5940790546;101.5938417956;18.6448598131
17.6040586797;101.8619463963;18.6448598131
17.6140383048;101.6833344280;18.4579439252
17.6240179299;101.6383467916;18.8317757009
17.6339975550;101.7724537640;18.8317757009
17.6439771801;101.5938417956;18.6448598131
17.6539568052;101.9065607363;18.8317757009
17.6639364303;101.8619463963;18.6448598131
17.6739160554;101.7278940960;18.6448598131
17.6838956805;101.8619463963;18.6448598131
17.6938753056;101.8619463963;18.6448598131
17.7038549307;102.1747746810;18.8317757009
17.7138345558;101.7278940960;18.6448598131
17.7238141809;101.7278940960;18.6448598131
17.7337938060;101.8173320564;18.4579439252
17.7437734311;101.5493367995;18.4579439252
17.7537530562;101.7278940960;18.6448598131
17.7637326813;101.8173320564;18.4579439252
17.7737123064;101.5938417956;18.6448598131
17.7836919315;101.8619463963;18.6448598131
17.7936715566;101.9065607363;18.8317757009
17.8036511817;101.6833344280;18.4579439252
17.8136308068;101.7724537640;18.8317757009
17.8236104319;101.8173320564;18.4579439252
17.8335900570;101.6833344280;18.4579439252
17.8435696822;101.8619463963;18.6448598131
17.8535493073;101.7724537640;18.8317757009
17.8635289324;101.8619463963;18.6448598131
17.8735085575;101.8619463963;18.6448598131
17.8834881826;101.8619463963;18.6448598131
17.8934678077;101.6833344280;18.4579439252
17.9034474328;101.6383467916;18.8317757009
17.9134270579;101.8619463963;18.6448598131
17.9234066830;101.8619463963;18.6448598131
17.9333863081;102.0406677087;18.8317757009
17.9433659332;101.5938417956;18.6448598131
17.9533455583;101.7724537640;18.8317757009
17.9633251834;101.7724537640;18.8317757009
17.9733048085;102.0853273132;18.4579439252
17.9832844336;101.8619463963;18.6448598131
17.9932640587;101.9065607363;18.8317757009
18.0032436838;101.6833344280;18.4579439252
18.0132233089;101.7278940960;18.6448598131
18.0232029340;101.7724537640;18.8317757009
18.0331825591;101.9065607363;18.8317757009
18.0431621842;101.7278940960;18.6448598131
18.0531418093;101.7724537640;18.8317757009
18.0631214344;101.7278940960;18.6448598131
18.0731010595;101.7278940960;18.6448598131
18.0830806846;102.1300509971;18.6448598131
18.0930603097;101.9959986967;18.6448598131
18.1030399348;101.7278940960;18.6448598131
18.1130195599;101.7278940960;18.6448598131
18.1229991850;101.9511750763;19.0186915888
18.1329788101;101.7278940960;18.6448598131
18.1429584352;101.7724537640;18.8317757009
18.1529380603;101.9513296848;18.4579439252
18.1629176854;102.1300509971;18.6448598131
18.1728973105;101.8619463963;18.6448598131
18.1828769356;101.7278940960;18.6448598131
18.1928565607;101.7724537640;18.8317757009
18.2028361858;102.1300509971;18.6448598131
18.2128158109;101.8619463963;18.6448598131
18.2227954360;101.8619463963;18.6448598131
18.2327750611;101.7278940960;18.6448598131
18.2427546862;101.6833344280;18.4579439252
18.2527343113;101.6383467916;18.8317757009
18.2627139364;102.0853273132;18.4579439252
18.2726935615;101.8619463963;18.6448598131
18.2826731866;101.8173320564;18.4579439252
18.2926528117;101.5938417956;18.6448598131
18.3026324368;101.9957894163;19.2056074766
18.3126120619;101.7278940960;18.6448598131
18.3225916870;101.9959986967;18.6448598131
18.3325713121;101.7724537640;18.8317757009
18.3425509372;101.8619463963;18.6448598131
18.3525305623;101.7724537640;18.8317757009
18.3625101874;101.6833344280;18.4579439252
18.3724898126;101.7278940960;18.6448598131
18.3824694377;101.8619463963;18.6448598131
18.3924490628;101.8619463963;18.6448598131
18.4024286879;101.8619463963;18.6448598131
18.4124083130;101.8619463963;18.6448598131
18.4223879381;101.9065607363;18.8317757009
18.4323675632;101.8619463963;18.6448598131
18.4423471883;101.7278940960;18.6448598131
18.4523268134;101.9959986967;18.6448598131
18.4623064385;101.5942150920;18.0841121495
18.4722860636;101.8170134320;19.0186915888
18.4822656887;101.7278940960;18.6448598131
18.4922453138;101.5938417956;18.6448598131
18.5022249389;101.7278940960;18.6448598131
18.5122045640;101.6833344280;18.4579439252
18.5221841891;101.7278940960;18.6448598131
18.5321638142;101.7278940960;18.6448598131
18.5421434393;101.7278940960;18.6448598131
18.5521230644;101.8619463963;18.6448598131
18.5621026895;101.7278940960;18.6448598131
18.5720823146;101.5938417956;18.6448598131
18.5820619397;101.7724537640;18.8317757009
18.5920415648;101.7278940960;18.6448598131
18.6020211899;101.7724537640;18.8317757009
18.6120008150;101.7281033764;18.0841121495
18.6219804401;101.7724537640;18.8317757009
18.6319600652;101.7724537640;18.8317757009
18.6419396903;101.7278940960;18.6448598131
18.6519193154;101.8173320564;18.4579439252
18.6618989405;101.8173320564;18.4579439252
18.6718785656;101.8619463963;18.6448598131
18.6818581907;101.7278940960;18.6448598131
18.6918378158;102.1300509971;18.6448598131
18.7018174409;101.8619463963;18.6448598131
18.7117970660;101.8619463963;18.6448598131
18.7217766911;101.7724537640;18.8317757009
18.7317563162;101.9065607363;18.8317757009
18.7417359413;101.6833344280;18.4579439252
18.7517155664;101.6383467916;18.8317757009
18.7616951915;101.9065607363;18.8317757009
18.7716748166;101.7724537640;18.8317757009
18.7816544417;101.7278940960;18.6448598131
18.7916340668;101.8170134320;19.0186915888
18.8016136919;101.5938417956;18.6448598131
18.8115933170;101.8173320564;18.4579439252
18.8215729421;101.7278940960;18.6448598131
18.8315525672;101.5938417956;18.6448598131
18.8415321923;101.8619463963;18.6448598131
18.8515118174;101.8173320564;18.4579439252
18.8614914425;101.7724537640;18.8317757009
18.8714710676;101.6833344280;18.4579439252
18.8814506927;101.5938417956;18.6448598131
18.8914303178;102.1300509971;18.6448598131
18.9014099430;101.8173320564;18.4579439252
18.9113895681;101.8619463963;18.6448598131
18.9213691932;101.8170134320;19.0186915888
18.9313488183;101.8619463963;18.6448598131
18.9413284434;101.5938417956;18.6448598131
18.9513080685;101.9065607363;18.8317757009
18.9612876936;101.6383467916;18.8317757009
18.9712673187;102.1300509971;18.6448598131
18.9812469438;102.1747746810;18.8317757009
18.9912265689;102.0406677087;18.8317757009
19.0012061940;101.9959986967;18.6448598131
19.0111858191;101.8173320564;18.4579439252
19.0211654442;101.6833344280;18.4579439252
19.0311450693;101.7278940960;18.6448598131
19.0411246944;101.9065607363;18.8317757009
19.0511043195;101.7278940960;18.6448598131
19.0610839446;101.8619463963;18.6448598131
19.0710635697;101.9959986967;18.6448598131
19.0810431948;102.0406677087;18.8317757009
19.0910228199;101.9065607363;18.8317757009
19.1010024450;101.8619463963;18.6448598131
19.1109820701;101.9065607363;18.8317757009
19.1209616952;101.5493367995;18.4579439252
19.1309413203;101.6833344280;18.4579439252
19.1409209454;101.9065607363;18.8317757009
19.1509005705;101.7724537640;18.8317757009
19.1608801956;101.9065607363;18.8317757009
19.1708598207;101.9065607363;18.8317757009
19.1808394458;101.8619463963;18.6448598131
19.1908190709;101.7278940960;18.6448598131
19.2007986960;101.7278940960;18.6448598131
19.2107783211;101.8619463963;18.6448598131
19.2207579462;101.7724537640;18.8317757009
19.2307375713;101.9065607363;18.8317757009
19.2407171964;101.7278940960;18.6448598131
19.2506968215;101.7278940960;18.6448598131
19.2606764466;102.1300509971;18.6448598131
19.2706560717;101.7724537640;18.8317757009
19.2806356968;102.1747746810;18.8317757009
19.2906153219;101.7278940960;18.6448598131
19.3005949470;102.1300509971;18.6448598131
19.3105745721;101.7724537640;18.8317757009
19.3205541972;101.7278940960;18.6448598131
19.3305338223;101.9065607363;18.8317757009
19.3405134474;101.9959986967;18.6448598131
19.3504930725;101.6387747600;18.2710280374
19.3604726976;101.9065607363;18.8317757009
19.3704523227;101.7278940960;18.6448598131
19.3804319478;101.7278940960;18.6448598131
19.3904115729;101.9065607363;18.8317757009
19.4003911980;101.8619463963;18.6448598131
19.4103708231;101.7724537640;18.8317757009
19.4203504482;101.9065607363;18.8317757009
19.4303300733;101.6833344280;18.4579439252
19.4403096985;101.7278940960;18.6448598131
19.4502893236;101.7724537640;18.8317757009
19.4602689487;101.7278940960;18.6448598131
19.4702485738;101.9065607363;18.8317757009
19.4802281989;101.9066606729;18.2710280374
19.4902078240;101.7278940960;18.6448598131
19.5001874491;101.7278940960;18.6448598131
19.5101670742;101.5493367995;18.4579439252
19.5201466993;101.9065607363;18.8317757009
19.5301263244;101.7278940960;18.6448598131
19.5401059495;101.8173320564;18.4579439252
19.5500855746;101.5493367995;18.4579439252
19.5600651997;102.1747746810;18.8317757009
19.5700448248;101.8173320564;18.4579439252
19.5800244499;101.8170134320;19.0186915888
19.5900040750;101.5493367995;18.4579439252
19.5999837001;101.6383467916;18.8317757009
19.6099633252;101.7278940960;18.6448598131
19.6199429503;101.7278940960;18.6448598131
19.6299225754;101.5938417956;18.6448598131
19.6399022005;102.0853367206;19.0186915888
19.6498818256;101.6383467916;18.8317757009
19.6598614507;101.7278940960;18.6448598131
19.6698410758;101.7724537640;18.8317757009
19.6798207009;101.7278940960;18.6448598131
19.6898003260;101.9959986967;18.6448598131
19.6997799511;101.7278940960;18.6448598131
19.7097595762;101.8619463963;18.6448598131
19.7197392013;102.1300509971;18.6448598131
19.7297188264;101.5938417956;18.6448598131
19.7396984515;101.8619463963;18.6448598131
19.7496780766;101.7278940960;18.6448598131
19.7596577017;101.8619463963;18.6448598131
19.7696373268;101.7278940960;18.6448598131
19.7796169519;101.7278940960;18.6448598131
19.7895965770;101.7278940960;18.6448598131
19.7995762021;101.9065607363;18.8317757009
19.8095558272;101.8619463963;18.6448598131
19.8195354523;101.6383467916;18.8317757009
19.8295150774;101.6833344280;18.4579439252
19.8394947025;101.7724537640;18.8317757009
19.8494743276;101.6833344280;18.4579439252
19.8594539527;101.9511750763;19.0186915888
19.8694335778;101.9065607363;18.8317757009
19.8794132029;102.0406677087;18.8317757009
