Time (s);Bx (µT);By (µT);Bz (µT)
6.6938728324;31.5705339506;-1939.3219902439;-4.0115619458
6.7061777457;31.9246151921;-1939.7849678049;-3.8718088075
6.7184826590;31.3934933298;-1941.0195746341;-3.4525493925
6.7307875723;30.6853308468;-1939.6306419512;-3.4525493925
6.7430924855;30.1542089844;-1938.7046868293;-2.0550180093
6.7553973988;30.1542089844;-1939.7849678049;-1.9152648710
6.7677023121;29.6230871221;-1940.2479453659;-1.9152648710
6.7800072254;29.0919652598;-1939.0133385366;0.0412790655
6.7923121387;29.4460465014;-1937.9330575610;-1.4960054560
6.8046170520;28.9149246390;-1939.7849678049;0.0412790655
6.8169219653;28.0297215352;-1938.5503609756;1.4388104487
6.8292268786;28.0297215352;-1940.0936195122;3.3953543852
6.8415317919;27.6756402937;-1939.1676643902;0.0412790655
6.8538367052;27.1445184313;-1939.6306419512;-0.3779803495
6.8661416185;26.6133965690;-1940.4022712195;0.8797978954
6.8784465318;26.6133965690;-1940.8652487805;3.1158481086
6.8907514451;25.7281934652;-1939.9392936585;3.3953543852
6.9030563584;26.0822747067;-1938.8590126829;2.5568355553
6.9153612717;25.5511528444;-1937.7787317073;7.5879485348
6.9276661850;25.1970716029;-1937.7787317073;5.7711577367
6.9399710983;25.1970716029;-1936.3897990244;6.8891828432
6.9522760116;23.9577872575;-1937.1614282927;6.3301702899
6.9645809249;23.6037060159;-1937.4700800000;7.5879485348
6.9768858382;23.2496247744;-1936.6984507317;9.4047393330
6.9891907514;21.6562591875;-1936.5441248781;11.7805426845
7.0014956647;21.6562591875;-1937.0071024390;13.0383209294
7.0138005780;21.6562591875;-1935.4638439024;12.3395552378
7.0261054913;21.1251373252;-1933.6119336585;12.3395552378
7.0384104046;20.5940154628;-1935.4638439024;13.3178272060
7.0507153179;18.8236092551;-1934.3835629268;14.1563460359
7.0630202312;18.1154467721;-1933.6119336585;14.5756054509
7.0753251445;18.1154467721;-1934.8465404878;13.3178272060
7.0876300578;17.7613655305;-1933.7662595122;14.5756054509
7.0999349711;17.4072842890;-1933.6119336585;14.1563460359
7.1122398844;16.8761624267;-1934.8465404878;16.3923962491
7.1245447977;16.1679999436;-1932.6859785366;15.2743711425
7.1368497110;15.9909593228;-1933.6119336585;14.2960991743
7.1491546243;15.2827968397;-1931.7600234146;13.0383209294
7.1614595376;15.4598374605;-1933.3032819512;15.6936305575
7.1737644509;15.1057562190;-1931.9143492683;15.6936305575
7.1860693642;14.5746343566;-1931.6056975610;16.9514088024
7.1983742775;14.2205531151;-1930.5254165854;16.8116556640
7.2106791908;13.1583093905;-1929.9081131707;19.1874590155
7.2229841040;12.9812687697;-1928.3648546341;17.9296807706
7.2352890173;13.1583093905;-1928.2105287805;17.7899276323
7.2475939306;12.2731062866;-1929.1364839024;19.3272121538
7.2598988439;12.0960656659;-1928.3648546341;22.5415343352
7.2722037572;11.0338219412;-1927.7475512195;21.7030155053
7.2845086705;10.1486188374;-1927.2845736585;20.8644966753
7.2968135838;11.5649438035;-1928.9821580488;20.0259778454
7.3091184971;10.1486188374;-1928.9821580488;19.4669652921
7.3214234104;10.8567813205;-1930.5254165854;19.4669652921
7.3337283237;10.5027000789;-1929.9081131707;19.6067184305
7.3460332370;10.8567813205;-1930.5254165854;21.0042498137
7.3583381503;10.5027000789;-1932.0686751220;17.5104213556
7.3706430636;10.5027000789;-1930.8340682927;18.2091870472
7.3829479769;10.1486188374;-1929.9081131707;17.2309150790
7.3952528902;10.5027000789;-1931.9143492683;16.3923962491
7.4075578035;10.6797406997;-1930.0624390244;17.9296807706
7.4198627168;11.2108625620;-1930.9883941463;16.8116556640
7.4321676301;10.8567813205;-1931.2970458537;19.3272121538
7.4444725434;10.3256594582;-1931.1427200000;19.3272121538
7.4567774566;11.5649438035;-1928.6735063415;17.6501744940
7.4690823699;11.3879031828;-1929.5994614634;20.3054841221
7.4813872832;11.7419844243;-1930.9883941463;18.7681996005
7.4936921965;11.2108625620;-1931.1427200000;16.6719025257
7.5059971098;11.9190250451;-1930.2167648781;16.9514088024
7.5183020231;11.9190250451;-1930.0624390244;17.7899276323
7.5306069364;11.5649438035;-1931.7600234146;18.2091870472
7.5429118497;11.5649438035;-1932.3773268293;18.4886933239
7.5552167630;11.3879031828;-1932.6859785366;18.7681996005
7.5675216763;11.3879031828;-1933.9205853659;17.5104213556
7.5798265896;11.2108625620;-1934.6922146341;15.1346180042
7.5921315029;12.8042281489;-1934.0749112195;14.9948648659
7.6044364162;12.4501469074;-1935.0008663415;16.9514088024
7.6167413295;12.8042281489;-1937.3157541463;13.4575803443
7.6290462428;12.6271875282;-1936.2354731707;13.1780740677
7.6413511561;13.1583093905;-1936.5441248781;14.8551117275
7.6536560694;13.1583093905;-1937.1614282927;13.7370866210
7.6659609827;14.2205531151;-1937.3157541463;13.0383209294
7.6782658960;14.7516749774;-1937.4700800000;13.5973334826
7.6905708092;14.5746343566;-1935.9268214634;14.5756054509
7.7028757225;14.5746343566;-1937.7787317073;12.1998020994
7.7151806358;13.5123906320;-1937.0071024390;13.1780740677
7.7274855491;14.0435124943;-1938.0873834146;12.4793083761
7.7397904624;13.6894312528;-1937.3157541463;12.4793083761
7.7520953757;13.5123906320;-1937.4700800000;13.1780740677
7.7644002890;12.8042281489;-1937.3157541463;11.9202958228
7.7767052023;13.1583093905;-1939.0133385366;12.3395552378
7.7890101156;12.9812687697;-1939.1676643902;11.9202958228
7.8013150289;13.3353500113;-1938.7046868293;13.4575803443
7.8136199422;13.1583093905;-1939.6306419512;9.9637518863
7.8259248555;11.9190250451;-1939.1676643902;13.4575803443
7.8382297688;11.9190250451;-1939.6306419512;11.0817769929
7.8505346821;12.2731062866;-1940.8652487805;11.5010364078
7.8628395954;12.2731062866;-1939.9392936585;10.8022707162
7.8751445087;11.0338219412;-1940.7109229268;12.1998020994
7.8874494220;10.8567813205;-1939.1676643902;12.1998020994
7.8997543353;10.5027000789;-1939.7849678049;11.6407895462
7.9120592486;9.4404563543;-1939.3219902439;12.1998020994
7.9243641618;8.9093344920;-1939.7849678049;11.2215301312
7.9366690751;7.4930095258;-1939.4763160976;11.9202958228
7.9489739884;7.3159689051;-1938.5503609756;14.5756054509
7.9612789017;5.7226033181;-1938.2417092683;11.6407895462
7.9735838150;4.6603595935;-1939.4763160976;12.6190615144
7.9858887283;4.1292377312;-1938.7046868293;14.2960991743
7.9981936416;2.8899533858;-1938.2417092683;14.5756054509
8.0104985549;1.8277096612;-1937.1614282927;12.4793083761
8.0228034682;0.5884253158;-1936.6984507317;16.5321493874
8.0351083815;-0.8278996504;-1937.6244058537;14.9948648659
8.0474132948;-1.8901433750;-1938.0873834146;15.2743711425
8.0597182081;-3.4835089619;-1936.6984507317;14.9948648659
8.0720231214;-4.3687120658;-1939.3219902439;17.2309150790
8.0843280347;-6.1391182735;-1939.1676643902;14.0165928976
8.0966329480;-6.6702401358;-1937.3157541463;13.3178272060
8.1089378613;-7.3784026189;-1936.5441248781;17.0911619407
8.1212427746;-7.7324838604;-1937.3157541463;15.1346180042
8.1335476879;-10.3880931720;-1936.3897990244;15.2743711425
8.1458526012;-11.4503368966;-1935.7724956098;15.8333836958
8.1581575145;-11.8044181381;-1935.9268214634;16.1128899724
8.1704624277;-12.6896212420;-1934.5378887805;16.2526431107
8.1827673410;-13.9289055874;-1932.5316526829;16.9514088024
8.1950722543;-14.8141086912;-1933.3032819512;17.9296807706
8.2073771676;-15.5222711743;-1933.7662595122;17.5104213556
8.2196820809;-16.4074742782;-1931.7600234146;18.2091870472
8.2319869942;-17.8237992443;-1930.9883941463;18.3489401856
8.2442919075;-19.4171648313;-1930.6797424390;17.3706682173
8.2565968208;-20.3023679351;-1929.9081131707;16.9514088024
8.2689017341;-21.3646116597;-1928.8278321951;19.4669652921
8.2812066474;-21.5416522805;-1930.3710907317;16.5321493874
8.2935115607;-21.3646116597;-1929.7537873171;18.0694339089
8.3058164740;-22.9579772467;-1929.1364839024;16.5321493874
8.3181213873;-23.3120584882;-1929.2908097561;14.5756054509
8.3304263006;-24.1972615921;-1929.4451356098;15.9731368341
8.3427312139;-25.0824646959;-1927.7475512195;16.8116556640
8.3550361272;-25.4365459375;-1926.5129443902;16.6719025257
8.3673410405;-25.7906271790;-1927.4388995122;15.5538774191
8.3796459538;-25.9676677998;-1927.1302478049;16.1128899724
8.3919508671;-26.4987896621;-1926.2042926829;15.5538774191
8.4042557803;-27.3839927659;-1924.9696858537;15.2743711425
8.4165606936;-27.7380740075;-1924.9696858537;14.1563460359
8.4288656069;-27.3839927659;-1924.8153600000;17.2309150790
8.4411705202;-28.0921552490;-1925.7413151220;17.2309150790
8.4534754335;-28.4462364906;-1924.6610341463;16.8116556640
8.4657803468;-28.4462364906;-1924.1980565854;15.1346180042
8.4780852601;-28.9773583529;-1924.3523824390;15.9731368341
8.4903901734;-29.5084802152;-1924.1980565854;16.9514088024
8.5026950867;-30.0396020775;-1923.5807531707;15.4141242808
8.5150000000;-29.6855208360;-1924.0437307317;19.8862247071
8.5273049133;-29.1543989736;-1923.2721014634;16.8116556640
8.5396098266;-29.5084802152;-1924.1980565854;15.5538774191
8.5519147399;-29.5084802152;-1923.4264273171;17.0911619407
8.5642196532;-29.5084802152;-1923.7350790244;14.4358523126
8.5765245665;-29.1543989736;-1924.9696858537;14.9948648659
8.5888294798;-29.3314395944;-1926.0499668293;12.6190615144
8.6011343931;-29.1543989736;-1925.5869892683;14.5756054509
8.6134393064;-29.3314395944;-1925.8956409756;15.4141242808
8.6257442197;-29.1543989736;-1925.7413151220;13.8768397593
8.6380491329;-28.9773583529;-1926.3586185366;16.3923962491
8.6503540462;-29.1543989736;-1926.8215960976;13.4575803443
8.6626589595;-28.9773583529;-1926.2042926829;15.8333836958
8.6749638728;-27.9151146282;-1928.3648546341;13.8768397593
8.6872687861;-26.4987896621;-1926.9759219512;14.8551117275
8.6995736994;-26.8528709036;-1927.4388995122;15.6936305575
8.7118786127;-26.3217490413;-1927.5932253659;15.5538774191
8.7241835260;-26.4987896621;-1929.7537873171;14.5756054509
8.7364884393;-25.7906271790;-1927.2845736585;14.8551117275
8.7487933526;-25.6135865582;-1928.0562029268;14.7153585892
8.7610982659;-25.2595053167;-1929.1364839024;15.4141242808
8.7734031792;-24.7283834544;-1930.2167648781;12.4793083761
8.7857080925;-24.5513428336;-1929.9081131707;15.8333836958
8.7980130058;-23.4890991090;-1932.2230009756;13.5973334826
8.8103179191;-23.4890991090;-1930.9883941463;14.1563460359
8.8226228324;-23.1350178674;-1932.2230009756;13.7370866210
8.8349277457;-22.0727741428;-1933.6119336585;10.5227644396
8.8472326590;-21.8957335221;-1933.1489560976;11.6407895462
8.8595375723;-21.3646116597;-1932.5316526829;13.1780740677
8.8718424855;-21.1875710390;-1933.1489560976;13.3178272060
8.8841473988;-20.4794085559;-1934.0749112195;14.4358523126
8.8964523121;-19.7712460728;-1933.9205853659;11.5010364078
8.9087572254;-20.3023679351;-1934.0749112195;12.8985677910
8.9210621387;-20.1253273144;-1934.8465404878;12.0600489611
8.9333670520;-19.4171648313;-1934.2292370732;12.7588146527
8.9456719653;-19.5942054520;-1934.6922146341;13.1780740677
8.9579768786;-19.4171648313;-1935.1551921951;11.2215301312
8.9702817919;-20.8334897974;-1935.0008663415;12.1998020994
8.9825867052;-19.5942054520;-1936.0811473171;11.5010364078
8.9948916185;-19.9482866936;-1935.4638439024;12.1998020994
9.0071965318;-19.9482866936;-1934.0749112195;14.9948648659
9.0195014451;-19.4171648313;-1935.6181697561;9.9637518863
9.0318063584;-20.3023679351;-1935.6181697561;9.4047393330
9.0441112717;-20.4794085559;-1935.7724956098;10.6625175779
9.0564161850;-21.5416522805;-1935.9268214634;7.7277016732
9.0687210983;-21.5416522805;-1936.3897990244;9.6842456097
9.0810260116;-22.4268553844;-1938.2417092683;9.9637518863
9.0933309249;-22.0727741428;-1936.0811473171;6.7494297049
9.1056358382;-23.6661397298;-1937.0071024390;8.4264673648
9.1179407514;-24.3743022128;-1936.2354731707;7.7277016732
9.1302456647;-25.0824646959;-1936.2354731707;8.4264673648
9.1425505780;-25.6135865582;-1936.5441248781;7.1686891199
9.1548554913;-25.9676677998;-1936.8527765854;7.1686891199
9.1671604046;-27.0299115244;-1936.2354731707;6.0506640133
9.1794653179;-27.9151146282;-1935.9268214634;8.0072079498
9.1917702312;-28.8003177321;-1934.2292370732;6.0506640133
9.2040751445;-29.5084802152;-1934.5378887805;6.3301702899
9.2163800578;-30.2166426983;-1932.6859785366;7.8674548115
9.2286849711;-31.6329676644;-1932.2230009756;7.0289359816
9.2409898844;-32.6952113890;-1932.9946302439;5.2121451834
9.2532947977;-33.4033738721;-1933.1489560976;4.5133794918
9.2655997110;-34.6426582175;-1932.5316526829;4.7928857684
9.2779046243;-35.1737800798;-1933.9205853659;0.7400447571
9.2902095376;-35.8819425629;-1933.4576078049;4.9326389067
9.3025144509;-36.9441862875;-1932.0686751220;4.5133794918
9.3148193642;-38.1834706329;-1931.1427200000;0.4605384805
9.3271242775;-39.0686737368;-1931.1427200000;-3.0332899776
9.3394291908;-40.1309174614;-1932.0686751220;-0.7972397644
9.3517341040;-41.1931611860;-1929.9081131707;0.6002916188
9.3640390173;-41.0161205653;-1931.2970458537;-1.6357585944
9.3763439306;-41.9013236691;-1929.5994614634;-2.0550180093
9.3886488439;-42.6094861522;-1928.8278321951;-2.1947711476
9.4009537572;-43.6717298768;-1929.4451356098;-1.6357585944
9.4132586705;-44.5569329807;-1927.7475512195;-1.7755117327
9.4255635838;-44.5569329807;-1927.1302478049;-4.2910682225
9.4378684971;-45.7962173261;-1927.4388995122;-1.4960054560
9.4501734104;-46.6814204299;-1925.1240117073;-0.9369929027
9.4624783237;-46.6814204299;-1926.2042926829;-2.1947711476
9.4747832370;-47.5666235338;-1925.1240117073;-1.3562523177
9.4870881503;-47.5666235338;-1923.8894048781;-1.4960054560
9.4993930636;-48.6288672584;-1924.0437307317;-2.8935368392
9.5116979769;-48.9829484999;-1924.1980565854;-4.0115619458
9.5240028902;-49.6911109830;-1924.9696858537;0.3207853421
9.5363078035;-49.8681516038;-1922.1918204878;-4.7103276374
9.5486127168;-49.5140703622;-1922.3461463415;-3.8718088075
9.5609176301;-49.8681516038;-1924.1980565854;-4.5705744991
9.5732225434;-50.5763140869;-1922.6547980488;-2.3345242860
9.5855274566;-50.7533547076;-1923.1177756098;-5.5488464673
9.5978323699;-50.3992734661;-1922.1918204878;-5.2693401907
9.6101372832;-51.1074359492;-1922.6547980488;-4.4308213608
9.6224421965;-50.5763140869;-1921.2658653659;-5.5488464673
9.6347471098;-50.7533547076;-1920.6485619512;-6.1078590206
9.6470520231;-50.9303953284;-1921.4201912195;-4.9898339141
9.6593569364;-51.2844765699;-1922.1918204878;-4.4308213608
9.6716618497;-50.5763140869;-1922.1918204878;-4.4308213608
9.6839667630;-50.5763140869;-1921.4201912195;-5.6885996057
9.6962716763;-50.2222328453;-1922.5004721951;-4.1513150841
9.7085765896;-50.9303953284;-1921.7288429268;-4.5705744991
9.7208815029;-50.9303953284;-1921.4201912195;-4.1513150841
9.7331864162;-50.7533547076;-1922.3461463415;-4.4308213608
9.7454913295;-50.5763140869;-1921.7288429268;-3.0332899776
9.7577962428;-50.2222328453;-1921.4201912195;-1.7755117327
9.7701011561;-50.3992734661;-1921.5745170732;-4.0115619458
9.7824060694;-49.6911109830;-1922.6547980488;-4.5705744991
9.7947109827;-50.0451922245;-1923.5807531707;-3.0332899776
9.8070158960;-50.0451922245;-1924.0437307317;-4.1513150841
9.8193208092;-48.9829484999;-1923.4264273171;-3.7320556692
9.8316257225;-48.2747860168;-1925.2783375610;-1.7755117327
9.8439306358;-48.2747860168;-1925.2783375610;-1.7755117327
9.8562355491;-48.0977453961;-1923.8894048781;-0.7972397644
9.8685404624;-48.2747860168;-1925.1240117073;-4.2910682225
9.8808453757;-47.2125422922;-1926.9759219512;-2.3345242860
9.8931502890;-46.6814204299;-1926.5129443902;-2.8935368392
9.9054552023;-46.1502985676;-1926.3586185366;-2.6140305626
9.9177601156;-46.1502985676;-1926.3586185366;-1.7755117327
9.9300650289;-45.4421360845;-1926.0499668293;-0.2382272111
9.9423699422;-44.5569329807;-1927.2845736585;0.0412790655
9.9546748555;-44.0258111184;-1928.5191804878;-0.5177334878
9.9669797688;-43.4946892560;-1928.2105287805;-1.6357585944
9.9792846821;-42.6094861522;-1929.1364839024;-2.7537837009
9.9915895954;-42.4324455314;-1928.6735063415;0.6002916188
10.0038945087;-42.2554049107;-1928.9821580488;0.0412790655
10.0161994220;-42.0783642899;-1929.4451356098;-0.5177334878
10.0285043353;-41.0161205653;-1929.9081131707;-1.4960054560
10.0408092486;-39.9538768406;-1930.3710907317;0.1810322038
10.0531141618;-39.5997955991;-1930.2167648781;2.1375761403
10.0654190751;-38.7145924952;-1932.6859785366;-0.3779803495
10.0777239884;-37.8293893914;-1931.4513717073;-1.3562523177
10.0900289017;-37.4753081498;-1932.9946302439;0.0412790655
10.1023338150;-37.6523487706;-1932.8403043902;-0.0984740728
10.1146387283;-37.6523487706;-1932.2230009756;0.3207853421
10.1269436416;-36.0589831837;-1933.4576078049;1.4388104487
10.1392485549;-36.7671456668;-1933.6119336585;2.1375761403
10.1515534682;-36.2360238045;-1935.6181697561;0.1810322038
10.1638583815;-36.2360238045;-1933.6119336585;2.2773292786
10.1761632948;-36.2360238045;-1932.5316526829;0.1810322038
10.1884682081;-35.8819425629;-1933.1489560976;0.0412790655
10.2007731214;-35.5278613214;-1934.8465404878;1.2990573104
10.2130780347;-36.0589831837;-1933.6119336585;0.7400447571
10.2253829480;-36.5901050460;-1933.1489560976;-0.3779803495
10.2376878613;-36.2360238045;-1933.9205853659;-0.9369929027
10.2499927746;-36.4130644252;-1933.9205853659;-0.2382272111
10.2622976879;-36.7671456668;-1935.0008663415;-1.0767460411
10.2746026012;-36.5901050460;-1934.0749112195;-1.7755117327
10.2869075145;-36.7671456668;-1933.1489560976;-2.4742774243
10.2992124277;-37.6523487706;-1934.5378887805;-2.8935368392
10.3115173410;-38.5375518745;-1934.6922146341;-2.4742774243
10.3238222543;-37.6523487706;-1934.5378887805;-5.1295870524
10.3361271676;-37.4753081498;-1935.3095180488;-5.8283527440
10.3484320809;-39.2457143576;-1933.6119336585;-5.4090933290
10.3607369942;-39.0686737368;-1933.6119336585;-6.3873652973
10.3730419075;-39.0686737368;-1934.5378887805;-7.0861309889
10.3853468208;-39.2457143576;-1934.2292370732;-7.3656372655
10.3976517341;-40.3079580822;-1934.8465404878;-9.1824280637
10.4099566474;-41.0161205653;-1933.6119336585;-9.4619343403
10.4222615607;-40.4849987029;-1933.4576078049;-9.4619343403
10.4345664740;-41.3702018068;-1932.3773268293;-8.0644029571
10.4468713873;-42.6094861522;-1931.4513717073;-10.0209468936
10.4591763006;-43.4946892560;-1931.1427200000;-11.5582314152
10.4714812139;-43.4946892560;-1931.1427200000;-11.5582314152
10.4837861272;-44.5569329807;-1930.0624390244;-9.8811937553
10.4960910405;-44.9110142222;-1930.5254165854;-12.9557627984
10.5083959538;-45.0880548430;-1929.4451356098;-12.3967502451
10.5207008671;-45.4421360845;-1928.3648546341;-13.6545284900
10.5330057803;-45.4421360845;-1928.6735063415;-14.9123067349
10.5453106936;-45.9732579468;-1928.6735063415;-11.9774908301
10.5576156069;-47.5666235338;-1927.2845736585;-13.7942816283
10.5699205202;-47.3895829130;-1928.2105287805;-14.3532941816
10.5822254335;-46.8584610507;-1926.6672702439;-16.8688506714
10.5945303468;-48.6288672584;-1926.3586185366;-16.7290975330
10.6068352601;-48.2747860168;-1925.4326634146;-15.1918130115
10.6191401734;-48.9829484999;-1924.6610341463;-16.7290975330
10.6314450867;-49.5140703622;-1925.1240117073;-16.4495912564
10.6437500000;-50.2222328453;-1924.3523824390;-16.3098381181
10.6560549133;-50.3992734661;-1924.3523824390;-18.2663820546
10.6683598266;-50.5763140869;-1924.0437307317;-17.5676163630
10.6806647399;-51.2844765699;-1923.4264273171;-16.4495912564
10.6929696532;-51.6385578115;-1922.9634497561;-15.8905787031
10.7052745665;-51.2844765699;-1922.8091239024;-16.1700849798
10.7175794798;-51.2844765699;-1922.0374946341;-17.9868757779
10.7298843931;-53.2319233984;-1922.3461463415;-16.7290975330
10.7421893064;-52.8778421569;-1920.6485619512;-17.9868757779
10.7544942197;-53.0548827776;-1920.9572136585;-17.0086038097
10.7667991329;-52.5237609153;-1920.6485619512;-14.9123067349
10.7791040462;-53.4089640192;-1920.4942360976;-18.2663820546
10.7914089595;-53.7630452607;-1920.9572136585;-17.8471226396
10.8037138728;-52.8778421569;-1921.7288429268;-16.4495912564
10.8160187861;-53.2319233984;-1919.1053034146;-19.5241602995
10.8283236994;-53.2319233984;-1918.6423258537;-16.8688506714
10.8406286127;-52.5237609153;-1920.6485619512;-17.4278632246
10.8529335260;-53.0548827776;-1920.4942360976;-16.3098381181
10.8652384393;-53.4089640192;-1919.5682809756;-16.7290975330
