Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
4.8107128392;0.1671949776;10.0102429636;0.4940172514
4.8206318348;0.1576034306;10.1843502878;0.3161885179
4.8305508303;0.1480118836;10.3536212975;0.0710732366
4.8404698258;0.1480118836;10.3971481286;-0.1788482266
4.8503888214;0.1288287897;10.3584576121;-0.3807078700
4.8603078169;0.1528076571;10.4068207577;-0.5537304215
4.8702268125;0.1528076571;10.4890381053;-0.7411715189
4.8801458080;0.1671949776;10.5906007111;-0.8565198866
4.8900648036;0.1623992041;10.5712554529;-0.8853569785
4.8999837991;0.1767865245;10.5035470490;-0.8805507965
4.9099027947;0.1863780715;10.5567465092;-0.8180704307
4.9198217902;0.1863780715;10.6389638567;-0.6690787891
4.9297407857;0.1671949776;10.6679817441;-0.5056686016
4.9396597813;0.1432161101;10.6534728004;-0.2893904123
4.9495787768;0.1000541488;10.5906007111;-0.0971431329
4.9594977724;0.0473006404;10.5615828237;0.1720030583
4.9694167679;-0.0006570944;10.5374012509;0.3738627017
4.9793357635;-0.0534106027;10.4213297014;0.5613037992
4.9892547590;-0.1205514315;10.2907492082;0.7343263506
4.9991737546;-0.1924880338;10.1166418840;0.8112252624
5.0090927501;-0.2548330891;10.0440971655;0.8640932642
5.0190117456;-0.3123823709;10.0102429636;0.8640932642
5.0289307412;-0.3939105202;9.9522071888;0.7823881705
5.0388497367;-0.4562555755;9.9328619306;0.6574274389
5.0487687323;-0.4994175369;9.9280256160;0.4892110694
5.0586877278;-0.5138048573;9.9328619306;0.3017699719
5.0686067234;-0.5281921778;9.9473708743;0.0470423267
5.0785257189;-0.5329879513;9.9038440432;-0.1692358626
5.0884447145;-0.5281921778;9.8361356393;-0.3470645961
5.0983637100;-0.4994175369;9.7297367189;-0.5345056935
5.1082827055;-0.4562555755;9.6088288548;-0.7123344270
5.1182017011;-0.4322767081;9.5121025636;-0.8276827947
5.1281206966;-0.4178893876;9.5701383383;-0.8757446145
5.1380396922;-0.3891147467;9.6765372587;-0.8997755244
5.1479586877;-0.3603401058;9.6136651694;-0.8901631605
5.1578776833;-0.3027908240;9.4492304743;-0.7844271568
5.1677966788;-0.2979950505;9.3573404976;-0.6690787891
5.1777156744;-0.3075865975;9.4105399578;-0.5441180575
5.1876346699;-0.3315654649;9.6668646296;-0.3759016880
5.1975536655;-0.3459527853;9.6185014840;-0.1932667726
5.2074726610;-0.3699316528;9.2219236898;0.0037866888
5.2173916565;-0.3843189732;9.0042895345;0.2104525142
5.2273106521;-0.4370724816;9.1493789714;0.3738627017
5.2372296476;-0.4850302164;9.3476678685;0.5084357973
5.2471486432;-0.5377837248;9.3041410374;0.6141718010
5.2570676387;-0.5473752717;9.0913431966;0.6285903470
5.2669866343;-0.5905372331;9.0671616238;0.6622336209
5.2769056298;-0.6336991945;9.2751231500;0.6430088929
5.2868246254;-0.6576780619;9.4202125869;0.5372728892
5.2967436209;-0.6432907414;9.3670131267;0.4075059756
5.3066626164;-0.6384949679;9.2702868354;0.2489019701
5.3165816120;-0.6289034210;9.3621768121;0.0422361447
5.3265006075;-0.6145161005;9.6088288548;-0.1307864068
5.3364196031;-0.5665583657;9.7345730335;-0.3230336862
5.3463385986;-0.5281921778;9.7200640898;-0.4912500557
5.3562575942;-0.4562555755;9.7152277752;-0.6498540612
5.3661765897;-0.4035020672;9.9038440432;-0.7892333388
5.3760955853;-0.3411570119;10.0972966257;-0.8997755244
5.3860145808;-0.2596288626;10.1456597713;-0.9190002524
5.3959335763;-0.1972838073;10.1166418840;-0.8901631605
5.4058525719;-0.1253472050;10.1069692548;-0.8421013406
5.4157715674;-0.0869810171;10.2423860626;-0.6786911531
5.4256905630;-0.0390232823;10.3681302412;-0.5056686016
5.4356095585;-0.0102486414;10.3826391849;-0.3182275042
5.4455285541;0.0137302260;10.3294397247;-0.1115616788
5.4554475496;0.0137302260;10.3778028703;0.1335536024
5.4653665452;0.0281175465;10.4551839034;0.3306070639
5.4752855407;0.0089344526;10.5422375655;0.5468852532
5.4852045362;-0.0054528679;10.5035470490;0.6910707128
5.4951235318;-0.0438190558;10.4164933868;0.8064190804
5.5050425273;-0.0582063762;10.3874754995;0.8448685363
5.5149615229;-0.0965725641;10.4116570723;0.8496747183
5.5248805184;-0.1301429785;10.4310023305;0.7968067165
5.5347995140;-0.1493260725;10.4116570723;0.6910707128
5.5447185095;-0.1541218459;10.4068207577;0.5613037992
5.5546375051;-0.1541218459;10.4310023305;0.3834750657
5.5645565006;-0.1397345255;10.4745291616;0.1960339683
5.5744754962;-0.1013683376;10.4793654762;-0.0298565851
5.5843944917;-0.0773894702;10.4358386451;-0.2269100465
5.5943134872;-0.0294317353;10.4068207577;-0.3518707781
5.6042324828;0.0041386791;10.3729665558;-0.4864438737
5.6141514783;0.0712795079;10.3391123538;-0.5537304215
5.6240704739;0.1432161101;10.2762402645;-0.5777613314
5.6339894694;0.2151527124;10.2327134335;-0.5585366035
5.6439084650;0.2583146738;10.1746776587;-0.4912500557
5.6538274605;0.3302512761;10.1214781985;-0.3759016880
5.6637464561;0.3782090109;10.0586061092;-0.2317162285
5.6736654516;0.4261667458;9.9618798179;-0.0683060409
5.6835844471;0.4549413867;9.8312993247;0.1671968763
5.6935034427;0.4789202541;9.8119540665;0.3642503378
5.7034224382;0.4981033480;9.8312993247;0.5661099811
5.7133414338;0.4837160276;9.7926088082;0.7535510786
5.7232604293;0.4645329336;9.6185014840;0.8881241742
5.7331794249;0.4069836518;9.4927573053;0.9890539959
5.7430984204;0.3734132374;9.4540667888;1.0611467257
5.7530174160;0.3446385965;9.4008673286;1.0803714536
5.7629364115;0.2918850882;9.3670131267;1.0419219977
5.7728554070;0.2583146738;9.4782483617;0.9986663598
5.7827744026;0.2103569389;9.4782483617;0.8785118102
5.7926933981;0.1719907511;9.2702868354;0.7295201687
5.8026123937;0.1480118836;9.2170873753;0.5757223451
5.8125313892;0.1288287897;9.3089773520;0.4026997936
5.8224503848;0.1288287897;9.4975936199;0.2296772422
5.8323693803;0.1096456957;9.4927573053;0.0230114168
5.8422883759;0.1288287897;9.4153762723;-0.1211740428
5.8522073714;0.1384203367;9.4540667888;-0.2653595024
5.8621263670;0.1623992041;9.6426830568;-0.3422584141
5.8720453625;0.1767865245;9.7442456626;-0.3807078700
5.8819643580;0.2151527124;9.6571920005;-0.3999325979
5.8918833536;0.2583146738;9.5991562257;-0.3759016880
5.9018023491;0.2918850882;9.7297367189;-0.2701656843
5.9117213447;0.3398428230;9.8651535267;-0.1836544086
5.9216403402;0.3686174639;9.9086803577;-0.0202442211
5.9315593358;0.4021878783;9.8699898412;0.1239412385
5.9414783313;0.4117794253;9.9086803577;0.3306070639
5.9513973269;0.4213709723;10.0392608509;0.4988234333
5.9613163224;0.3925963314;10.1311508276;0.6862645308
5.9712353179;0.3686174639;10.1118055694;0.8064190804
5.9811543135;0.3206597291;10.0827876820;0.9217674481
5.9910733090;0.2679062208;10.0876239966;0.9361859940
6.0009923046;0.2151527124;10.1069692548;0.9890539959
6.0109113001;0.1576034306;10.1069692548;0.9361859940
6.0208302957;0.0856668283;10.0972966257;0.8352561723
6.0307492912;0.0233217730;10.0924603111;0.7151016227
6.0406682868;-0.0294317353;10.1988592315;0.5468852532
6.0505872823;-0.0821852437;10.2955855228;0.3258008819
6.0605062778;-0.1349387520;10.4164933868;0.1239412385
6.0704252734;-0.1637133929;10.4696928470;-0.1307864068
6.0803442689;-0.1924880338;10.4987107344;-0.3326460502
6.0902632645;-0.2116711278;10.5035470490;-0.4960562377
6.1001822600;-0.2068753543;10.5325649364;-0.6450478792
6.1101012556;-0.2068753543;10.4938744199;-0.7459777009
6.1200202511;-0.1876922603;10.4455112742;-0.8084580667
6.1299392467;-0.1637133929;10.4164933868;-0.7940395208
6.1398582422;-0.1397345255;10.4164933868;-0.7363653369
6.1497772377;-0.1157556581;10.4600202179;-0.6114046053
6.1596962333;-0.0869810171;10.4696928470;-0.4864438737
6.1696152288;-0.0677979232;10.4551839034;-0.3470645961
6.1795342244;-0.0294317353;10.4310023305;-0.1932667726
6.1894532199;-0.0054528679;10.3681302412;-0.0058256751
6.1993722155;-0.0150444149;10.2955855228;0.1720030583
6.2092912110;-0.0198401884;10.1795139733;0.3065761539
6.2192102066;-0.0342275088;10.0247519073;0.4459554315
6.2291292021;-0.0438190558;9.8796624704;0.5036296153
6.2390481977;-0.0725936967;9.7877724937;0.5036296153
6.2489671932;-0.1109598846;9.7539182917;0.4603739775
6.2588861887;-0.1541218459;9.7200640898;0.3978936117
6.2688051843;-0.2020795808;9.6813735733;0.2873514260
6.2787241798;-0.2452415422;9.6185014840;0.1335536024
6.2886431754;-0.2788119566;9.6813735733;-0.0586936770
6.2985621709;-0.3075865975;9.7926088082;-0.2076853185
6.3084811665;-0.3363612384;9.6765372587;-0.4287696899
6.3184001620;-0.3795231997;9.4153762723;-0.5825675134
6.3283191576;-0.4082978407;9.3138136665;-0.7555900649
6.3382381531;-0.4274809346;9.3815220704;-0.8805507965
6.3481571486;-0.4178893876;9.4395578451;-1.0007053461
6.3580761442;-0.4322767081;9.3573404976;-1.0439609840
6.3679951397;-0.4082978407;9.2847957791;-1.0631857120
6.3779141353;-0.3939105202;9.2751231500;-1.0487671660
6.3878331308;-0.3843189732;9.4589031034;-1.0199300741
6.3977521264;-0.3843189732;9.5266115073;-0.9334187983
6.4076711219;-0.3219739179;9.4492304743;-0.8132642487
6.4175901175;-0.2836077300;9.3573404976;-0.6402416972
6.4275091130;-0.2788119566;9.4153762723;-0.4479944178
6.4374281085;-0.2500373156;9.5169388782;-0.2990027763
6.4473471041;-0.2164669012;9.5266115073;-0.1307864068
6.4572660996;-0.1972838073;9.3863583850;0.0374299627
6.4671850952;-0.1637133929;9.3911946995;0.2200648782
6.4771040907;-0.1445302990;9.5556293947;0.3258008819
6.4870230863;-0.1541218459;9.7103914607;0.3882812477
6.4969420818;-0.1397345255;9.7249004044;0.4267307036
6.5068610774;-0.1397345255;9.7007188315;0.3834750657
6.5167800729;-0.1253472050;9.7877724937;0.3498317918
6.5266990684;-0.1397345255;9.9280256160;0.2537081521
6.5366180640;-0.1589176194;10.0247519073;0.1239412385
6.5465370595;-0.1637133929;10.0005703344;-0.0298565851
6.5564560551;-0.1924880338;10.1843502878;-0.3518707781
6.5663750506;-0.1924880338;10.1843502878;-0.3518707781
6.5762940462;-0.2020795808;10.3052581519;-0.5345056935
6.5862130417;-0.2164669012;10.3149307810;-0.6786911531
6.5961320373;-0.2116711278;10.3391123538;-0.7892333388
6.6060510328;-0.2020795808;10.3729665558;-0.8372951586
6.6159700284;-0.2164669012;10.4503475888;-0.8757446145
6.6258890239;-0.1828964868;10.4745291616;-0.8372951586
6.6358080194;-0.1781007134;10.4793654762;-0.7267529730
6.6457270150;-0.1876922603;10.4261660160;-0.6114046053
6.6556460105;-0.1541218459;10.4310023305;-0.4431882358
6.6655650061;-0.1397345255;10.4406749597;-0.2557471384
6.6754840016;-0.1205514315;10.4358386451;-0.0586936770
6.6854029972;-0.0869810171;10.4358386451;0.1960339683
6.6953219927;-0.0677979232;10.4213297014;0.3786688837
6.7052409883;-0.0534106027;10.4164933868;0.5757223451
6.7151599838;-0.0246359618;10.3874754995;0.7102954407
6.7250789793;-0.0246359618;10.3197670956;0.8304499903
6.7349979749;0.0089344526;10.3004218373;0.8929303562
6.7449169704;0.0329133200;10.2472223771;0.9121550841
6.7548359660;0.0329133200;10.2085318606;0.8592870823
6.7647549615;0.0520964139;10.1698413441;0.7968067165
6.7746739571;0.0616879609;10.1843502878;0.6958768948
6.7845929526;0.0712795079;10.1408234568;0.5757223451
6.7945119482;0.0712795079;10.1504960859;0.3786688837
6.8044309437;0.0664837344;10.1359871422;0.2344834241
6.8143499392;0.0808710548;10.1263145131;0.0710732366
6.8242689348;0.0808710548;10.0489334801;-0.0971431329
6.8341879303;0.0712795079;10.0054066490;-0.1932667726
6.8441069259;0.0856668283;9.9086803577;-0.2461347744
6.8540259214;0.0616879609;9.7635909209;-0.2893904123
6.8639449170;0.0425048670;9.6958825170;-0.2797780483
6.8738639125;0.0520964139;9.7684272354;-0.2221038645
6.8837829081;0.0520964139;9.7974451228;-0.1307864068
6.8937019036;0.0233217730;9.5846472820;-0.0298565851
6.9036208991;0.0425048670;9.3960310141;0.1095226925
6.9135398947;0.0473006404;9.4153762723;0.2537081521
6.9234588902;0.0425048670;9.5653020238;0.4603739775
6.9333778858;0.0377090935;9.4927573053;0.6237841650
6.9432968813;0.0377090935;9.3234862956;0.7727758065
6.9532158769;0.0520964139;9.2509415772;0.8929303562
6.9631348724;0.0425048670;9.2944684083;1.0130849058
6.9730538680;0.0377090935;9.3428315539;1.1092085455
6.9829728635;0.0473006404;9.3138136665;1.1620765474
6.9928918591;0.0712795079;9.2315963189;1.1236270915
7.0028108546;0.0712795079;9.2509415772;1.0755652716
7.0127298501;0.0856668283;9.3718494413;1.0130849058
7.0226488457;0.1048499223;9.4008673286;0.9025427201
7.0325678412;0.1048499223;9.3911946995;0.7487448966
7.0424868368;0.1096456957;9.4057036432;0.5997532550
7.0524058323;0.1240330162;9.5217751927;0.4267307036
7.0623248279;0.1288287897;9.7007188315;0.2633205161
7.0722438234;0.1480118836;9.7635909209;0.0999103285
7.0821628190;0.1432161101;9.7732635500;-0.0683060409
7.0920818145;0.1240330162;9.8119540665;-0.1884605906
7.1020008100;0.1240330162;9.9570435034;-0.2557471384
7.1119198056;0.1384203367;10.0634424238;-0.3182275042
7.1218388011;0.1192372427;10.0682787383;-0.3134213222
7.1317577967;0.1000541488;10.0489334801;-0.2653595024
7.1416767922;0.0952583753;10.1166418840;-0.2269100465
7.1515957878;0.0616879609;10.2230408043;-0.1067554968
7.1615147833;0.0329133200;10.2278771189;0.0182052348
7.1714337789;0.0089344526;10.2278771189;0.1623906944
7.1813527744;-0.0102486414;10.2762402645;0.3161885179
7.1912717699;-0.0294317353;10.3391123538;0.4507616135
7.2011907655;-0.0486148293;10.3729665558;0.6141718010
7.2111097610;-0.0725936967;10.3826391849;0.6862645308
7.2210287566;-0.0773894702;10.3584576121;0.7295201687
7.2309477521;-0.0965725641;10.3246034102;0.7583572606
7.2408667477;-0.0965725641;10.3246034102;0.7295201687
7.2507857432;-0.1061641111;10.3584576121;0.6670398028
7.2607047388;-0.0917767906;10.3294397247;0.5661099811
7.2706237343;-0.0821852437;10.2472223771;0.4171183396
7.2805427299;-0.0630021497;10.2859128937;0.2200648782
7.2904617254;-0.0630021497;10.3971481286;0.0614608727
7.3003807209;-0.0438190558;10.4551839034;-0.1644296807
7.3102997165;-0.0006570944;10.4213297014;-0.5008624196
7.3202187120;-0.0006570944;10.4213297014;-0.5008624196
7.3301377076;0.0185259995;10.3729665558;-0.6354355152
7.3400567031;0.0089344526;10.3923118140;-0.7363653369
7.3499756987;0.0281175465;10.3246034102;-0.8180704307
7.3598946942;0.0329133200;10.2423860626;-0.8421013406
7.3698136898;0.0425048670;10.1214781985;-0.8324889766
7.3797326853;0.0137302260;10.0489334801;-0.7603962469
7.3896516808;0.0137302260;10.0827876820;-0.6883035171
7.3995706764;-0.0054528679;10.0827876820;-0.5825675134
7.4094896719;-0.0102486414;10.0537697946;-0.4431882358
7.4194086675;-0.0390232823;9.9763887616;-0.3134213222
7.4293276630;-0.0725936967;9.8844987849;-0.1740420446
7.4392466586;-0.0869810171;9.8022814374;-0.0827245869
7.4491656541;-0.1157556581;9.6717009442;0.0470423267
7.4590846497;-0.1397345255;9.5266115073;0.1431659664
7.4690036452;-0.1733049399;9.5604657092;0.1864216043
7.4789226407;-0.1828964868;9.5362841364;0.2008401502
7.4888416363;-0.1972838073;9.3911946995;0.1960339683
7.4987606318;-0.2164669012;9.2896320937;0.1287474205
7.5086796274;-0.2020795808;9.3621768121;0.0133990528
7.5185986229;-0.1972838073;9.5169388782;-0.0827245869
7.5285176185;-0.1828964868;9.5653020238;-0.2076853185
7.5384366140;-0.1733049399;9.4395578451;-0.3422584141
7.5483556096;-0.1685091664;9.3718494413;-0.4816376917
7.5582746051;-0.1349387520;9.4347215306;-0.6017922413
7.5681936006;-0.1109598846;9.5411204510;-0.7411715189
7.5781125962;-0.0917767906;9.4879209908;-0.8276827947
7.5880315917;-0.0869810171;9.4202125869;-0.9093878884
7.5979505873;-0.0486148293;9.4734120471;-0.9430311623
7.6078695828;-0.0390232823;9.6523556859;-0.9622558903
7.6177885784;-0.0150444149;9.7442456626;-0.9670620722
7.6277075739;-0.0006570944;9.7152277752;-0.9190002524
7.6376265695;0.0185259995;9.6958825170;-0.8084580667
7.6475455650;-0.0054528679;9.7394093480;-0.7171406090
7.6574645606;-0.0006570944;9.8603172121;-0.5681489674
7.6673835561;0.0041386791;9.8651535267;-0.4095449619
7.6773025516;-0.0198401884;9.7732635500;-0.2605533204
7.6872215472;-0.0534106027;9.7635909209;-0.1307864068
7.6971405427;-0.0486148293;9.8699898412;0.0133990528
7.7070595383;-0.0821852437;10.0005703344;0.1768092403
7.7169785338;-0.1061641111;10.0537697946;0.2440957881
7.7268975294;-0.1397345255;10.0537697946;0.3258008819
7.7368165249;-0.1685091664;10.0779513674;0.3450256098
7.7467355205;-0.1828964868;10.1650050296;0.3594441558
7.7566545160;-0.2068753543;10.2230408043;0.3065761539
7.7665735115;-0.2116711278;10.2617313208;0.2392896061
7.7764925071;-0.2164669012;10.2568950063;0.1335536024
7.7864115026;-0.2212626747;10.2907492082;-0.0058256751
7.7963304982;-0.2164669012;10.4213297014;-0.1163678608
7.8062494937;-0.1972838073;10.4600202179;-0.2317162285
7.8161684893;-0.1589176194;10.4600202179;-0.3326460502
7.8260874848;-0.1397345255;10.4890381053;-0.4191573259
7.8360064804;-0.1061641111;10.5519101946;-0.5056686016
7.8459254759;-0.0773894702;10.5857643966;-0.5200871476
7.8558444714;-0.0486148293;10.5760917674;-0.5008624196
7.8657634670;-0.0150444149;10.4938744199;-0.4576067818
7.8756824625;0.0185259995;10.4019844432;-0.3710955060
7.8856014581;0.0041386791;10.3681302412;-0.2557471384
7.8955204536;0.0281175465;10.3632939267;-0.1452049527
7.9054394492;0.0473006404;10.3439486684;0.0230114168
7.9153584447;0.0377090935;10.2375497480;0.1960339683
7.9252774403;0.0377090935;10.1166418840;0.3546379738
7.9351964358;0.0281175465;10.1601687150;0.5324667072
7.9451154313;-0.0006570944;10.1359871422;0.6622336209
7.9550344269;-0.0246359618;10.0392608509;0.7583572606
7.9649534224;-0.0294317353;9.9667161325;0.8352561723
7.9748724180;-0.0486148293;9.9183529869;0.8881241742
7.9847914135;-0.0917767906;9.8748261558;0.8688994462
7.9947104091;-0.1157556581;9.7926088082;0.8208376264
8.0046294046;-0.1445302990;9.7249004044;0.7679696245
8.0145484002;-0.1589176194;9.5991562257;0.6670398028
8.0244673957;-0.1637133929;9.5362841364;0.5661099811
8.0343863913;-0.1781007134;9.4443941597;0.4795987054
8.0443053868;-0.1876922603;9.5846472820;0.3546379738
8.0542243823;-0.2020795808;9.7394093480;0.2729328800
8.0641433779;-0.1637133929;9.6378467422;0.1623906944
8.0740623734;-0.1445302990;9.4250489015;0.0806856006
8.0839813690;-0.1253472050;9.3766857558;0.0422361447
8.0939003645;-0.1061641111;9.5024299345;-0.0202442211
8.1038193601;-0.0869810171;9.5411204510;-0.0298565851
8.1137383556;-0.0630021497;9.4540667888;0.0326237808
8.1236573512;-0.0438190558;9.4298852160;0.0902979646
8.1335763467;-0.0150444149;9.3718494413;0.1671968763
8.1434953422;0.0041386791;9.3718494413;0.2777390620
8.1534143378;0.0233217730;9.3863583850;0.3642503378
8.1633333333;0.0377090935;9.4782483617;0.4459554315
8.1732523289;0.0377090935;9.4443941597;0.5853347091
8.1831713244;0.0568921874;9.4153762723;0.7102954407
8.1930903200;0.0568921874;9.4782483617;0.8016128984
8.2030093155;0.0329133200;9.5314478218;0.8688994462
8.2129283111;0.0425048670;9.4975936199;0.9073489021
8.2228473066;0.0377090935;9.4540667888;0.9121550841
8.2327663021;0.0137302260;9.5556293947;0.9169612661
8.2426852977;-0.0198401884;9.6765372587;0.8737056282
8.2526042932;-0.0246359618;9.6910462024;0.8016128984
8.2625232888;-0.0534106027;9.7200640898;0.7102954407
8.2724422843;-0.0677979232;9.7635909209;0.5949470731
8.2823612799;-0.0773894702;9.8651535267;0.4603739775
8.2922802754;-0.1205514315;9.9328619306;0.2969637900
8.3021992710;-0.1205514315;10.0054066490;0.1768092403
8.3121182665;-0.1157556581;10.0440971655;-0.0106318571
8.3220372620;-0.1253472050;10.1504960859;-0.1307864068
8.3319562576;-0.1253472050;10.2375497480;-0.2076853185
8.3418752531;-0.1205514315;10.2859128937;-0.2845842303
8.3517942487;-0.0869810171;10.3100944665;-0.3134213222
8.3617132442;-0.0821852437;10.3342760393;-0.3038089582
8.3716322398;-0.0630021497;10.4116570723;-0.2941965943
8.3815512353;-0.0342275088;10.4261660160;-0.2509409564
8.3914702309;-0.0150444149;10.4019844432;-0.1596234987
8.4013892264;0.0185259995;10.4551839034;-0.0683060409
8.4113082220;0.0425048670;10.4648565325;0.0518485087
8.4212272175;0.0712795079;10.4938744199;0.1671968763
8.4311462130;0.0712795079;10.4987107344;0.2777390620
8.4410652086;0.1048499223;10.4503475888;0.3690565197
8.4509842041;0.0952583753;10.4213297014;0.4123121576
8.4609031997;0.1144414692;10.4116570723;0.4459554315
8.4708221952;0.0952583753;10.3391123538;0.4507616135
8.4807411908;0.0856668283;10.2859128937;0.4075059756
8.4906601863;0.0856668283;10.2472223771;0.3258008819
8.5005791819;0.0616879609;10.1795139733;0.2392896061
8.5104981774;0.0425048670;10.1504960859;0.0854917826
8.5204171729;0.0377090935;10.1311508276;-0.0779184049
8.5303361685;0.0089344526;10.1408234568;-0.2028791365
8.5402551640;-0.0006570944;10.1311508276;-0.3374522321
8.5501741596;-0.0246359618;10.1166418840;-0.4720253277
8.5600931551;-0.0294317353;10.0344245364;-0.5921798774
8.5700121507;-0.0342275088;9.9715524471;-0.6738849711
8.5799311462;-0.0342275088;9.9038440432;-0.7507838829
8.5898501418;-0.0486148293;9.8554808976;-0.7988457027
8.5997691373;-0.0438190558;9.7732635500;-0.7940395208
8.6096881328;-0.0486148293;9.7200640898;-0.7748147928
8.6196071284;-0.0342275088;9.6281741131;-0.7123344270
8.6295261239;-0.0102486414;9.6426830568;-0.6738849711
8.6394451195;-0.0054528679;9.7732635500;-0.6017922413
8.6493641150;0.0137302260;9.7974451228;-0.5008624196
8.6592831106;0.0185259995;9.6475193714;-0.3903202340
8.6692021061;0.0425048670;9.4879209908;-0.2797780483
8.6791211017;0.0473006404;9.4927573053;-0.2028791365
8.6890400972;0.0808710548;9.5362841364;-0.1067554968
8.6989590928;0.0856668283;9.5314478218;-0.0586936770
8.7088780883;0.0952583753;9.4782483617;0.0085928708
8.7187970838;0.1000541488;9.4347215306;0.0518485087
8.7287160794;0.0952583753;9.4153762723;0.0374299627
8.7386350749;0.1144414692;9.4637394180;-0.0106318571
8.7485540705;0.1000541488;9.5701383383;-0.0538874950
8.7584730660;0.0952583753;9.6088288548;-0.1211740428
8.7683920616;0.0760752814;9.5991562257;-0.2076853185
8.7783110571;0.0616879609;9.6039925403;-0.3134213222
8.7882300527;0.0473006404;9.6862098879;-0.4287696899
8.7981490482;0.0281175465;9.7732635500;-0.5200871476
8.8080680437;0.0233217730;9.7829361791;-0.6162107873
8.8179870393;-0.0102486414;9.8071177519;-0.6931096991
8.8279060348;-0.0198401884;9.8216266956;-0.7700086108
8.8378250304;-0.0390232823;9.8941714141;-0.8036518847
8.8477440259;-0.0534106027;9.9618798179;-0.7892333388
8.8576630215;-0.0773894702;9.9812250762;-0.7892333388
8.8675820170;-0.0725936967;10.0102429636;-0.7363653369
8.8775010126;-0.0869810171;10.0634424238;-0.6258231513
8.8874200081;-0.0725936967;10.1359871422;-0.5296995116
8.8973390036;-0.0917767906;10.1746776587;-0.3903202340
8.9072579992;-0.1013683376;10.1601687150;-0.2557471384
8.9171769947;-0.0965725641;10.1263145131;-0.1115616788
8.9270959903;-0.0917767906;10.1650050296;0.0133990528
8.9370149858;-0.0821852437;10.2472223771;0.1816154223
8.9469339814;-0.0725936967;10.2762402645;0.2825452440
8.9568529769;-0.0630021497;10.2714039500;0.3690565197
8.9667719725;-0.0534106027;10.3149307810;0.4363430675
8.9766909680;-0.0486148293;10.4068207577;0.4603739775
8.9866099635;-0.0246359618;10.4406749597;0.4026997936
8.9965289591;-0.0294317353;10.4068207577;0.3738627017
9.0064479546;-0.0390232823;10.3826391849;0.3113823359
9.0163669502;-0.0246359618;10.3971481286;0.2056463322
9.0262859457;-0.0342275088;10.4455112742;0.1239412385
9.0362049413;-0.0294317353;10.4648565325;-0.0202442211
9.0461239368;-0.0342275088;10.4068207577;-0.1211740428
9.0560429324;-0.0534106027;10.3632939267;-0.2124915005
9.0659619279;-0.0582063762;10.3439486684;-0.2509409564
9.0758809235;-0.0725936967;10.2810765791;-0.2941965943
9.0857999190;-0.1061641111;10.2520586917;-0.2845842303
9.0957189145;-0.1253472050;10.2085318606;-0.2701656843
9.1056379101;-0.1589176194;10.1214781985;-0.2124915005
9.1155569056;-0.1685091664;10.0489334801;-0.1355925887
9.1254759012;-0.1924880338;9.9667161325;-0.0298565851
9.1353948967;-0.2404457687;9.9135166723;0.1191350565
9.1453138923;-0.2260584482;9.8796624704;0.2344834241
9.1552328878;-0.2356499952;9.8167903811;0.3786688837
9.1651518834;-0.2548330891;9.7103914607;0.5036296153
9.1750708789;-0.2644246361;9.6668646296;0.6141718010
9.1849898744;-0.2596288626;9.6717009442;0.7199078047
9.1949088700;-0.2644246361;9.6136651694;0.7871943525
9.2048278655;-0.2548330891;9.4830846762;0.8160314444
9.2147468611;-0.2452415422;9.4105399578;0.8592870823
9.2246658566;-0.2260584482;9.5024299345;0.8640932642
9.2345848522;-0.2308542217;9.5266115073;0.8016128984
9.2445038477;-0.1972838073;9.3476678685;0.7487448966
9.2544228433;-0.1876922603;9.2170873753;0.6382027109
9.2643418388;-0.1541218459;9.2122510607;0.5709161631
9.2742608343;-0.1301429785;9.2847957791;0.4507616135
9.2841798299;-0.1301429785;9.3718494413;0.3786688837
9.2940988254;-0.1157556581;9.3718494413;0.2873514260
9.3040178210;-0.1253472050;9.3428315539;0.2152586962
9.3139368165;-0.1109598846;9.4637394180;0.1575845124
9.3238558121;-0.1205514315;9.6523556859;0.1239412385
9.3337748076;-0.1157556581;9.6475193714;0.0710732366
9.3436938032;-0.1157556581;9.5217751927;0.0374299627
9.3536127987;-0.1109598846;9.5072662490;0.0614608727
9.3635317942;-0.1205514315;9.6668646296;0.0758794186
9.3734507898;-0.1301429785;9.7103914607;0.1720030583
9.3833697853;-0.1349387520;9.5266115073;0.2056463322
9.3932887809;-0.1445302990;9.4540667888;0.2729328800
9.4032077764;-0.1828964868;9.6330104277;0.3594441558
9.4131267720;-0.1781007134;9.7877724937;0.4459554315
9.4230457675;-0.1781007134;9.7200640898;0.5420790712
9.4329647631;-0.1828964868;9.6571920005;0.6237841650
9.4428837586;-0.1828964868;9.7539182917;0.6814583488
9.4528027542;-0.2068753543;9.9522071888;0.6958768948
9.4627217497;-0.1828964868;10.0489334801;0.7343263506
9.4726407452;-0.2020795808;9.9860613908;0.7295201687
9.4825597408;-0.1781007134;9.9425345597;0.6766521668
9.4924787363;-0.1589176194;9.9957340199;0.5757223451
9.5023977319;-0.1397345255;10.1069692548;0.5180481613
9.5123167274;-0.1061641111;10.1698413441;0.3882812477
9.5222357230;-0.0821852437;10.1069692548;0.2537081521
9.5321547185;-0.0342275088;10.1843502878;0.1047165105
9.5420737141;-0.0102486414;10.3632939267;-0.0683060409
9.5519927096;0.0425048670;10.4696928470;-0.1644296807
